GROUP_SET,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,VS_PLAYER_ID,VS_PLAYER_NAME,COURT_STATUS,GP,MIN,PLUS_MINUS,OFF_RATING,DEF_RATING,NET_RATING,team,SEASON_TYPE
On/Off Court,1610612743,DEN,Denver Nuggets,1631212,"Watson, Peyton",Off,14,483.0,4.2,115.9,113.6,2.3,Denver Nuggets,Playoffs
On/Off Court,1610612743,DEN,Denver Nuggets,201566,"Westbrook, Russell",Off,14,369.0,4.9,112.8,109.3,3.5,Denver Nuggets,Playoffs
On/Off Court,1610612743,DEN,Denver Nuggets,1628427,"Čančar, Vlatko",Off,14,671.0,-4.2,109.6,114.5,-4.9,Denver Nuggets,Playoffs
On/Off Court,1610612744,GSW,Golden State Warriors,203937,"Anderson, Kyle",On,36,541.0,-6.2,101.5,108.2,-6.8,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,1641736,"Beekman, Reece",On,2,4.0,0.0,150.0,133.3,16.7,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,202710,"Butler III, Jimmy",On,30,980.0,9.2,114.8,106.0,8.8,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,1641879,"Collins, Yuri",On,2,16.0,-14.7,94.4,111.4,-17.0,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,201939,"Curry, Stephen",On,70,2252.0,6.4,118.4,112.7,5.7,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,203110,"Green, Draymond",On,68,1983.0,6.7,115.4,108.8,6.6,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,1627741,"Hield, Buddy",On,82,1863.0,3.6,112.3,110.1,2.2,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,1631218,"Jackson-Davis, Trayce",On,62,967.0,-3.0,107.8,111.3,-3.5,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,1630296,"Key, Braxton",On,3,11.0,-35.5,90.0,120.7,-30.7,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,1628995,"Knox II, Kevin",On,14,84.0,-1.7,112.7,115.6,-2.9,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,1630228,"Kuminga, Jonathan",On,47,1144.0,0.3,110.0,108.9,1.0,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,1626172,"Looney, Kevon",On,76,1142.0,4.9,112.5,106.9,5.6,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,1629001,"Melton, De'Anthony",On,6,121.0,10.7,108.3,97.4,10.9,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,1630541,"Moody, Moses",On,74,1649.0,3.8,113.2,108.9,4.3,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,1627780,"Payton II, Gary",On,62,927.0,2.3,113.5,110.1,3.4,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,1641764,"Podziemski, Brandin",On,64,1716.0,7.3,111.6,105.1,6.6,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,1642366,"Post, Quinten",On,42,686.0,3.0,111.5,109.1,2.4,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,1642050,"Rowe, Jackson",On,6,52.0,21.3,116.4,103.5,12.9,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,1630611,"Santos, Gui",On,56,762.0,10.4,117.8,107.3,10.6,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,203471,"Schröder, Dennis",On,24,628.0,-9.9,104.1,113.7,-9.6,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,1630311,"Spencer, Pat",On,39,250.0,-3.3,105.0,107.8,-2.8,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,1630322,"Waters III, Lindy",On,38,655.0,-1.5,109.0,110.1,-1.1,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,203952,"Wiggins, Andrew",On,43,1296.0,-2.0,109.3,111.1,-1.8,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,203937,"Anderson, Kyle",Off,51,1912.0,1.2,113.5,112.4,1.1,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,1642379,"Armstrong, Taran",Off,25,1205.0,8.2,117.5,109.5,8.0,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,1641736,"Beekman, Reece",Off,24,1153.0,4.7,111.7,107.1,4.6,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,202710,"Butler III, Jimmy",Off,31,513.0,9.7,118.9,108.5,10.4,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,1641879,"Collins, Yuri",Off,4,176.0,26.0,131.4,105.0,26.4,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,201939,"Curry, Stephen",Off,82,1694.0,-0.8,105.0,105.1,0.0,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,203110,"Green, Draymond",Off,82,1963.0,-0.1,109.9,110.3,-0.4,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,1627741,"Hield, Buddy",Off,82,2083.0,3.0,112.2,108.5,3.6,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,1631218,"Jackson-Davis, Trayce",Off,82,2979.0,5.3,115.0,109.7,5.3,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,1630296,"Key, Braxton",Off,20,954.0,7.5,117.3,109.8,7.5,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,1628995,"Knox II, Kevin",Off,21,929.0,12.0,120.6,108.9,11.8,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,1630228,"Kuminga, Jonathan",Off,82,2802.0,4.5,114.7,110.8,3.9,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,1626172,"Looney, Kevon",Off,82,2804.0,2.6,112.8,110.4,2.3,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,1629001,"Melton, De'Anthony",Off,24,1036.0,4.0,112.0,108.1,3.9,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,1630541,"Moody, Moses",Off,82,2297.0,2.9,112.5,110.1,2.4,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,1627780,"Payton II, Gary",Off,82,3019.0,3.6,112.2,109.5,2.8,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,1641764,"Podziemski, Brandin",Off,82,2230.0,0.2,113.4,113.0,0.3,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,1642366,"Post, Quinten",Off,82,3260.0,3.4,113.9,110.8,3.1,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,1642050,"Rowe, Jackson",Off,37,1729.0,7.1,117.0,110.0,7.0,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,1630611,"Santos, Gui",Off,82,3184.0,1.6,112.2,110.6,1.6,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,203471,"Schröder, Dennis",Off,27,668.0,-0.3,115.2,115.2,0.0,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,1630311,"Spencer, Pat",Off,82,3696.0,3.7,114.4,110.8,3.6,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,1630322,"Waters III, Lindy",Off,51,1798.0,0.0,111.5,111.5,0.0,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,203952,"Wiggins, Andrew",Off,51,1157.0,1.4,111.8,110.2,1.6,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,202710,"Butler III, Jimmy",On,11,397.0,-6.4,106.2,114.1,-7.9,Golden State Warriors,Playoffs
On/Off Court,1610612744,GSW,Golden State Warriors,201939,"Curry, Stephen",On,8,281.0,4.4,115.7,112.0,3.7,Golden State Warriors,Playoffs
On/Off Court,1610612744,GSW,Golden State Warriors,203110,"Green, Draymond",On,12,389.0,-2.8,105.1,108.2,-3.1,Golden State Warriors,Playoffs
On/Off Court,1610612744,GSW,Golden State Warriors,1627741,"Hield, Buddy",On,12,327.0,1.0,110.1,110.4,-0.3,Golden State Warriors,Playoffs
On/Off Court,1610612744,GSW,Golden State Warriors,1631218,"Jackson-Davis, Trayce",On,9,80.0,-13.2,108.6,123.6,-15.0,Golden State Warriors,Playoffs
On/Off Court,1610612744,GSW,Golden State Warriors,1630296,"Key, Braxton",On,5,23.0,31.8,116.7,92.3,24.4,Golden State Warriors,Playoffs
On/Off Court,1610612744,GSW,Golden State Warriors,1628995,"Knox II, Kevin",On,5,38.0,39.6,119.3,82.9,36.4,Golden State Warriors,Playoffs
On/Off Court,1610612744,GSW,Golden State Warriors,1630228,"Kuminga, Jonathan",On,8,187.0,-12.6,101.5,117.3,-15.8,Golden State Warriors,Playoffs
On/Off Court,1610612744,GSW,Golden State Warriors,1626172,"Looney, Kevon",On,12,120.0,-9.6,105.7,113.3,-7.5,Golden State Warriors,Playoffs
On/Off Court,1610612744,GSW,Golden State Warriors,1630541,"Moody, Moses",On,12,193.0,-8.9,100.3,107.6,-7.3,Golden State Warriors,Playoffs
On/Off Court,1610612744,GSW,Golden State Warriors,1627780,"Payton II, Gary",On,11,180.0,-14.4,100.3,112.1,-11.8,Golden State Warriors,Playoffs
On/Off Court,1610612744,GSW,Golden State Warriors,1641764,"Podziemski, Brandin",On,12,385.0,-1.1,106.9,109.6,-2.7,Golden State Warriors,Playoffs
On/Off Court,1610612744,GSW,Golden State Warriors,1642366,"Post, Quinten",On,12,146.0,-2.0,100.0,103.1,-3.1,Golden State Warriors,Playoffs
On/Off Court,1610612744,GSW,Golden State Warriors,1630611,"Santos, Gui",On,10,72.0,8.0,107.5,106.7,0.8,Golden State Warriors,Playoffs
On/Off Court,1610612744,GSW,Golden State Warriors,1630311,"Spencer, Pat",On,8,63.0,3.8,108.3,105.3,3.0,Golden State Warriors,Playoffs
On/Off Court,1610612744,GSW,Golden State Warriors,1642379,"Armstrong, Taran",Off,1,48.0,10.0,106.7,95.5,11.2,Golden State Warriors,Playoffs
On/Off Court,1610612744,GSW,Golden State Warriors,202710,"Butler III, Jimmy",Off,12,179.0,4.5,107.2,103.8,3.4,Golden State Warriors,Playoffs
On/Off Court,1610612744,GSW,Golden State Warriors,201939,"Curry, Stephen",Off,12,295.0,-10.1,99.7,109.9,-10.2,Golden State Warriors,Playoffs
On/Off Court,1610612744,GSW,Golden State Warriors,203110,"Green, Draymond",Off,12,187.0,-3.3,109.7,114.2,-4.5,Golden State Warriors,Playoffs
On/Off Court,1610612744,GSW,Golden State Warriors,1627741,"Hield, Buddy",Off,12,249.0,-8.3,101.2,108.3,-7.1,Golden State Warriors,Playoffs
On/Off Court,1610612744,GSW,Golden State Warriors,1631218,"Jackson-Davis, Trayce",Off,12,496.0,-1.4,107.8,109.8,-2.0,Golden State Warriors,Playoffs
On/Off Court,1610612744,GSW,Golden State Warriors,1630296,"Key, Braxton",Off,12,553.0,-4.4,107.8,112.8,-5.0,Golden State Warriors,Playoffs
On/Off Court,1610612744,GSW,Golden State Warriors,1628995,"Knox II, Kevin",Off,12,538.0,-6.0,107.3,114.2,-7.0,Golden State Warriors,Playoffs
On/Off Court,1610612744,GSW,Golden State Warriors,1630228,"Kuminga, Jonathan",Off,12,389.0,1.6,109.5,108.7,0.8,Golden State Warriors,Playoffs
On/Off Court,1610612744,GSW,Golden State Warriors,1626172,"Looney, Kevon",Off,12,456.0,-1.3,107.7,109.5,-1.8,Golden State Warriors,Playoffs
On/Off Court,1610612744,GSW,Golden State Warriors,1630541,"Moody, Moses",Off,12,383.0,0.0,110.9,112.1,-1.2,Golden State Warriors,Playoffs
On/Off Court,1610612744,GSW,Golden State Warriors,1627780,"Payton II, Gary",Off,12,396.0,2.2,109.9,108.6,1.3,Golden State Warriors,Playoffs
On/Off Court,1610612744,GSW,Golden State Warriors,1641764,"Podziemski, Brandin",Off,12,191.0,-6.8,105.9,112.5,-6.6,Golden State Warriors,Playoffs
On/Off Court,1610612744,GSW,Golden State Warriors,1642366,"Post, Quinten",Off,12,430.0,-3.3,109.2,113.5,-4.2,Golden State Warriors,Playoffs
On/Off Court,1610612744,GSW,Golden State Warriors,1642050,"Rowe, Jackson",Off,1,48.0,10.0,106.7,95.5,11.2,Golden State Warriors,Playoffs
On/Off Court,1610612744,GSW,Golden State Warriors,1630611,"Santos, Gui",Off,12,504.0,-4.6,107.0,112.3,-5.3,Golden State Warriors,Playoffs
On/Off Court,1610612744,GSW,Golden State Warriors,1630311,"Spencer, Pat",Off,12,513.0,-3.8,108.0,112.4,-4.4,Golden State Warriors,Playoffs
On/Off Court,1610612745,HOU,Houston Rockets,203500,"Adams, Steven",On,58,794.0,10.4,115.3,105.9,9.4,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,1628415,"Brooks, Dillon",On,75,2388.0,4.2,113.5,108.8,4.7,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,1642368,"Dante, N'Faly",On,4,51.0,-10.4,114.9,123.5,-8.6,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,1631106,"Eason, Tari",On,57,1420.0,4.9,114.8,109.2,5.6,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,1630224,"Green, Jalen",On,82,2697.0,3.0,113.8,111.1,2.8,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,201145,"Green, Jeff",On,32,396.0,-4.6,112.2,116.1,-3.9,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,1628988,"Holiday, Aaron",On,62,792.0,5.3,110.3,103.6,6.7,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,1629111,"Landale, Jock",On,42,500.0,-2.4,110.5,112.6,-2.1,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,1629098,"McVeigh, Jack",On,9,43.0,-11.1,84.7,93.9,-9.2,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,1631223,"Roddy, David",On,3,35.0,-16.5,105.3,123.0,-17.6,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,1630578,"Sengun, Alperen",On,76,2395.0,8.2,114.9,107.4,7.6,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,1642263,"Sheppard, Reed",On,52,654.0,-3.7,108.5,111.1,-2.7,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,1631095,"Smith Jr., Jabari",On,57,1716.0,7.0,113.4,106.1,7.3,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,1630256,"Tate, Jae'Sean",On,52,588.0,4.2,111.0,104.7,6.3,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,1641708,"Thompson, Amen",On,69,2225.0,5.8,114.2,107.9,6.3,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,1627832,"VanVleet, Fred",On,60,2111.0,6.0,115.0,108.8,6.2,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,1641715,"Whitmore, Cam",On,51,827.0,-0.1,113.4,112.3,1.1,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,1631466,"Williams, Nate",On,20,147.0,-7.9,110.6,116.8,-6.2,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,203500,"Adams, Steven",Off,82,3162.0,3.0,113.4,110.1,3.3,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,1628415,"Brooks, Dillon",Off,82,1568.0,5.0,114.3,108.4,6.0,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,1642368,"Dante, N'Faly",Off,82,3905.0,4.7,114.8,110.0,4.8,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,1631106,"Eason, Tari",Off,82,2536.0,4.3,113.0,108.7,4.3,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,1630224,"Green, Jalen",Off,82,1259.0,7.8,112.8,103.5,9.4,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,201145,"Green, Jeff",Off,82,3560.0,5.5,114.8,109.2,5.6,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,1628988,"Holiday, Aaron",Off,82,3164.0,4.3,115.1,110.6,4.4,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,1629111,"Landale, Jock",Off,82,3456.0,5.5,115.0,109.4,5.6,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,1629098,"McVeigh, Jack",Off,82,3913.0,4.7,115.2,110.4,4.8,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,1631223,"Roddy, David",Off,21,978.0,8.0,119.4,111.6,7.8,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,1630578,"Sengun, Alperen",Off,82,1561.0,-1.2,110.5,110.1,0.4,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,1642263,"Sheppard, Reed",Off,82,3302.0,6.1,115.6,109.3,6.3,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,1631095,"Smith Jr., Jabari",Off,82,2240.0,2.6,114.1,111.3,2.9,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,1630531,"Springer, Jaden",Off,1,48.0,-13.0,118.8,130.9,-12.2,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,1630256,"Tate, Jae'Sean",Off,82,3368.0,4.5,114.7,110.4,4.3,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,1641708,"Thompson, Amen",Off,82,1731.0,2.8,112.2,109.6,2.6,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,1627832,"VanVleet, Fred",Off,82,1845.0,2.8,112.6,109.7,2.9,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,1641715,"Whitmore, Cam",Off,82,3129.0,5.7,114.6,109.0,5.7,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,1631466,"Williams, Nate",Off,82,3809.0,5.0,114.9,109.9,5.1,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,203469,"Zeller, Cody",Off,9,432.0,-0.1,108.7,109.1,-0.4,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,203500,"Adams, Steven",On,7,155.0,13.6,115.4,101.4,14.1,Houston Rockets,Playoffs
On/Off Court,1610612745,HOU,Houston Rockets,1628415,"Brooks, Dillon",On,7,206.0,2.3,114.8,111.4,3.4,Houston Rockets,Playoffs
On/Off Court,1610612745,HOU,Houston Rockets,1631106,"Eason, Tari",On,7,132.0,-9.8,104.2,112.3,-8.1,Houston Rockets,Playoffs
On/Off Court,1610612745,HOU,Houston Rockets,1630224,"Green, Jalen",On,7,219.0,5.0,115.0,109.4,5.6,Houston Rockets,Playoffs
On/Off Court,1610612745,HOU,Houston Rockets,201145,"Green, Jeff",On,3,5.0,-146.3,53.3,171.4,-118.1,Houston Rockets,Playoffs
On/Off Court,1610612745,HOU,Houston Rockets,1628988,"Holiday, Aaron",On,3,27.0,-26.5,93.2,116.7,-23.4,Houston Rockets,Playoffs
On/Off Court,1610612745,HOU,Houston Rockets,1629111,"Landale, Jock",On,1,5.0,-118.7,36.4,145.5,-109.1,Houston Rockets,Playoffs
On/Off Court,1610612745,HOU,Houston Rockets,1630578,"Sengun, Alperen",On,7,256.0,6.2,111.0,104.0,7.0,Houston Rockets,Playoffs
On/Off Court,1610612745,HOU,Houston Rockets,1642263,"Sheppard, Reed",On,3,10.0,-127.3,48.0,158.3,-110.3,Houston Rockets,Playoffs
On/Off Court,1610612745,HOU,Houston Rockets,1631095,"Smith Jr., Jabari",On,7,143.0,-3.0,101.4,104.2,-2.8,Houston Rockets,Playoffs
On/Off Court,1610612745,HOU,Houston Rockets,1641708,"Thompson, Amen",On,7,231.0,0.8,110.2,109.6,0.6,Houston Rockets,Playoffs
On/Off Court,1610612745,HOU,Houston Rockets,1627832,"VanVleet, Fred",On,7,280.0,3.6,115.3,111.4,3.9,Houston Rockets,Playoffs
On/Off Court,1610612745,HOU,Houston Rockets,1641715,"Whitmore, Cam",On,3,5.0,-146.3,53.3,171.4,-118.1,Houston Rockets,Playoffs
On/Off Court,1610612745,HOU,Houston Rockets,1631466,"Williams, Nate",On,3,5.0,-135.8,57.1,169.2,-112.1,Houston Rockets,Playoffs
On/Off Court,1610612745,HOU,Houston Rockets,203500,"Adams, Steven",Off,7,181.0,-11.7,104.1,115.7,-11.6,Houston Rockets,Playoffs
On/Off Court,1610612745,HOU,Houston Rockets,1628415,"Brooks, Dillon",Off,7,130.0,-3.7,104.1,107.4,-3.3,Houston Rockets,Playoffs
On/Off Court,1610612745,HOU,Houston Rockets,1642368,"Dante, N'Faly",Off,1,48.0,-10.0,95.5,106.7,-11.2,Houston Rockets,Playoffs
On/Off Court,1610612745,HOU,Houston Rockets,1631106,"Eason, Tari",Off,7,204.0,6.4,113.8,106.8,7.0,Houston Rockets,Playoffs
On/Off Court,1610612745,HOU,Houston Rockets,1630224,"Green, Jalen",Off,7,117.0,-9.5,101.8,109.6,-7.8,Houston Rockets,Playoffs
On/Off Court,1610612745,HOU,Houston Rockets,201145,"Green, Jeff",Off,7,331.0,2.3,112.5,110.2,2.3,Houston Rockets,Playoffs
On/Off Court,1610612745,HOU,Houston Rockets,1628988,"Holiday, Aaron",Off,7,309.0,2.3,112.9,110.2,2.7,Houston Rockets,Playoffs
On/Off Court,1610612745,HOU,Houston Rockets,1629111,"Landale, Jock",Off,7,331.0,1.7,112.6,111.1,1.5,Houston Rockets,Playoffs
On/Off Court,1610612745,HOU,Houston Rockets,1629098,"McVeigh, Jack",Off,1,48.0,-10.0,95.5,106.7,-11.2,Houston Rockets,Playoffs
On/Off Court,1610612745,HOU,Houston Rockets,1631223,"Roddy, David",Off,1,48.0,-10.0,95.5,106.7,-11.2,Houston Rockets,Playoffs
On/Off Court,1610612745,HOU,Houston Rockets,1630578,"Sengun, Alperen",Off,7,80.0,-19.9,101.8,118.3,-16.5,Houston Rockets,Playoffs
On/Off Court,1610612745,HOU,Houston Rockets,1642263,"Sheppard, Reed",Off,7,326.0,3.8,113.5,109.7,3.8,Houston Rockets,Playoffs
On/Off Court,1610612745,HOU,Houston Rockets,1631095,"Smith Jr., Jabari",Off,7,193.0,2.2,115.9,113.8,2.1,Houston Rockets,Playoffs
On/Off Court,1610612745,HOU,Houston Rockets,1630256,"Tate, Jae'Sean",Off,7,336.0,0.0,111.5,111.7,-0.2,Houston Rockets,Playoffs
On/Off Court,1610612745,HOU,Houston Rockets,1641708,"Thompson, Amen",Off,7,105.0,-1.8,105.3,109.3,-4.0,Houston Rockets,Playoffs
On/Off Court,1610612745,HOU,Houston Rockets,1627832,"VanVleet, Fred",Off,7,56.0,-18.1,86.3,103.4,-17.1,Houston Rockets,Playoffs
On/Off Court,1610612745,HOU,Houston Rockets,1641715,"Whitmore, Cam",Off,7,331.0,2.3,112.5,110.2,2.3,Houston Rockets,Playoffs
On/Off Court,1610612745,HOU,Houston Rockets,1631466,"Williams, Nate",Off,7,331.0,2.0,112.3,110.3,2.0,Houston Rockets,Playoffs
On/Off Court,1610612746,LAC,LA Clippers,1631116,"Baldwin Jr., Patrick",On,2,6.0,-38.9,78.6,123.1,-44.5,Los Angeles Clippers,Regular Season
On/Off Court,1610612746,LAC,LA Clippers,1628964,"Bamba, Mo",On,28,352.0,-7.2,103.2,110.7,-7.6,Los Angeles Clippers,Regular Season
On/Off Court,1610612746,LAC,LA Clippers,201587,"Batum, Nicolas",On,78,1367.0,5.3,110.5,104.7,5.9,Los Angeles Clippers,Regular Season
On/Off Court,1610612746,LAC,LA Clippers,1630699,"Beauchamp, MarJon",On,3,17.0,13.9,134.2,127.8,6.4,Los Angeles Clippers,Regular Season
On/Off Court,1610612746,LAC,LA Clippers,203992,"Bogdanović, Bogdan",On,30,750.0,9.6,118.6,110.1,8.6,Los Angeles Clippers,Regular Season
On/Off Court,1610612746,LAC,LA Clippers,1641738,"Brown, Kobe",On,40,272.0,-9.3,105.9,114.7,-8.7,Los Angeles Clippers,Regular Season
On/Off Court,1610612746,LAC,LA Clippers,1642353,"Christie, Cam",On,13,59.0,-8.2,97.6,105.6,-7.9,Los Angeles Clippers,Regular Season
On/Off Court,1610612746,LAC,LA Clippers,1629599,"Coffey, Amir",On,72,1748.0,-1.8,109.1,110.6,-1.4,Los Angeles Clippers,Regular Season
On/Off Court,1610612746,LAC,LA Clippers,1627739,"Dunn, Kris",On,74,1783.0,7.1,113.8,106.0,7.8,Los Angeles Clippers,Regular Season
On/Off Court,1610612746,LAC,LA Clippers,1629234,"Eubanks, Drew",On,24,178.0,-2.4,109.0,110.8,-1.8,Los Angeles Clippers,Regular Season
On/Off Court,1610612746,LAC,LA Clippers,1642280,"Flowers, Trentyn",On,6,27.0,-10.9,88.5,101.7,-13.2,Los Angeles Clippers,Regular Season
On/Off Court,1610612746,LAC,LA Clippers,201935,"Harden, James",On,79,2789.0,5.9,115.4,109.2,6.2,Los Angeles Clippers,Regular Season
On/Off Court,1610612746,LAC,LA Clippers,1630538,"Hyland, Bones",On,20,222.0,-7.4,101.1,108.3,-7.2,Los Angeles Clippers,Regular Season
On/Off Court,1610612746,LAC,LA Clippers,1627884,"Jones Jr., Derrick",On,77,1873.0,6.4,115.5,108.7,6.7,Los Angeles Clippers,Regular Season
On/Off Court,1610612746,LAC,LA Clippers,1630539,"Jones, Kai",On,28,208.0,-1.8,101.2,105.0,-3.8,Los Angeles Clippers,Regular Season
On/Off Court,1610612746,LAC,LA Clippers,202695,"Leonard, Kawhi",On,37,1180.0,12.0,120.3,107.9,12.4,Los Angeles Clippers,Regular Season
On/Off Court,1610612746,LAC,LA Clippers,1629611,"Mann, Terance",On,37,732.0,-5.2,107.5,111.9,-4.3,Los Angeles Clippers,Regular Season
On/Off Court,1610612746,LAC,LA Clippers,1641757,"Miller, Jordan",On,37,420.0,-7.2,103.8,109.8,-6.0,Los Angeles Clippers,Regular Season
On/Off Court,1610612746,LAC,LA Clippers,201988,"Mills, Patty",On,12,61.0,-10.3,111.2,124.6,-13.4,Los Angeles Clippers,Regular Season
On/Off Court,1610612746,LAC,LA Clippers,1629645,"Porter Jr., Kevin",On,45,884.0,-1.5,105.6,107.0,-1.4,Los Angeles Clippers,Regular Season
On/Off Court,1610612746,LAC,LA Clippers,1626181,"Powell, Norman",On,60,1958.0,8.6,116.2,107.4,8.8,Los Angeles Clippers,Regular Season
On/Off Court,1610612746,LAC,LA Clippers,1627732,"Simmons, Ben",On,18,295.0,2.1,114.8,111.1,3.7,Los Angeles Clippers,Regular Season
On/Off Court,1610612746,LAC,LA Clippers,1627826,"Zubac, Ivica",On,80,2624.0,9.4,116.5,107.1,9.4,Los Angeles Clippers,Regular Season
