GROUP_SET,GROUP_ID,GROUP_NAME,GP,W,L,W_PCT,MIN,PLUS_MINUS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,PTS,OFF_RATING,DEF_RATING,NET_RATING,PACE,POSS,EFG_PCT,TS_PCT,AST_RATIO,AST_PCT,AST_TO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,PIE,SEASON_TYPE,team,team_id,players_list
Lineups,-201577-1626170-1627756-,R. Lopez - J. Grant - D. Valentine,43,13,30,0.302,284.506667,-74.0,222.0,524.0,0.424,61.0,189.0,0.323,61.0,77.0,0.792,63.0,212.0,275.0,136.0,95.0,34.0,20.0,566.0,95.4,107.7,-12.3,100.13,593,0.482,0.507,16.9,0.613,1.43,0.26,0.793,0.513,0.16,0.419,Regular Season,CHI,1610612741,"[""R. Lopez"", ""J. Grant"", ""D. Valentine""]"
Lineups,-203078-203490-204025-,B. Beal - O. Porter Jr. - T. Frazier,27,15,12,0.556,284.138333,-30.0,224.0,499.0,0.449,52.0,133.0,0.391,67.0,88.0,0.761,47.0,191.0,238.0,130.0,70.0,46.0,21.0,567.0,100.0,107.4,-7.4,94.86,567,0.501,0.527,17.1,0.58,1.86,0.238,0.779,0.499,0.123,0.479,Regular Season,WAS,1610612764,"[""B. Beal"", ""O. Porter Jr."", ""T. Frazier""]"
Lineups,-101139-200768-201942-,C. Miles - K. Lowry - D. DeRozan,59,41,18,0.695,283.873333,71.0,248.0,563.0,0.44,66.0,221.0,0.299,136.0,167.0,0.814,71.0,192.0,263.0,146.0,72.0,48.0,35.0,698.0,106.4,100.5,5.9,108.22,656,0.499,0.548,16.4,0.589,2.03,0.289,0.699,0.48,0.11,0.511,Regular Season,TOR,1610612761,"[""C. Miles"", ""K. Lowry"", ""D. DeRozan""]"
Lineups,-200826-203084-1627812-,J. Barea - H. Barnes - Y. Ferrell,57,17,40,0.298,283.675,-37.0,216.0,492.0,0.439,56.0,179.0,0.313,85.0,116.0,0.733,52.0,191.0,243.0,128.0,73.0,31.0,23.0,573.0,99.5,105.4,-5.9,97.72,576,0.496,0.528,16.6,0.593,1.75,0.234,0.746,0.477,0.127,0.458,Regular Season,DAL,1610612742,"[""J. Barea"", ""H. Barnes"", ""Y. Ferrell""]"
Lineups,-101109-203924-1628390-,R. Felton - J. Grant - T. Ferguson,43,27,16,0.628,283.555,-55.0,205.0,469.0,0.437,69.0,199.0,0.347,73.0,96.0,0.76,47.0,185.0,232.0,108.0,82.0,46.0,39.0,552.0,99.1,106.1,-7.0,95.56,557,0.511,0.54,15.1,0.527,1.32,0.23,0.668,0.452,0.147,0.442,Regular Season,OKC,1610612760,"[""R. Felton"", ""J. Grant"", ""T. Ferguson""]"
Lineups,-2037-202357-203952-,J. Crawford - N. Bjelica - A. Wiggins,59,33,26,0.559,283.415,-13.0,235.0,512.0,0.459,61.0,149.0,0.409,109.0,141.0,0.773,54.0,193.0,247.0,125.0,80.0,45.0,20.0,640.0,103.4,105.8,-2.4,104.67,619,0.519,0.557,15.4,0.532,1.56,0.26,0.701,0.486,0.129,0.472,Regular Season,MIN,1610612750,"[""J. Crawford"", ""N. Bjelica"", ""A. Wiggins""]"
Lineups,-201596-203210-1628415-,M. Chalmers - J. Green - D. Brooks,36,9,27,0.25,283.368333,-15.0,218.0,480.0,0.454,56.0,144.0,0.389,100.0,124.0,0.806,49.0,177.0,226.0,149.0,87.0,41.0,20.0,592.0,102.1,106.5,-4.4,97.4,580,0.513,0.554,18.8,0.683,1.71,0.236,0.707,0.468,0.15,0.481,Regular Season,MEM,1610612763,"[""M. Chalmers"", ""J. Green"", ""D. Brooks""]"
Lineups,-201937-203109-1628378-,R. Rubio - J. Crowder - D. Mitchell,22,17,5,0.773,283.071667,127.0,229.0,481.0,0.476,65.0,183.0,0.355,149.0,200.0,0.745,54.0,204.0,258.0,147.0,80.0,59.0,31.0,672.0,112.2,91.4,20.7,101.32,599,0.544,0.591,17.9,0.642,1.84,0.284,0.733,0.518,0.134,0.644,Regular Season,UTA,1610612762,"[""R. Rubio"", ""J. Crowder"", ""D. Mitchell""]"
Lineups,-204020-1626159-1626196-,T. Johnson - J. Winslow - J. Richardson,50,25,25,0.5,283.005,-4.0,213.0,511.0,0.417,78.0,193.0,0.404,88.0,111.0,0.793,54.0,198.0,252.0,132.0,76.0,48.0,29.0,592.0,98.2,99.5,-1.3,101.93,603,0.493,0.529,16.3,0.62,1.74,0.253,0.734,0.487,0.126,0.503,Regular Season,MIA,1610612748,"[""T. Johnson"", ""J. Winslow"", ""J. Richardson""]"
Lineups,-101107-203077-203087-,M. Williams - M. Kidd-Gilchrist - J. Lamb,32,16,16,0.5,282.891667,10.0,229.0,506.0,0.453,45.0,122.0,0.369,115.0,173.0,0.665,74.0,236.0,310.0,112.0,77.0,28.0,32.0,618.0,105.6,101.7,4.0,100.36,585,0.497,0.531,14.3,0.489,1.45,0.294,0.771,0.537,0.132,0.517,Regular Season,CHA,1610612766,"[""M. Williams"", ""M. Kidd-Gilchrist"", ""J. Lamb""]"
Lineups,-1626164-1627733-1627755-,D. Booker - D. Bender - T. Ulis,37,13,24,0.351,282.64,-97.0,212.0,491.0,0.432,43.0,144.0,0.299,103.0,134.0,0.769,47.0,184.0,231.0,119.0,105.0,42.0,14.0,570.0,93.1,110.8,-17.7,103.09,612,0.476,0.518,15.0,0.561,1.13,0.229,0.762,0.478,0.172,0.39,Regular Season,PHX,1610612756,"[""D. Booker"", ""D. Bender"", ""T. Ulis""]"
Lineups,-101133-201975-203107-,I. Mahinmi - J. Meeks - T. Satoransky,40,22,18,0.55,282.615,-31.0,215.0,495.0,0.434,61.0,158.0,0.386,101.0,130.0,0.777,69.0,186.0,255.0,135.0,94.0,39.0,16.0,592.0,101.9,105.8,-3.9,99.36,581,0.496,0.536,16.8,0.628,1.44,0.316,0.731,0.519,0.162,0.45,Regular Season,WAS,1610612764,"[""I. Mahinmi"", ""J. Meeks"", ""T. Satoransky""]"
Lineups,-202323-203894-203994-,E. Turner - S. Napier - J. Nurkic,46,25,21,0.543,282.606667,-60.0,211.0,494.0,0.427,40.0,131.0,0.305,87.0,112.0,0.777,57.0,205.0,262.0,99.0,93.0,33.0,34.0,549.0,92.7,103.2,-10.5,100.38,592,0.468,0.505,13.1,0.469,1.06,0.23,0.734,0.489,0.157,0.442,Regular Season,POR,1610612757,"[""E. Turner"", ""S. Napier"", ""J. Nurkic""]"
Lineups,-201587-202689-203087-,N. Batum - K. Walker - J. Lamb,52,23,29,0.442,282.171667,20.0,233.0,508.0,0.459,70.0,175.0,0.4,127.0,164.0,0.774,47.0,211.0,258.0,129.0,86.0,31.0,31.0,663.0,105.7,105.4,0.3,105.21,627,0.528,0.571,15.7,0.554,1.5,0.272,0.739,0.508,0.137,0.505,Regular Season,CHA,1610612766,"[""N. Batum"", ""K. Walker"", ""J. Lamb""]"
Lineups,-202681-203382-203935-,K. Irving - A. Baynes - M. Smart,42,29,13,0.69,281.786667,70.0,235.0,514.0,0.457,71.0,183.0,0.388,89.0,106.0,0.84,62.0,209.0,271.0,140.0,80.0,47.0,29.0,630.0,108.2,95.7,12.5,99.39,582,0.526,0.562,17.5,0.596,1.75,0.3,0.777,0.538,0.137,0.551,Regular Season,BOS,1610612738,"[""K. Irving"", ""A. Baynes"", ""M. Smart""]"
Lineups,-203933-1627733-1627755-,T. Warren - D. Bender - T. Ulis,48,15,33,0.313,281.468333,-118.0,202.0,474.0,0.426,34.0,126.0,0.27,85.0,123.0,0.691,43.0,190.0,233.0,119.0,97.0,36.0,23.0,523.0,87.8,107.7,-20.0,101.55,596,0.462,0.495,15.3,0.589,1.23,0.218,0.73,0.463,0.163,0.384,Regular Season,PHX,1610612756,"[""T. Warren"", ""D. Bender"", ""T. Ulis""]"
Lineups,-201950-202734-203546-,J. Holiday - E. Moore - I. Clark,46,27,19,0.587,281.343333,135.0,258.0,504.0,0.512,52.0,143.0,0.364,127.0,155.0,0.819,48.0,219.0,267.0,139.0,85.0,59.0,38.0,695.0,112.8,90.9,21.9,105.1,616,0.563,0.607,17.0,0.539,1.64,0.246,0.716,0.509,0.138,0.644,Regular Season,NOP,1610612740,"[""J. Holiday"", ""E. Moore"", ""I. Clark""]"
Lineups,-202714-1626209-1628411-,S. Mack - M. Hezonja - W. Iwundu,43,12,31,0.279,281.121667,13.0,214.0,470.0,0.455,53.0,142.0,0.373,105.0,137.0,0.766,58.0,176.0,234.0,124.0,89.0,52.0,27.0,586.0,103.0,100.5,2.5,97.24,569,0.512,0.553,16.2,0.579,1.39,0.292,0.701,0.495,0.156,0.511,Regular Season,ORL,1610612753,"[""S. Mack"", ""M. Hezonja"", ""W. Iwundu""]"
Lineups,-202329-203081-203894-,A. Aminu - D. Lillard - S. Napier,46,29,17,0.63,281.086667,73.0,239.0,509.0,0.47,78.0,213.0,0.366,129.0,155.0,0.832,61.0,196.0,257.0,122.0,79.0,43.0,32.0,685.0,116.1,104.3,11.8,100.5,590,0.546,0.593,15.3,0.51,1.54,0.318,0.731,0.525,0.134,0.561,Regular Season,POR,1610612757,"[""A. Aminu"", ""D. Lillard"", ""S. Napier""]"
Lineups,-201577-203200-1628021-,R. Lopez - J. Holiday - D. Nwaba,37,18,19,0.486,280.381667,32.0,230.0,512.0,0.449,46.0,138.0,0.333,99.0,135.0,0.733,59.0,237.0,296.0,138.0,78.0,39.0,28.0,605.0,102.5,97.3,5.3,100.92,590,0.494,0.529,17.1,0.6,1.77,0.268,0.818,0.546,0.132,0.538,Regular Season,CHI,1610612741,"[""R. Lopez"", ""J. Holiday"", ""D. Nwaba""]"
Lineups,-2734-200826-1627812-,D. Harris - J. Barea - Y. Ferrell,35,15,20,0.429,280.323333,115.0,231.0,474.0,0.487,65.0,181.0,0.359,104.0,125.0,0.832,32.0,222.0,254.0,160.0,71.0,38.0,13.0,631.0,109.4,89.4,19.9,98.8,577,0.556,0.596,20.3,0.693,2.25,0.213,0.762,0.512,0.123,0.643,Regular Season,DAL,1610612742,"[""D. Harris"", ""J. Barea"", ""Y. Ferrell""]"
Lineups,-203992-1627741-1628368-,B. Bogdanovic - B. Hield - D. Fox,43,14,29,0.326,280.115,-42.0,231.0,541.0,0.427,64.0,157.0,0.408,89.0,117.0,0.761,64.0,171.0,235.0,120.0,77.0,45.0,22.0,615.0,100.0,108.6,-8.6,104.53,615,0.486,0.519,14.7,0.519,1.56,0.265,0.66,0.448,0.125,0.425,Regular Season,SAC,1610612758,"[""B. Bogdanovic"", ""B. Hield"", ""D. Fox""]"
Lineups,-201566-202331-1628390-,R. Westbrook - P. George - T. Ferguson,34,19,15,0.559,280.023333,-25.0,250.0,555.0,0.45,63.0,179.0,0.352,78.0,115.0,0.678,89.0,185.0,274.0,135.0,92.0,39.0,26.0,641.0,107.9,112.3,-4.4,101.73,594,0.507,0.529,16.0,0.54,1.47,0.356,0.703,0.515,0.155,0.452,Regular Season,OKC,1610612760,"[""R. Westbrook"", ""P. George"", ""T. Ferguson""]"
Lineups,-201588-1626161-1627741-,G. Hill - W. Cauley-Stein - B. Hield,30,6,24,0.2,279.946667,-52.0,224.0,481.0,0.466,52.0,130.0,0.4,46.0,64.0,0.719,52.0,183.0,235.0,116.0,95.0,44.0,20.0,546.0,97.5,106.8,-9.3,96.02,560,0.52,0.536,15.6,0.518,1.22,0.263,0.732,0.497,0.17,0.438,Regular Season,SAC,1610612758,"[""G. Hill"", ""W. Cauley-Stein"", ""B. Hield""]"
Lineups,-203482-1626159-1628389-,K. Olynyk - J. Winslow - B. Adebayo,22,10,12,0.455,279.856667,85.0,226.0,505.0,0.448,76.0,193.0,0.394,67.0,91.0,0.736,61.0,221.0,282.0,155.0,71.0,38.0,34.0,595.0,107.2,93.1,14.1,94.59,555,0.523,0.546,19.5,0.686,2.18,0.309,0.803,0.555,0.128,0.601,Regular Season,MIA,1610612748,"[""K. Olynyk"", ""J. Winslow"", ""B. Adebayo""]"
Lineups,-203933-1627755-1628367-,T. Warren - T. Ulis - J. Jackson,34,9,25,0.265,279.396667,-99.0,213.0,500.0,0.426,22.0,105.0,0.21,104.0,139.0,0.748,66.0,189.0,255.0,109.0,94.0,32.0,18.0,552.0,94.4,109.4,-15.1,101.36,585,0.448,0.492,14.0,0.512,1.16,0.289,0.693,0.485,0.161,0.401,Regular Season,PHX,1610612756,"[""T. Warren"", ""T. Ulis"", ""J. Jackson""]"
Lineups,-202357-1626145-1626157-,N. Bjelica - T. Jones - K. Towns,54,30,24,0.556,279.325,49.0,242.0,482.0,0.502,61.0,157.0,0.389,111.0,125.0,0.888,53.0,188.0,241.0,140.0,70.0,35.0,24.0,656.0,115.3,109.0,6.3,96.75,569,0.565,0.611,18.1,0.579,2.0,0.275,0.752,0.522,0.123,0.547,Regular Season,MIN,1610612750,"[""N. Bjelica"", ""T. Jones"", ""K. Towns""]"
Lineups,-1626156-1626178-1628386-,D. Russell - R. Hollis-Jefferson - J. Allen,26,11,15,0.423,279.25,7.0,232.0,478.0,0.485,76.0,193.0,0.394,120.0,159.0,0.755,43.0,210.0,253.0,156.0,98.0,38.0,57.0,660.0,109.6,108.5,1.2,103.48,602,0.565,0.602,19.2,0.672,1.59,0.211,0.712,0.484,0.163,0.527,Regular Season,BKN,1610612751,"[""D. Russell"", ""R. Hollis-Jefferson"", ""J. Allen""]"
Lineups,-202083-203939-1627812-,W. Matthews - D. Powell - Y. Ferrell,58,18,40,0.31,279.201667,15.0,206.0,465.0,0.443,69.0,192.0,0.359,108.0,135.0,0.8,39.0,182.0,221.0,131.0,71.0,51.0,14.0,589.0,100.5,95.5,5.0,102.03,586,0.517,0.562,17.0,0.636,1.85,0.21,0.715,0.463,0.121,0.532,Regular Season,DAL,1610612742,"[""W. Matthews"", ""D. Powell"", ""Y. Ferrell""]"
Lineups,-201599-201933-201976-,D. Jordan - B. Griffin - P. Beverley,11,5,6,0.455,279.055,40.0,223.0,479.0,0.466,72.0,192.0,0.375,110.0,144.0,0.764,77.0,184.0,261.0,120.0,87.0,56.0,19.0,628.0,114.6,105.0,9.6,95.29,548,0.541,0.579,15.9,0.538,1.38,0.344,0.722,0.532,0.159,0.541,Regular Season,LAC,1610612746,"[""D. Jordan"", ""B. Griffin"", ""P. Beverley""]"
Lineups,-203081-1626192-1628380-,D. Lillard - P. Connaughton - Z. Collins,48,30,18,0.625,279.023333,70.0,239.0,501.0,0.477,83.0,193.0,0.43,117.0,139.0,0.842,62.0,212.0,274.0,117.0,76.0,30.0,30.0,678.0,118.1,105.0,13.1,99.17,574,0.56,0.603,15.1,0.49,1.54,0.336,0.709,0.534,0.132,0.558,Regular Season,POR,1610612757,"[""D. Lillard"", ""P. Connaughton"", ""Z. Collins""]"
Lineups,-201563-201584-203124-,M. Beasley - C. Lee - K. O'Quinn,52,17,35,0.327,278.746667,-2.0,222.0,494.0,0.449,39.0,121.0,0.322,83.0,98.0,0.847,52.0,198.0,250.0,139.0,98.0,45.0,49.0,566.0,97.1,98.1,-1.0,100.05,583,0.489,0.527,17.6,0.626,1.42,0.265,0.712,0.496,0.168,0.487,Regular Season,NYK,1610612752,"[""M. Beasley"", ""C. Lee"", ""K. O'Quinn""]"
Lineups,-201596-201936-1628415-,M. Chalmers - T. Evans - D. Brooks,40,16,24,0.4,278.678333,-6.0,212.0,490.0,0.433,54.0,154.0,0.351,125.0,165.0,0.758,55.0,176.0,231.0,114.0,78.0,55.0,28.0,603.0,101.9,103.2,-1.4,101.79,592,0.488,0.536,14.7,0.538,1.46,0.255,0.653,0.45,0.132,0.467,Regular Season,MEM,1610612763,"[""M. Chalmers"", ""T. Evans"", ""D. Brooks""]"
Lineups,-2544-2548-201567-,L. James - D. Wade - K. Love,39,23,16,0.59,278.533333,0.0,222.0,490.0,0.453,68.0,191.0,0.356,140.0,184.0,0.761,65.0,190.0,255.0,132.0,84.0,30.0,25.0,652.0,109.9,111.8,-1.9,101.33,593,0.522,0.571,16.5,0.595,1.57,0.282,0.74,0.508,0.142,0.479,Regular Season,CLE,1610612739,"[""L. James"", ""D. Wade"", ""K. Love""]"
Lineups,-201143-203382-1626179-,A. Horford - A. Baynes - T. Rozier,43,30,13,0.698,278.473333,70.0,216.0,483.0,0.447,71.0,162.0,0.438,69.0,82.0,0.841,49.0,234.0,283.0,137.0,82.0,42.0,19.0,572.0,101.2,89.5,11.8,97.04,565,0.521,0.551,18.0,0.634,1.67,0.23,0.773,0.525,0.145,0.593,Regular Season,BOS,1610612738,"[""A. Horford"", ""A. Baynes"", ""T. Rozier""]"
Lineups,-201960-1626178-1628386-,D. Carroll - R. Hollis-Jefferson - J. Allen,49,20,29,0.408,277.403333,3.0,215.0,458.0,0.469,58.0,156.0,0.372,125.0,168.0,0.744,52.0,207.0,259.0,138.0,99.0,32.0,40.0,613.0,102.5,101.8,0.7,103.56,598,0.533,0.576,17.3,0.642,1.39,0.233,0.704,0.491,0.166,0.53,Regular Season,BKN,1610612751,"[""D. Carroll"", ""R. Hollis-Jefferson"", ""J. Allen""]"
Lineups,-1713-1627741-1628412-,V. Carter - B. Hield - F. Mason,28,10,18,0.357,277.281667,-14.0,211.0,496.0,0.425,55.0,159.0,0.346,75.0,91.0,0.824,64.0,177.0,241.0,114.0,85.0,53.0,29.0,552.0,101.3,103.5,-2.2,94.52,545,0.481,0.515,15.3,0.54,1.34,0.323,0.749,0.52,0.156,0.461,Regular Season,SAC,1610612758,"[""V. Carter"", ""B. Hield"", ""F. Mason""]"
Lineups,-201584-203124-1628373-,C. Lee - K. O'Quinn - F. Ntilikina,54,23,31,0.426,277.143333,5.0,227.0,485.0,0.468,55.0,127.0,0.433,80.0,97.0,0.825,51.0,190.0,241.0,150.0,84.0,36.0,40.0,589.0,103.2,102.3,0.9,98.89,571,0.525,0.558,18.9,0.661,1.79,0.285,0.662,0.484,0.147,0.51,Regular Season,NYK,1610612752,"[""C. Lee"", ""K. O'Quinn"", ""F. Ntilikina""]"
Lineups,-101150-202325-1626149-,L. Williams - W. Johnson - M. Harrell,52,27,25,0.519,277.13,41.0,243.0,496.0,0.49,45.0,144.0,0.313,133.0,173.0,0.769,59.0,193.0,252.0,140.0,87.0,53.0,35.0,664.0,108.7,103.0,5.7,105.31,611,0.535,0.58,17.0,0.576,1.61,0.278,0.677,0.486,0.142,0.539,Regular Season,LAC,1610612746,"[""L. Williams"", ""W. Johnson"", ""M. Harrell""]"
Lineups,-201937-202324-203918-,R. Rubio - D. Favors - R. Hood,31,13,18,0.419,276.97,-67.0,205.0,473.0,0.433,53.0,154.0,0.344,79.0,97.0,0.814,55.0,183.0,238.0,122.0,96.0,48.0,22.0,542.0,95.9,106.5,-10.5,98.52,565,0.489,0.526,16.1,0.595,1.27,0.258,0.761,0.496,0.17,0.434,Regular Season,UTA,1610612762,"[""R. Rubio"", ""D. Favors"", ""R. Hood""]"
Lineups,-2546-203500-1628390-,C. Anthony - S. Adams - T. Ferguson,34,18,16,0.529,276.865,1.0,259.0,553.0,0.468,66.0,172.0,0.384,79.0,115.0,0.687,102.0,177.0,279.0,137.0,89.0,38.0,25.0,663.0,115.1,114.1,1.0,100.21,576,0.528,0.549,16.3,0.529,1.54,0.409,0.701,0.542,0.155,0.473,Regular Season,OKC,1610612760,"[""C. Anthony"", ""S. Adams"", ""T. Ferguson""]"
Lineups,-1626163-1626203-1628370-,F. Kaminsky - T. Graham - M. Monk,35,16,19,0.457,276.845,-116.0,205.0,518.0,0.396,52.0,163.0,0.319,93.0,118.0,0.788,53.0,192.0,245.0,111.0,69.0,35.0,18.0,555.0,94.1,114.7,-20.6,101.86,590,0.446,0.487,14.3,0.541,1.61,0.245,0.782,0.479,0.117,0.369,Regular Season,CHA,1610612766,"[""F. Kaminsky"", ""T. Graham"", ""M. Monk""]"
Lineups,-2749-201950-202326-,J. Nelson - J. Holiday - D. Cousins,35,19,16,0.543,276.666667,16.0,208.0,458.0,0.454,65.0,174.0,0.374,108.0,145.0,0.745,44.0,202.0,246.0,139.0,92.0,37.0,22.0,589.0,101.0,101.4,-0.4,99.59,583,0.525,0.564,17.9,0.668,1.51,0.209,0.771,0.496,0.158,0.529,Regular Season,NOP,1610612740,"[""J. Nelson"", ""J. Holiday"", ""D. Cousins""]"
Lineups,-2225-200746-203937-,T. Parker - L. Aldridge - K. Anderson,35,23,12,0.657,276.586667,24.0,233.0,494.0,0.472,42.0,114.0,0.368,84.0,101.0,0.832,48.0,169.0,217.0,133.0,56.0,48.0,25.0,592.0,107.8,105.4,2.5,94.41,549,0.514,0.55,17.8,0.571,2.38,0.253,0.734,0.48,0.102,0.53,Regular Season,SAS,1610612759,"[""T. Parker"", ""L. Aldridge"", ""K. Anderson""]"
Lineups,-201937-203109-203497-,R. Rubio - J. Crowder - R. Gobert,22,17,5,0.773,276.493333,136.0,218.0,473.0,0.461,65.0,182.0,0.357,150.0,197.0,0.761,53.0,208.0,261.0,142.0,79.0,57.0,31.0,651.0,109.6,88.3,21.3,102.17,594,0.53,0.582,17.5,0.651,1.8,0.277,0.746,0.52,0.133,0.661,Regular Season,UTA,1610612762,"[""R. Rubio"", ""J. Crowder"", ""R. Gobert""]"
Lineups,-203935-1626179-1628400-,M. Smart - T. Rozier - S. Ojeleye,42,31,11,0.738,276.475,-39.0,193.0,489.0,0.395,57.0,202.0,0.282,63.0,92.0,0.685,64.0,203.0,267.0,110.0,81.0,40.0,21.0,506.0,90.2,96.8,-6.6,97.57,561,0.453,0.478,14.6,0.57,1.36,0.278,0.708,0.492,0.144,0.459,Regular Season,BOS,1610612738,"[""M. Smart"", ""T. Rozier"", ""S. Ojeleye""]"
Lineups,-1626181-1627751-1627832-,N. Powell - J. Poeltl - F. VanVleet,37,27,10,0.73,276.47,43.0,236.0,508.0,0.465,65.0,192.0,0.339,51.0,73.0,0.699,70.0,186.0,256.0,134.0,82.0,57.0,35.0,588.0,104.8,98.4,6.4,96.79,561,0.529,0.544,17.1,0.568,1.63,0.347,0.687,0.515,0.146,0.535,Regular Season,TOR,1610612761,"[""N. Powell"", ""J. Poeltl"", ""F. VanVleet""]"
Lineups,-201599-202699-1628414-,D. Jordan - T. Harris - S. Thornwell,24,11,13,0.458,276.298333,-31.0,223.0,490.0,0.455,48.0,135.0,0.356,111.0,151.0,0.735,59.0,202.0,261.0,125.0,78.0,39.0,19.0,605.0,106.0,110.4,-4.5,99.63,571,0.504,0.544,16.0,0.561,1.6,0.301,0.724,0.514,0.137,0.479,Regular Season,LAC,1610612746,"[""D. Jordan"", ""T. Harris"", ""S. Thornwell""]"
Lineups,-201584-203926-1628373-,C. Lee - D. McDermott - F. Ntilikina,46,20,26,0.435,276.273333,-28.0,214.0,472.0,0.453,44.0,120.0,0.367,89.0,106.0,0.84,47.0,188.0,235.0,131.0,92.0,50.0,36.0,561.0,98.6,103.2,-4.6,99.03,569,0.5,0.541,17.0,0.612,1.42,0.274,0.689,0.489,0.162,0.486,Regular Season,NYK,1610612752,"[""C. Lee"", ""D. McDermott"", ""F. Ntilikina""]"
Lineups,-2200-2225-200746-,P. Gasol - T. Parker - L. Aldridge,32,21,11,0.656,276.153333,17.0,221.0,481.0,0.459,47.0,122.0,0.385,74.0,101.0,0.733,51.0,207.0,258.0,135.0,66.0,45.0,24.0,563.0,102.6,101.1,1.4,94.64,549,0.508,0.536,18.2,0.611,2.05,0.217,0.749,0.488,0.12,0.532,Regular Season,SAS,1610612759,"[""P. Gasol"", ""T. Parker"", ""L. Aldridge""]"
Lineups,-2772-101108-203991-,T. Ariza - C. Paul - C. Capela,15,11,4,0.733,276.088333,41.0,214.0,493.0,0.434,72.0,209.0,0.344,92.0,124.0,0.742,49.0,196.0,245.0,116.0,57.0,56.0,39.0,592.0,107.2,98.2,9.0,96.75,552,0.507,0.541,15.7,0.542,2.04,0.253,0.797,0.503,0.103,0.536,Playoffs,HOU,1610612745,"[""T. Ariza"", ""C. Paul"", ""C. Capela""]"
Lineups,-2733-2738-202691-,S. Livingston - A. Iguodala - K. Thompson,41,33,8,0.805,276.038333,50.0,241.0,461.0,0.523,37.0,100.0,0.37,61.0,79.0,0.772,48.0,215.0,263.0,177.0,85.0,41.0,56.0,580.0,103.9,95.3,8.6,96.86,558,0.563,0.585,22.4,0.734,2.08,0.241,0.715,0.519,0.152,0.625,Regular Season,GSW,1610612744,"[""S. Livingston"", ""A. Iguodala"", ""K. Thompson""]"
Lineups,-203954-203967-204456-,J. Embiid - D. Saric - T. McConnell,55,38,17,0.691,275.793333,13.0,227.0,482.0,0.471,62.0,167.0,0.371,122.0,147.0,0.83,59.0,201.0,260.0,150.0,105.0,34.0,32.0,638.0,104.1,103.8,0.3,105.73,613,0.535,0.584,17.9,0.661,1.43,0.298,0.71,0.516,0.171,0.533,Regular Season,PHI,1610612755,"[""J. Embiid"", ""D. Saric"", ""T. McConnell""]"
Lineups,-200768-201942-1627832-,K. Lowry - D. DeRozan - F. VanVleet,47,33,14,0.702,275.723333,44.0,222.0,497.0,0.447,57.0,168.0,0.339,154.0,188.0,0.819,54.0,208.0,262.0,111.0,63.0,38.0,27.0,655.0,112.3,105.3,7.0,101.23,583,0.504,0.565,14.3,0.5,1.76,0.278,0.748,0.508,0.108,0.555,Regular Season,TOR,1610612761,"[""K. Lowry"", ""D. DeRozan"", ""F. VanVleet""]"
Lineups,-203458-1626164-1627733-,A. Len - D. Booker - D. Bender,40,15,25,0.375,275.698333,-58.0,225.0,503.0,0.447,48.0,139.0,0.345,127.0,162.0,0.784,50.0,208.0,258.0,116.0,101.0,30.0,28.0,625.0,99.8,111.8,-11.9,107.68,626,0.495,0.544,14.4,0.516,1.15,0.225,0.782,0.499,0.161,0.426,Regular Season,PHX,1610612756,"[""A. Len"", ""D. Booker"", ""D. Bender""]"
Lineups,-201152-201954-202709-,T. Young - D. Collison - C. Joseph,58,35,23,0.603,275.506667,-3.0,243.0,477.0,0.509,52.0,132.0,0.394,84.0,108.0,0.778,56.0,181.0,237.0,135.0,76.0,58.0,28.0,622.0,107.1,106.5,0.6,101.75,581,0.564,0.593,17.2,0.556,1.78,0.311,0.714,0.521,0.131,0.521,Regular Season,IND,1610612754,"[""T. Young"", ""D. Collison"", ""C. Joseph""]"
Lineups,-201586-201942-1626153-,S. Ibaka - D. DeRozan - D. Wright,41,26,15,0.634,275.113333,47.0,229.0,481.0,0.476,47.0,141.0,0.333,141.0,172.0,0.82,52.0,189.0,241.0,120.0,72.0,51.0,45.0,646.0,109.5,103.5,6.0,101.98,590,0.525,0.58,15.3,0.524,1.67,0.282,0.708,0.501,0.122,0.562,Regular Season,TOR,1610612761,"[""S. Ibaka"", ""D. DeRozan"", ""D. Wright""]"
Lineups,-101108-201569-201601-,C. Paul - E. Gordon - L. Mbah a Moute,32,29,3,0.906,274.955,77.0,234.0,489.0,0.479,97.0,239.0,0.406,100.0,136.0,0.735,48.0,189.0,237.0,114.0,57.0,39.0,27.0,665.0,117.9,103.0,14.9,99.07,564,0.578,0.606,15.4,0.487,2.0,0.266,0.72,0.493,0.101,0.543,Regular Season,HOU,1610612745,"[""C. Paul"", ""E. Gordon"", ""L. Mbah a Moute""]"
Lineups,-201143-202681-1626179-,A. Horford - K. Irving - T. Rozier,47,32,15,0.681,274.936667,27.0,212.0,488.0,0.434,72.0,194.0,0.371,108.0,141.0,0.766,51.0,188.0,239.0,114.0,86.0,35.0,24.0,604.0,100.5,97.6,2.9,104.05,601,0.508,0.549,14.6,0.538,1.33,0.228,0.673,0.454,0.143,0.487,Regular Season,BOS,1610612738,"[""A. Horford"", ""K. Irving"", ""T. Rozier""]"
