GROUP_SET,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,VS_PLAYER_ID,VS_PLAYER_NAME,COURT_STATUS,GP,MIN,PLUS_MINUS,OFF_RATING,DEF_RATING,NET_RATING,team,SEASON_TYPE
On/Off Court,1610612743,DEN,Denver Nuggets,1628408,"Dozier, PJ",On,18,340.0,-12.7,96.6,109.5,-12.9,Denver Nuggets,Regular Season
On/Off Court,1610612743,DEN,Denver Nuggets,203516,"Ennis III, James",On,3,14.0,-27.7,81.5,111.1,-29.6,Denver Nuggets,Regular Season
On/Off Court,1610612743,DEN,Denver Nuggets,1627854,"Forbes, Bryn",On,35,610.0,5.1,113.9,110.0,4.0,Denver Nuggets,Regular Season
On/Off Court,1610612743,DEN,Denver Nuggets,203932,"Gordon, Aaron",On,75,2375.0,6.5,117.3,111.1,6.2,Denver Nuggets,Regular Season
On/Off Court,1610612743,DEN,Denver Nuggets,203210,"Green, JaMychal",On,67,1085.0,-3.9,106.8,110.3,-3.5,Denver Nuggets,Regular Season
On/Off Court,1610612743,DEN,Denver Nuggets,201145,"Green, Jeff",On,75,1849.0,1.5,113.3,111.5,1.8,Denver Nuggets,Regular Season
On/Off Court,1610612743,DEN,Denver Nuggets,1630210,"Howard, Markus",On,31,176.0,-3.3,107.9,112.8,-4.9,Denver Nuggets,Regular Season
On/Off Court,1610612743,DEN,Denver Nuggets,1630538,"Hyland, Bones",On,69,1310.0,1.5,113.4,111.7,1.7,Denver Nuggets,Regular Season
On/Off Court,1610612743,DEN,Denver Nuggets,203999,"Jokić, Nikola",On,74,2476.0,8.6,117.3,108.9,8.4,Denver Nuggets,Regular Season
On/Off Court,1610612743,DEN,Denver Nuggets,1630637,"Jones, Carlik",On,2,4.0,-47.6,145.5,200.0,-54.5,Denver Nuggets,Regular Season
On/Off Court,1610612743,DEN,Denver Nuggets,1628420,"Morris, Monte",On,75,2239.0,6.1,116.3,110.4,6.0,Denver Nuggets,Regular Season
On/Off Court,1610612743,DEN,Denver Nuggets,1630192,"Nnaji, Zeke",On,41,698.0,-3.1,107.2,110.4,-3.2,Denver Nuggets,Regular Season
On/Off Court,1610612743,DEN,Denver Nuggets,1629008,"Porter Jr., Michael",On,9,265.0,10.5,104.5,94.7,9.8,Denver Nuggets,Regular Season
On/Off Court,1610612743,DEN,Denver Nuggets,1628432,"Reed, Davon",On,48,668.0,-1.9,109.8,109.5,0.3,Denver Nuggets,Regular Season
On/Off Court,1610612743,DEN,Denver Nuggets,203085,"Rivers, Austin",On,67,1480.0,1.7,113.0,111.1,1.9,Denver Nuggets,Regular Season
On/Off Court,1610612743,DEN,Denver Nuggets,1629730,"Tucker, Rayjon",On,3,29.0,4.9,118.8,114.5,4.3,Denver Nuggets,Regular Season
On/Off Court,1610612743,DEN,Denver Nuggets,1628427,"Čančar, Vlatko",On,15,176.0,1.1,104.9,104.1,0.8,Denver Nuggets,Regular Season
On/Off Court,1610612743,DEN,Denver Nuggets,203115,"Barton, Will",Off,82,1685.0,2.6,112.7,110.2,2.6,Denver Nuggets,Regular Season
On/Off Court,1610612743,DEN,Denver Nuggets,1629626,"Bol, Bol",Off,41,1892.0,1.0,110.3,109.4,0.8,Denver Nuggets,Regular Season
On/Off Court,1610612743,DEN,Denver Nuggets,1630267,"Campazzo, Facundo",Off,82,2777.0,6.9,117.7,110.7,6.9,Denver Nuggets,Regular Season
On/Off Court,1610612743,DEN,Denver Nuggets,1627822,"Cornelie, Petr",Off,38,1791.0,-0.2,108.7,109.3,-0.6,Denver Nuggets,Regular Season
On/Off Court,1610612743,DEN,Denver Nuggets,202326,"Cousins, DeMarcus",Off,37,1360.0,4.3,117.5,113.1,4.4,Denver Nuggets,Regular Season
On/Off Court,1610612743,DEN,Denver Nuggets,1628408,"Dozier, PJ",Off,42,1681.0,3.8,111.6,107.9,3.7,Denver Nuggets,Regular Season
On/Off Court,1610612743,DEN,Denver Nuggets,203516,"Ennis III, James",Off,5,231.0,11.2,121.9,110.1,11.8,Denver Nuggets,Regular Season
On/Off Court,1610612743,DEN,Denver Nuggets,1627854,"Forbes, Bryn",Off,40,1330.0,2.9,118.3,115.0,3.3,Denver Nuggets,Regular Season
On/Off Court,1610612743,DEN,Denver Nuggets,203932,"Gordon, Aaron",Off,82,1586.0,-4.0,105.8,109.1,-3.3,Denver Nuggets,Regular Season
On/Off Court,1610612743,DEN,Denver Nuggets,203210,"Green, JaMychal",Off,82,2876.0,4.6,115.1,110.6,4.5,Denver Nuggets,Regular Season
On/Off Court,1610612743,DEN,Denver Nuggets,201145,"Green, Jeff",Off,82,2112.0,3.0,111.9,109.3,2.6,Denver Nuggets,Regular Season
On/Off Court,1610612743,DEN,Denver Nuggets,1630210,"Howard, Markus",Off,82,3785.0,2.5,113.9,111.3,2.6,Denver Nuggets,Regular Season
On/Off Court,1610612743,DEN,Denver Nuggets,1630538,"Hyland, Bones",Off,82,2651.0,2.7,112.5,109.8,2.7,Denver Nuggets,Regular Season
On/Off Court,1610612743,DEN,Denver Nuggets,203999,"Jokić, Nikola",Off,82,1485.0,-8.2,105.0,113.0,-7.9,Denver Nuggets,Regular Season
On/Off Court,1610612743,DEN,Denver Nuggets,1630637,"Jones, Carlik",Off,5,236.0,2.2,110.0,108.4,1.6,Denver Nuggets,Regular Season
On/Off Court,1610612743,DEN,Denver Nuggets,203585,"McGruder, Rodney",Off,1,48.0,-2.0,89.5,93.5,-4.1,Denver Nuggets,Regular Season
On/Off Court,1610612743,DEN,Denver Nuggets,1628420,"Morris, Monte",Off,82,1722.0,-2.6,108.1,110.3,-2.3,Denver Nuggets,Regular Season
On/Off Court,1610612743,DEN,Denver Nuggets,1627750,"Murray, Jamal",Off,82,3961.0,2.3,113.8,111.5,2.3,Denver Nuggets,Regular Season
On/Off Court,1610612743,DEN,Denver Nuggets,1630192,"Nnaji, Zeke",Off,82,3263.0,3.4,114.5,111.1,3.3,Denver Nuggets,Regular Season
On/Off Court,1610612743,DEN,Denver Nuggets,1629008,"Porter Jr., Michael",Off,82,3696.0,1.7,114.3,112.6,1.8,Denver Nuggets,Regular Season
On/Off Court,1610612743,DEN,Denver Nuggets,1628432,"Reed, Davon",Off,59,2189.0,4.9,116.9,112.3,4.6,Denver Nuggets,Regular Season
On/Off Court,1610612743,DEN,Denver Nuggets,203085,"Rivers, Austin",Off,82,2481.0,2.6,112.7,110.4,2.3,Denver Nuggets,Regular Season
On/Off Court,1610612743,DEN,Denver Nuggets,1629730,"Tucker, Rayjon",Off,5,211.0,0.9,108.5,108.8,-0.3,Denver Nuggets,Regular Season
On/Off Court,1610612743,DEN,Denver Nuggets,1628427,"Čančar, Vlatko",Off,82,3785.0,2.3,114.0,111.7,2.2,Denver Nuggets,Regular Season
On/Off Court,1610612743,DEN,Denver Nuggets,203115,"Barton, Will",On,5,172.0,-11.2,112.0,124.1,-12.1,Denver Nuggets,Playoffs
On/Off Court,1610612743,DEN,Denver Nuggets,1630267,"Campazzo, Facundo",On,4,13.0,-39.4,100.0,127.6,-27.6,Denver Nuggets,Playoffs
On/Off Court,1610612743,DEN,Denver Nuggets,202326,"Cousins, DeMarcus",On,5,57.0,2.5,120.7,114.9,5.8,Denver Nuggets,Playoffs
On/Off Court,1610612743,DEN,Denver Nuggets,1627854,"Forbes, Bryn",On,5,76.0,1.9,119.1,116.5,2.7,Denver Nuggets,Playoffs
On/Off Court,1610612743,DEN,Denver Nuggets,203932,"Gordon, Aaron",On,5,160.0,-6.9,113.6,120.7,-7.1,Denver Nuggets,Playoffs
On/Off Court,1610612743,DEN,Denver Nuggets,203210,"Green, JaMychal",On,5,69.0,-14.7,107.4,120.1,-12.8,Denver Nuggets,Playoffs
On/Off Court,1610612743,DEN,Denver Nuggets,201145,"Green, Jeff",On,5,113.0,-10.2,111.0,120.0,-9.0,Denver Nuggets,Playoffs
On/Off Court,1610612743,DEN,Denver Nuggets,1630538,"Hyland, Bones",On,5,87.0,-2.2,112.4,113.4,-1.0,Denver Nuggets,Playoffs
On/Off Court,1610612743,DEN,Denver Nuggets,203999,"Jokić, Nikola",On,5,171.0,-12.3,110.0,122.5,-12.5,Denver Nuggets,Playoffs
On/Off Court,1610612743,DEN,Denver Nuggets,1628420,"Morris, Monte",On,5,156.0,-13.9,112.0,126.2,-14.2,Denver Nuggets,Playoffs
On/Off Court,1610612743,DEN,Denver Nuggets,1630192,"Nnaji, Zeke",On,2,9.0,39.3,121.1,80.0,41.1,Denver Nuggets,Playoffs
On/Off Court,1610612743,DEN,Denver Nuggets,203085,"Rivers, Austin",On,5,108.0,-3.5,114.2,117.7,-3.5,Denver Nuggets,Playoffs
On/Off Court,1610612743,DEN,Denver Nuggets,1628427,"Čančar, Vlatko",On,2,9.0,39.3,121.1,80.0,41.1,Denver Nuggets,Playoffs
On/Off Court,1610612743,DEN,Denver Nuggets,203115,"Barton, Will",Off,5,68.0,0.0,111.3,112.1,-0.8,Denver Nuggets,Playoffs
On/Off Court,1610612743,DEN,Denver Nuggets,1630267,"Campazzo, Facundo",Off,5,227.0,-6.1,114.2,121.0,-6.8,Denver Nuggets,Playoffs
On/Off Court,1610612743,DEN,Denver Nuggets,202326,"Cousins, DeMarcus",Off,5,183.0,-11.3,110.9,121.4,-10.5,Denver Nuggets,Playoffs
On/Off Court,1610612743,DEN,Denver Nuggets,1627854,"Forbes, Bryn",Off,5,164.0,-12.6,109.7,123.4,-13.7,Denver Nuggets,Playoffs
On/Off Court,1610612743,DEN,Denver Nuggets,203932,"Gordon, Aaron",Off,5,80.0,-10.2,111.0,119.2,-8.2,Denver Nuggets,Playoffs
On/Off Court,1610612743,DEN,Denver Nuggets,203210,"Green, JaMychal",Off,5,171.0,-5.3,115.4,119.8,-4.4,Denver Nuggets,Playoffs
On/Off Court,1610612743,DEN,Denver Nuggets,201145,"Green, Jeff",Off,5,127.0,-6.1,115.1,120.8,-5.7,Denver Nuggets,Playoffs
On/Off Court,1610612743,DEN,Denver Nuggets,1630538,"Hyland, Bones",Off,5,153.0,-11.3,112.9,124.0,-11.2,Denver Nuggets,Playoffs
On/Off Court,1610612743,DEN,Denver Nuggets,203999,"Jokić, Nikola",Off,5,69.0,2.8,120.6,111.1,9.5,Denver Nuggets,Playoffs
On/Off Court,1610612743,DEN,Denver Nuggets,1628420,"Morris, Monte",Off,5,84.0,2.8,114.7,108.6,6.1,Denver Nuggets,Playoffs
On/Off Court,1610612743,DEN,Denver Nuggets,1627750,"Murray, Jamal",Off,5,240.0,-8.0,113.9,121.9,-8.0,Denver Nuggets,Playoffs
On/Off Court,1610612743,DEN,Denver Nuggets,1630192,"Nnaji, Zeke",Off,5,231.0,-9.7,113.3,123.4,-10.1,Denver Nuggets,Playoffs
On/Off Court,1610612743,DEN,Denver Nuggets,1629008,"Porter Jr., Michael",Off,5,240.0,-8.0,113.9,121.9,-8.0,Denver Nuggets,Playoffs
On/Off Court,1610612743,DEN,Denver Nuggets,203085,"Rivers, Austin",Off,5,132.0,-11.7,110.6,123.2,-12.6,Denver Nuggets,Playoffs
On/Off Court,1610612743,DEN,Denver Nuggets,1628427,"Čančar, Vlatko",Off,5,231.0,-9.7,113.3,123.4,-10.1,Denver Nuggets,Playoffs
On/Off Court,1610612744,GSW,Golden State Warriors,202357,"Bjelica, Nemanja",On,71,1142.0,5.5,109.2,104.0,5.2,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,1629185,"Chiozza, Chris",On,34,372.0,-6.3,100.4,108.3,-7.9,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,201939,"Curry, Stephen",On,64,2211.0,11.0,114.1,103.4,10.7,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,1630288,"Dowtin Jr., Jeff",On,4,28.0,29.4,110.0,83.1,26.9,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,203110,"Green, Draymond",On,46,1329.0,6.9,110.0,102.8,7.2,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,2738,"Iguodala, Andre",On,31,603.0,9.1,105.7,97.0,8.7,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,1630228,"Kuminga, Jonathan",On,70,1185.0,1.4,109.5,107.5,1.9,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,1627814,"Lee, Damion",On,63,1257.0,3.6,109.3,106.5,2.8,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,1626172,"Looney, Kevon",On,82,1732.0,4.7,113.2,107.2,6.0,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,1630541,"Moody, Moses",On,52,607.0,-3.3,104.8,108.9,-4.0,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,1627780,"Payton II, Gary",On,71,1248.0,6.9,110.6,102.3,8.3,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,1629673,"Poole, Jordan",On,76,2283.0,6.8,112.1,105.5,6.6,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,203490,"Porter Jr., Otto",On,63,1395.0,7.9,110.2,103.3,6.8,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,202691,"Thompson, Klay",On,32,941.0,3.4,111.4,108.0,3.3,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,1629308,"Toscano-Anderson, Juan",On,73,994.0,2.2,109.8,106.9,2.9,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,1629683,"Weatherspoon, Quinndary",On,11,73.0,-6.5,110.8,119.4,-8.6,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,203952,"Wiggins, Andrew",On,73,2330.0,5.5,111.2,105.4,5.8,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,202357,"Bjelica, Nemanja",Off,82,2804.0,5.5,112.1,106.0,6.1,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,1629185,"Chiozza, Chris",Off,82,3574.0,6.8,112.9,106.1,6.8,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,201939,"Curry, Stephen",Off,82,1735.0,-1.5,106.3,107.8,-1.4,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,1630288,"Dowtin Jr., Jeff",Off,35,1657.0,9.6,112.0,102.3,9.7,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,203110,"Green, Draymond",Off,82,2617.0,4.8,112.2,107.3,4.9,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,2738,"Iguodala, Andre",Off,82,3343.0,4.9,112.6,107.7,4.9,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,1630228,"Kuminga, Jonathan",Off,82,2761.0,7.3,112.0,104.7,7.2,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,1627814,"Lee, Damion",Off,82,2689.0,6.4,111.9,105.0,6.9,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,1626172,"Looney, Kevon",Off,82,2214.0,6.2,109.1,103.7,5.4,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,1630541,"Moody, Moses",Off,82,3339.0,7.1,112.7,105.5,7.2,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,1627780,"Payton II, Gary",Off,82,2698.0,4.9,110.8,106.6,4.2,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,1629673,"Poole, Jordan",Off,82,1663.0,3.7,108.0,104.0,4.0,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,203490,"Porter Jr., Otto",Off,82,2551.0,4.2,111.2,106.8,4.5,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,202691,"Thompson, Klay",Off,82,3005.0,6.2,111.4,105.2,6.2,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,1629308,"Toscano-Anderson, Juan",Off,82,2952.0,6.6,111.7,105.3,6.4,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,1629683,"Weatherspoon, Quinndary",Off,51,2380.0,2.8,112.2,109.5,2.7,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,203952,"Wiggins, Andrew",Off,82,1616.0,5.6,110.6,105.1,5.5,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,1630164,"Wiseman, James",Off,82,3946.0,5.5,112.1,106.6,5.5,Golden State Warriors,Regular Season
On/Off Court,1610612744,GSW,Golden State Warriors,202357,"Bjelica, Nemanja",On,15,150.0,-5.4,101.6,108.9,-7.2,Golden State Warriors,Playoffs
On/Off Court,1610612744,GSW,Golden State Warriors,201939,"Curry, Stephen",On,22,764.0,7.6,116.7,109.5,7.2,Golden State Warriors,Playoffs
On/Off Court,1610612744,GSW,Golden State Warriors,203110,"Green, Draymond",On,22,703.0,8.0,114.6,107.2,7.4,Golden State Warriors,Playoffs
On/Off Court,1610612744,GSW,Golden State Warriors,2738,"Iguodala, Andre",On,7,61.0,-14.9,110.7,120.5,-9.7,Golden State Warriors,Playoffs
On/Off Court,1610612744,GSW,Golden State Warriors,1630228,"Kuminga, Jonathan",On,16,138.0,-12.2,97.0,108.0,-11.0,Golden State Warriors,Playoffs
On/Off Court,1610612744,GSW,Golden State Warriors,1627814,"Lee, Damion",On,16,124.0,-12.4,95.6,109.4,-13.8,Golden State Warriors,Playoffs
On/Off Court,1610612744,GSW,Golden State Warriors,1626172,"Looney, Kevon",On,22,448.0,6.6,113.5,105.8,7.7,Golden State Warriors,Playoffs
On/Off Court,1610612744,GSW,Golden State Warriors,1630541,"Moody, Moses",On,13,105.0,-1.8,112.2,113.6,-1.3,Golden State Warriors,Playoffs
On/Off Court,1610612744,GSW,Golden State Warriors,1627780,"Payton II, Gary",On,12,203.0,11.6,111.5,100.0,11.5,Golden State Warriors,Playoffs
On/Off Court,1610612744,GSW,Golden State Warriors,1629673,"Poole, Jordan",On,22,605.0,4.0,111.8,108.8,3.0,Golden State Warriors,Playoffs
On/Off Court,1610612744,GSW,Golden State Warriors,203490,"Porter Jr., Otto",On,19,371.0,14.1,118.6,106.2,12.4,Golden State Warriors,Playoffs
On/Off Court,1610612744,GSW,Golden State Warriors,202691,"Thompson, Klay",On,22,792.0,2.5,112.6,111.2,1.4,Golden State Warriors,Playoffs
On/Off Court,1610612744,GSW,Golden State Warriors,1629308,"Toscano-Anderson, Juan",On,14,49.0,-27.5,79.4,104.6,-25.2,Golden State Warriors,Playoffs
On/Off Court,1610612744,GSW,Golden State Warriors,203952,"Wiggins, Andrew",On,22,767.0,8.8,116.7,107.4,9.3,Golden State Warriors,Playoffs
On/Off Court,1610612744,GSW,Golden State Warriors,202357,"Bjelica, Nemanja",Off,22,906.0,6.8,115.8,109.1,6.7,Golden State Warriors,Playoffs
On/Off Court,1610612744,GSW,Golden State Warriors,201939,"Curry, Stephen",Off,22,292.0,-1.6,105.8,106.1,-0.3,Golden State Warriors,Playoffs
On/Off Court,1610612744,GSW,Golden State Warriors,203110,"Green, Draymond",Off,22,353.0,-0.8,108.3,109.9,-1.5,Golden State Warriors,Playoffs
On/Off Court,1610612744,GSW,Golden State Warriors,2738,"Iguodala, Andre",Off,22,995.0,6.3,114.2,108.4,5.8,Golden State Warriors,Playoffs
On/Off Court,1610612744,GSW,Golden State Warriors,1630228,"Kuminga, Jonathan",Off,22,918.0,7.6,117.1,109.4,7.7,Golden State Warriors,Playoffs
On/Off Court,1610612744,GSW,Golden State Warriors,1627814,"Lee, Damion",Off,22,932.0,7.4,116.3,109.2,7.0,Golden State Warriors,Playoffs
On/Off Court,1610612744,GSW,Golden State Warriors,1626172,"Looney, Kevon",Off,22,608.0,3.9,111.9,109.3,2.6,Golden State Warriors,Playoffs
On/Off Court,1610612744,GSW,Golden State Warriors,1630541,"Moody, Moses",Off,22,951.0,5.8,114.7,108.9,5.7,Golden State Warriors,Playoffs
On/Off Court,1610612744,GSW,Golden State Warriors,1627780,"Payton II, Gary",Off,22,853.0,3.5,113.7,110.8,2.9,Golden State Warriors,Playoffs
On/Off Court,1610612744,GSW,Golden State Warriors,1629673,"Poole, Jordan",Off,22,451.0,6.4,112.6,106.1,6.4,Golden State Warriors,Playoffs
On/Off Court,1610612744,GSW,Golden State Warriors,203490,"Porter Jr., Otto",Off,22,685.0,0.1,109.4,109.2,0.1,Golden State Warriors,Playoffs
On/Off Court,1610612744,GSW,Golden State Warriors,202691,"Thompson, Klay",Off,22,264.0,12.7,111.0,99.6,11.4,Golden State Warriors,Playoffs
On/Off Court,1610612744,GSW,Golden State Warriors,1629308,"Toscano-Anderson, Juan",Off,22,1007.0,6.6,116.2,109.7,6.5,Golden State Warriors,Playoffs
On/Off Court,1610612744,GSW,Golden State Warriors,203952,"Wiggins, Andrew",Off,22,289.0,-4.8,104.6,109.8,-5.1,Golden State Warriors,Playoffs
On/Off Court,1610612744,GSW,Golden State Warriors,1630164,"Wiseman, James",Off,22,1056.0,5.0,114.5,109.6,4.9,Golden State Warriors,Playoffs
On/Off Court,1610612745,HOU,Houston Rockets,201571,"Augustin, D.J.",On,34,510.0,-11.3,104.7,118.2,-13.5,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,1629717,"Brooks, Armoni",On,41,690.0,-4.8,107.4,111.3,-4.0,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,1630528,"Christopher, Josh",On,74,1334.0,-9.8,106.9,116.1,-9.2,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,1628981,"Fernando, Bruno",On,10,94.0,0.0,105.4,105.4,0.0,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,1630586,"Garuba, Usman",On,24,239.0,6.6,118.6,111.5,7.0,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,201569,"Gordon, Eric",On,57,1670.0,-5.1,108.6,113.6,-5.1,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,1630224,"Green, Jalen",On,67,2138.0,-11.7,105.7,116.9,-11.3,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,1627863,"House Jr., Danuel",On,16,233.0,-4.1,103.1,107.0,-3.9,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,1630231,"Martin, KJ",On,79,1656.0,-6.9,108.5,115.4,-6.9,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,1629726,"Mathews, Garrison",On,65,1712.0,-6.1,110.7,116.5,-5.9,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,1630227,"Nix, Daishen",On,24,261.0,-8.4,104.4,111.0,-6.6,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,1628021,"Nwaba, David",On,46,609.0,-9.2,106.9,115.9,-9.0,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,1629645,"Porter Jr., Kevin",On,61,1907.0,-7.1,108.3,114.9,-6.7,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,1630243,"Queen, Trevelin",On,10,74.0,5.2,112.9,107.3,5.6,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,203471,"Schröder, Dennis",On,15,404.0,-12.1,104.7,116.3,-11.6,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,1630578,"Sengun, Alperen",On,72,1489.0,-10.0,106.4,116.6,-10.2,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,1630256,"Tate, Jae'Sean",On,78,2056.0,-9.4,105.3,114.2,-8.9,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,1628464,"Theis, Daniel",On,26,584.0,-18.0,93.9,110.8,-16.9,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,1626174,"Wood, Christian",On,68,2094.0,-9.3,106.6,115.7,-9.1,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,201571,"Augustin, D.J.",Off,55,2135.0,-8.4,106.5,114.5,-8.0,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,1629717,"Brooks, Armoni",Off,54,1907.0,-10.2,105.7,115.6,-9.8,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,1630528,"Christopher, Josh",Off,82,2617.0,-7.8,107.5,114.8,-7.4,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,1628981,"Fernando, Bruno",Off,27,1212.0,-8.0,110.7,118.2,-7.6,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,1630586,"Garuba, Usman",Off,82,3712.0,-9.4,107.2,116.4,-9.2,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,201569,"Gordon, Eric",Off,82,2281.0,-10.9,105.7,116.3,-10.6,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,1630224,"Green, Jalen",Off,82,1813.0,-4.7,108.8,113.4,-4.6,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,1627863,"House Jr., Danuel",Off,29,1164.0,-7.5,104.5,111.6,-7.1,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,1630610,"Jarreau, DeJon",Off,5,240.0,-9.8,110.7,119.7,-9.0,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,1630237,"Lamb, Anthony",Off,10,480.0,-3.2,113.3,117.0,-3.7,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,1630231,"Martin, KJ",Off,82,2295.0,-9.6,105.8,114.9,-9.1,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,1629726,"Mathews, Garrison",Off,82,2239.0,-10.2,104.3,114.0,-9.6,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,1630227,"Nix, Daishen",Off,82,3690.0,-8.4,108.2,116.5,-8.3,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,1628021,"Nwaba, David",Off,82,3342.0,-8.3,107.7,115.9,-8.3,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,1629645,"Porter Jr., Kevin",Off,82,2044.0,-9.7,106.7,116.1,-9.4,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,1630243,"Queen, Trevelin",Off,53,2480.0,-9.7,109.6,119.2,-9.6,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,203471,"Schröder, Dennis",Off,27,902.0,-5.4,111.8,117.2,-5.4,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,1630578,"Sengun, Alperen",Off,82,2462.0,-7.5,107.4,114.6,-7.1,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,1630256,"Tate, Jae'Sean",Off,82,1895.0,-7.4,108.2,115.7,-7.5,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,1628464,"Theis, Daniel",Off,55,2061.0,-6.4,109.9,116.4,-6.5,Houston Rockets,Regular Season
On/Off Court,1610612745,HOU,Houston Rockets,202322,"Wall, John",Off,82,3951.0,-8.4,108.1,116.4,-8.3,Houston Rockets,Regular Season
