GROUP_ID,PLAYERS,TEAM_ABBREVIATION,POSS_OFF,POSS_DEF,NET_ACTUAL,NET_EXPECTED,CHEMISTRY,SEASON,SEASON_TYPE
-1627749-1627751-1628401-1629640-1630170-,D. Murray - J. Poeltl - D. White - K. Johnson - D. Vassell,SAS,190,186,3.4,2.7,0.7,2021-22,Regular Season
-1626179-1628970-1628998-1629023-1630163-,T. Rozier - M. Bridges - C. Martin - P. Washington - L. Ball,CHA,192,193,2.7,2.1,0.6,2021-22,Regular Season
-201144-202711-1626220-1628378-1628962-,M. Conley - B. Bogdanović - R. O'Neale - D. Mitchell - U. Azubuike,UTA,107,106,2.8,2.2,0.6,2021-22,Regular Season
-201568-203991-1628989-1629027-1629631-,D. Gallinari - C. Capela - K. Huerter - T. Young - D. Hunter,ATL,476,479,3.3,2.8,0.5,2021-22,Regular Season
-203991-1628381-1628989-1629027-1629631-,C. Capela - J. Collins - K. Huerter - T. Young - D. Hunter,ATL,391,381,1.2,0.9,0.3,2021-22,Regular Season
-203082-203914-1629021-1629643-1630591-,T. Ross - G. Harris - M. Wagner - C. Okeke - J. Suggs,ORL,140,141,-10.5,-10.7,0.3,2021-22,Regular Season
-101108-203109-1628969-1629013-1629028-,C. Paul - J. Crowder - M. Bridges - L. Shamet - D. Ayton,PHX,241,237,9.4,9.2,0.2,2021-22,Regular Season
-201959-202689-203095-203944-1629628-,T. Gibson - K. Walker - E. Fournier - J. Randle - R. Barrett,NYK,167,169,-6.0,-6.0,-0.0,2021-22,Regular Season
-203500-1628991-1629001-1629630-1630217-,S. Adams - J. Jackson Jr. - D. Melton - J. Morant - D. Bane,MEM,361,353,4.6,4.7,-0.1,2021-22,Regular Season
-201980-202699-203552-203954-1630178-,D. Green - T. Harris - S. Curry - J. Embiid - T. Maxey,PHI,507,489,5.5,5.7,-0.2,2021-22,Regular Season
-201572-201950-202083-203114-203507-,B. Lopez - J. Holiday - W. Matthews - K. Middleton - G. Antetokounmpo,MIL,135,138,4.9,5.2,-0.3,2021-22,Regular Season
-1626174-1629645-1629726-1630224-1630231-,C. Wood - K. Porter Jr. - G. Mathews - J. Green - K. Martin,HOU,172,178,-9.7,-9.3,-0.4,2021-22,Regular Season
-201143-1627759-1628369-1628401-1629684-,A. Horford - J. Brown - J. Tatum - D. White - G. Williams,BOS,137,135,15.0,15.4,-0.4,2021-22,Regular Season
-1626174-1629645-1629726-1630224-1630256-,C. Wood - K. Porter Jr. - G. Mathews - J. Green - J. Tate,HOU,277,275,-8.4,-7.9,-0.5,2021-22,Regular Season
-1628977-1630165-1630180-1630191-1630595-,H. Diallo - K. Hayes - S. Bey - I. Stewart - C. Cunningham,DET,326,327,-10.3,-9.8,-0.5,2021-22,Regular Season
-203914-1628976-1629643-1630175-1630532-,G. Harris - W. Carter Jr. - C. Okeke - C. Anthony - F. Wagner,ORL,170,173,-2.6,-2.1,-0.6,2021-22,Regular Season
-1628374-1628386-1629012-1629636-1630596-,L. Markkanen - J. Allen - C. Sexton - D. Garland - E. Mobley,CLE,140,141,0.8,1.5,-0.7,2021-22,Regular Season
-201569-1626174-1629717-1629726-1630256-,E. Gordon - C. Wood - A. Brooks - G. Mathews - J. Tate,HOU,214,206,-8.5,-7.7,-0.7,2021-22,Regular Season
-202330-203486-1626162-1628970-1630163-,G. Hayward - M. Plumlee - K. Oubre Jr. - M. Bridges - L. Ball,CHA,176,181,-2.7,-1.9,-0.7,2021-22,Regular Season
-201950-203114-203507-1626171-1628960-,J. Holiday - K. Middleton - G. Antetokounmpo - B. Portis - G. Allen,MIL,714,714,8.3,9.0,-0.7,2021-22,Regular Season
-203078-203484-203915-1626149-1628398-,B. Beal - K. Caldwell-Pope - S. Dinwiddie - M. Harrell - K. Kuzma,WAS,257,249,-5.0,-4.0,-0.9,2021-22,Regular Season
-201939-203110-203952-1626172-1629673-,S. Curry - D. Green - A. Wiggins - K. Looney - J. Poole,GSW,742,744,7.3,8.3,-1.0,2021-22,Regular Season
-201942-202696-1629632-1629750-1630245-,D. DeRozan - N. Vučević - C. White - J. Green - A. Dosunmu,CHI,104,108,-1.4,-0.3,-1.0,2021-22,Regular Season
-2544-201566-201599-203076-203145-,L. James - R. Westbrook - D. Jordan - A. Davis - K. Bazemore,LAL,103,104,-14.2,-13.1,-1.1,2021-22,Regular Season
-202066-202685-1628404-1628984-1629638-,G. Temple - J. Valančiūnas - J. Hart - D. Graham - N. Alexander-Walker,NOP,273,265,-9.8,-8.6,-1.2,2021-22,Regular Season
-202699-203954-1627788-1629680-1630178-,T. Harris - J. Embiid - F. Korkmaz - M. Thybulle - T. Maxey,PHI,163,164,6.3,7.6,-1.3,2021-22,Regular Season
-202066-1626195-1628404-1628984-1630529-,G. Temple - W. Hernangomez - J. Hart - D. Graham - H. Jones,NOP,124,123,-12.0,-10.6,-1.4,2021-22,Regular Season
-1628983-1629652-1630526-1630581-1630598-,S. Gilgeous-Alexander - L. Dort - J. Robinson-Earl - J. Giddey - A. Wiggins,OKC,262,269,-9.2,-7.7,-1.5,2021-22,Regular Season
-1627749-1627751-1628401-1629022-1629640-,D. Murray - J. Poeltl - D. White - L. Walker IV - K. Johnson,SAS,167,169,-0.6,1.2,-1.7,2021-22,Regular Season
-203084-1627745-1628368-1628963-1630169-,H. Barnes - D. Jones - D. Fox - M. Bagley III - T. Haliburton,SAC,113,115,-10.0,-8.3,-1.7,2021-22,Regular Season
-101108-203109-1626164-1628969-1629028-,C. Paul - J. Crowder - D. Booker - M. Bridges - D. Ayton,PHX,1554,1562,8.4,10.4,-2.0,2021-22,Regular Season
-200752-201144-203497-203903-1627863-,R. Gay - M. Conley - R. Gobert - J. Clarkson - D. House Jr.,UTA,161,157,10.5,12.6,-2.1,2021-22,Regular Season
-1626149-1626162-1626179-1628970-1628998-,M. Harrell - K. Oubre Jr. - T. Rozier - M. Bridges - C. Martin,CHA,127,128,-0.5,1.6,-2.1,2021-22,Regular Season
-203078-203484-203526-1628398-1629655-,B. Beal - K. Caldwell-Pope - R. Neto - K. Kuzma - D. Gafford,WAS,147,151,-7.6,-5.5,-2.1,2021-22,Regular Season
-202330-203486-1626179-1628970-1630163-,G. Hayward - M. Plumlee - T. Rozier - M. Bridges - L. Ball,CHA,800,791,-1.1,1.1,-2.2,2021-22,Regular Season
-202066-202685-1627742-1628984-1630529-,G. Temple - J. Valančiūnas - B. Ingram - D. Graham - H. Jones,NOP,139,138,-6.8,-4.3,-2.5,2021-22,Regular Season
-1626168-1628977-1630165-1630180-1630595-,T. Lyles - H. Diallo - K. Hayes - S. Bey - C. Cunningham,DET,155,156,-14.5,-12.0,-2.5,2021-22,Regular Season
-203082-203914-1628964-1629643-1630591-,T. Ross - G. Harris - M. Bamba - C. Okeke - J. Suggs,ORL,111,114,-15.1,-12.6,-2.6,2021-22,Regular Season
-1627783-1627832-1628384-1629018-1630567-,P. Siakam - F. VanVleet - O. Anunoby - G. Trent Jr. - S. Barnes,TOR,700,706,1.3,3.9,-2.6,2021-22,Regular Season
-203200-1626167-1626208-1627734-1630613-,J. Holiday - M. Turner - K. Sykes - D. Sabonis - D. Washington Jr.,IND,143,140,-11.3,-8.4,-2.8,2021-22,Regular Season
-201142-202681-203083-203552-1628971-,K. Durant - K. Irving - A. Drummond - S. Curry - B. Brown,BKN,285,280,-0.2,2.6,-2.8,2021-22,Regular Season
-203468-203469-1626204-1629014-1629642-,C. McCollum - C. Zeller - L. Nance Jr. - A. Simons - N. Little,POR,101,108,-2.7,0.3,-3.0,2021-22,Regular Season
-202709-203924-1628963-1630180-1630595-,C. Joseph - J. Grant - M. Bagley III - S. Bey - C. Cunningham,DET,181,184,-10.3,-7.2,-3.1,2021-22,Regular Season
-201980-202699-203552-203954-1629003-,D. Green - T. Harris - S. Curry - J. Embiid - S. Milton,PHI,123,126,-1.7,1.8,-3.5,2021-22,Regular Season
-1628964-1629643-1630175-1630181-1630532-,M. Bamba - C. Okeke - C. Anthony - R. Hampton - F. Wagner,ORL,177,179,-9.6,-6.1,-3.6,2021-22,Regular Season
-202692-203095-1629628-1630167-1630579-,A. Burks - E. Fournier - R. Barrett - O. Toppin - J. Sims,NYK,130,130,-4.6,-1.0,-3.6,2021-22,Regular Season
-203471-203935-1627759-1628369-1629057-,D. Schröder - M. Smart - J. Brown - J. Tatum - R. Williams III,BOS,137,137,6.3,9.9,-3.6,2021-22,Regular Season
-201588-203114-203507-1626192-1628960-,G. Hill - K. Middleton - G. Antetokounmpo - P. Connaughton - G. Allen,MIL,117,129,-1.3,2.5,-3.8,2021-22,Regular Season
-200782-202710-1628389-1629130-1629639-,P. Tucker - J. Butler III - B. Adebayo - D. Robinson - T. Herro,MIA,223,225,1.3,5.2,-3.9,2021-22,Regular Season
-203084-1626158-1628368-1629002-1630169-,H. Barnes - R. Holmes - D. Fox - C. Metu - T. Haliburton,SAC,148,143,-11.5,-6.6,-4.8,2021-22,Regular Season
-202696-203897-1628972-1629632-1630245-,N. Vučević - Z. LaVine - T. Brown Jr. - C. White - A. Dosunmu,CHI,146,153,-9.9,-4.8,-5.0,2021-22,Regular Season
-201950-203114-1626171-1626192-1628960-,J. Holiday - K. Middleton - B. Portis - P. Connaughton - G. Allen,MIL,114,112,-3.2,1.9,-5.1,2021-22,Regular Season
-201976-1627736-1629020-1629675-1630162-,P. Beverley - M. Beasley - J. Vanderbilt - N. Reid - A. Edwards,MIN,124,124,-5.3,-0.2,-5.2,2021-22,Regular Season
-203920-1627783-1627832-1629018-1630567-,K. Birch - P. Siakam - F. VanVleet - G. Trent Jr. - S. Barnes,TOR,387,386,-4.1,1.1,-5.2,2021-22,Regular Season
-203920-1627783-1627832-1628384-1629018-,K. Birch - P. Siakam - F. VanVleet - O. Anunoby - G. Trent Jr.,TOR,118,113,0.1,5.3,-5.2,2021-22,Regular Season
-203084-203458-1628368-1628963-1630169-,H. Barnes - A. Len - D. Fox - M. Bagley III - T. Haliburton,SAC,117,115,-15.3,-10.1,-5.2,2021-22,Regular Season
-202711-203497-203903-1626220-1628378-,B. Bogdanović - R. Gobert - J. Clarkson - R. O'Neale - D. Mitchell,UTA,180,178,1.0,6.3,-5.3,2021-22,Regular Season
-201587-202331-202339-202704-1627826-,N. Batum - P. George - E. Bledsoe - R. Jackson - I. Zubac,LAC,356,362,-7.6,-2.2,-5.4,2021-22,Regular Season
-203484-203526-1628398-1629655-1630557-,K. Caldwell-Pope - R. Neto - K. Kuzma - D. Gafford - C. Kispert,WAS,152,153,-8.1,-2.6,-5.4,2021-22,Regular Season
-203496-1628379-1628392-1629599-1629611-,R. Covington - L. Kennard - I. Hartenstein - A. Coffey - T. Mann,LAC,151,154,0.9,6.5,-5.7,2021-22,Regular Season
-203926-1627749-1628401-1629234-1629640-,D. McDermott - D. Murray - D. White - D. Eubanks - K. Johnson,SAS,221,232,-8.1,-1.9,-6.2,2021-22,Regular Season
-202684-203084-1627741-1629002-1630169-,T. Thompson - H. Barnes - B. Hield - C. Metu - T. Haliburton,SAC,108,107,-17.5,-11.3,-6.2,2021-22,Regular Season
-202694-202704-1627826-1628379-1629611-,M. Morris Sr. - R. Jackson - I. Zubac - L. Kennard - T. Mann,LAC,133,133,-8.0,-1.7,-6.3,2021-22,Regular Season
-203084-1626158-1627741-1628368-1630169-,H. Barnes - R. Holmes - B. Hield - D. Fox - T. Haliburton,SAC,146,141,-13.3,-7.0,-6.3,2021-22,Regular Season
-1627751-1629640-1630170-1630200-1630563-,J. Poeltl - K. Johnson - D. Vassell - T. Jones - J. Primo,SAS,106,108,-4.3,2.3,-6.6,2021-22,Regular Season
-201587-202694-202704-1627826-1629599-,N. Batum - M. Morris Sr. - R. Jackson - I. Zubac - A. Coffey,LAC,445,443,-13.4,-6.8,-6.7,2021-22,Regular Season
-1628983-1629647-1629652-1630526-1630581-,S. Gilgeous-Alexander - D. Bazley - L. Dort - J. Robinson-Earl - J. Giddey,OKC,536,540,-16.2,-9.5,-6.7,2021-22,Regular Season
-101108-201580-1626164-1628969-1629661-,C. Paul - J. McGee - D. Booker - M. Bridges - C. Johnson,PHX,132,127,1.9,8.7,-6.8,2021-22,Regular Season
-202355-202711-204060-1626220-1628378-,H. Whiteside - B. Bogdanović - J. Ingles - R. O'Neale - D. Mitchell,UTA,262,254,-2.7,4.1,-6.9,2021-22,Regular Season
-201942-202696-203897-1627884-1628366-,D. DeRozan - N. Vučević - Z. LaVine - D. Jones Jr. - L. Ball,CHI,136,133,-4.4,2.6,-7.0,2021-22,Regular Season
-203500-1628991-1629630-1630217-1630533-,S. Adams - J. Jackson Jr. - J. Morant - D. Bane - Z. Williams,MEM,446,426,-0.4,6.7,-7.0,2021-22,Regular Season
-1626156-1626157-1629020-1630162-1630183-,D. Russell - K. Towns - J. Vanderbilt - A. Edwards - J. McDaniels,MIN,333,330,-3.8,3.4,-7.1,2021-22,Regular Season
-202689-203095-203944-1629011-1629628-,K. Walker - E. Fournier - J. Randle - M. Robinson - R. Barrett,NYK,861,859,-14.7,-7.3,-7.4,2021-22,Regular Season
-1629676-1630177-1630197-1630249-1630598-,I. Roby - T. Maledon - A. Pokusevski - V. Krejčí - A. Wiggins,OKC,106,105,-11.1,-3.4,-7.7,2021-22,Regular Season
-203493-1627827-1628467-1628973-1629029-,R. Bullock Jr. - D. Finney-Smith - M. Kleber - J. Brunson - L. Dončić,DAL,207,203,1.0,8.8,-7.7,2021-22,Regular Season
-201569-1629726-1630231-1630528-1630578-,E. Gordon - G. Mathews - K. Martin - J. Christopher - A. Sengun,HOU,121,121,-15.1,-7.2,-7.9,2021-22,Regular Season
-202692-203095-203457-203944-1629628-,A. Burks - E. Fournier - N. Noel - J. Randle - R. Barrett,NYK,122,131,-12.0,-4.2,-7.9,2021-22,Regular Season
-1626156-1627736-1627752-1629675-1630183-,D. Russell - M. Beasley - T. Prince - N. Reid - J. McDaniels,MIN,109,110,-13.3,-5.2,-8.1,2021-22,Regular Season
-203486-1626162-1626179-1628970-1630163-,M. Plumlee - K. Oubre Jr. - T. Rozier - M. Bridges - L. Ball,CHA,214,215,-9.5,-1.3,-8.2,2021-22,Regular Season
-201144-202711-203497-204060-1626220-,M. Conley - B. Bogdanović - R. Gobert - J. Ingles - R. O'Neale,UTA,176,170,-1.5,6.7,-8.2,2021-22,Regular Season
-203200-1626167-1627734-1627763-1630537-,J. Holiday - M. Turner - D. Sabonis - M. Brogdon - C. Duarte,IND,168,168,-9.4,-1.1,-8.3,2021-22,Regular Season
-201950-203507-1626171-1626192-1628960-,J. Holiday - G. Antetokounmpo - B. Portis - P. Connaughton - G. Allen,MIL,110,111,-3.9,5.0,-8.9,2021-22,Regular Season
-1627749-1627751-1629640-1630170-1630563-,D. Murray - J. Poeltl - K. Johnson - D. Vassell - J. Primo,SAS,179,178,-8.5,0.5,-9.0,2021-22,Regular Season
-203924-1630165-1630180-1630191-1630595-,J. Grant - K. Hayes - S. Bey - I. Stewart - C. Cunningham,DET,526,527,-17.6,-8.1,-9.5,2021-22,Regular Season
-201939-202691-203952-1626172-1630541-,S. Curry - K. Thompson - A. Wiggins - K. Looney - M. Moody,GSW,106,106,-3.0,6.5,-9.5,2021-22,Regular Season
-203471-1629726-1630231-1630528-1630578-,D. Schröder - G. Mathews - K. Martin - J. Christopher - A. Sengun,HOU,108,112,-14.0,-4.4,-9.6,2021-22,Regular Season
-101108-202687-1626164-1628969-1629661-,C. Paul - B. Biyombo - D. Booker - M. Bridges - C. Johnson,PHX,178,174,-2.0,7.9,-9.8,2021-22,Regular Season
-201976-1626157-1627736-1629020-1630162-,P. Beverley - K. Towns - M. Beasley - J. Vanderbilt - A. Edwards,MIN,209,213,-8.0,2.0,-9.9,2021-22,Regular Season
-202685-203468-1627742-1628984-1630529-,J. Valančiūnas - C. McCollum - B. Ingram - D. Graham - H. Jones,NOP,119,114,-11.2,-1.1,-10.1,2021-22,Regular Season
-201980-202699-203954-1629680-1630178-,D. Green - T. Harris - J. Embiid - M. Thybulle - T. Maxey,PHI,115,115,-6.9,3.5,-10.4,2021-22,Regular Season
-202339-1628379-1628392-1629611-1630527-,E. Bledsoe - L. Kennard - I. Hartenstein - T. Mann - B. Boston,LAC,125,128,-6.1,5.0,-11.2,2021-22,Regular Season
-202685-1627742-1628404-1628984-1629638-,J. Valančiūnas - B. Ingram - J. Hart - D. Graham - N. Alexander-Walker,NOP,116,107,-13.3,-1.9,-11.5,2021-22,Regular Season
-2544-2546-201566-1628370-1630559-,L. James - C. Anthony - R. Westbrook - M. Monk - A. Reaves,LAL,140,132,-10.7,0.8,-11.6,2021-22,Regular Season
-202324-1628983-1629647-1629652-1630581-,D. Favors - S. Gilgeous-Alexander - D. Bazley - L. Dort - J. Giddey,OKC,211,213,-19.6,-7.6,-11.9,2021-22,Regular Season
-203471-203935-1628369-1629057-1629684-,D. Schröder - M. Smart - J. Tatum - R. Williams III - G. Williams,BOS,103,103,-6.8,6.0,-12.8,2021-22,Regular Season
-202699-203552-203954-1629680-1630178-,T. Harris - S. Curry - J. Embiid - M. Thybulle - T. Maxey,PHI,496,505,-9.5,3.4,-12.9,2021-22,Regular Season
-201580-1626166-1628969-1629013-1629661-,J. McGee - C. Payne - M. Bridges - L. Shamet - C. Johnson,PHX,124,123,-8.1,4.8,-12.9,2021-22,Regular Season
-1626174-1628464-1629645-1630224-1630256-,C. Wood - D. Theis - K. Porter Jr. - J. Green - J. Tate,HOU,357,357,-24.5,-11.3,-13.3,2021-22,Regular Season
-1627749-1627751-1628966-1629022-1630563-,D. Murray - J. Poeltl - K. Bates-Diop - L. Walker IV - J. Primo,SAS,101,106,-15.9,-2.1,-13.8,2021-22,Regular Season
-202397-1629655-1630166-1630264-1630557-,I. Smith - D. Gafford - D. Avdija - A. Gill - C. Kispert,WAS,108,114,-16.3,-2.4,-13.9,2021-22,Regular Season
-203084-203200-1626168-1627745-1630558-,H. Barnes - J. Holiday - T. Lyles - D. Jones - D. Mitchell,SAC,237,243,-21.9,-8.0,-13.9,2021-22,Regular Season
-202397-1629060-1629655-1630166-1630557-,I. Smith - R. Hachimura - D. Gafford - D. Avdija - C. Kispert,WAS,117,108,-19.7,-5.2,-14.5,2021-22,Regular Season
-203084-203090-203200-1627734-1628368-,H. Barnes - M. Harkless - J. Holiday - D. Sabonis - D. Fox,SAC,137,137,-18.0,-2.9,-15.2,2021-22,Regular Season
-203939-1627827-1628467-1628973-1629029-,D. Powell - D. Finney-Smith - M. Kleber - J. Brunson - L. Dončić,DAL,275,277,-13.0,2.4,-15.4,2021-22,Regular Season
-1626145-1628991-1629634-1629723-1630217-,T. Jones - J. Jackson Jr. - B. Clarke - J. Konchar - D. Bane,MEM,242,246,-7.5,8.2,-15.7,2021-22,Regular Season
-201143-203935-1627759-1628369-1629684-,A. Horford - M. Smart - J. Brown - J. Tatum - G. Williams,BOS,129,133,-7.6,8.1,-15.7,2021-22,Regular Season
-201577-203914-1629643-1630175-1630532-,R. Lopez - G. Harris - C. Okeke - C. Anthony - F. Wagner,ORL,116,110,-23.3,-7.4,-15.9,2021-22,Regular Season
-1627747-1628374-1629636-1629650-1630171-,C. LeVert - L. Markkanen - D. Garland - M. Brown - I. Okoro,CLE,124,128,-13.9,2.7,-16.6,2021-22,Regular Season
-201566-202340-203076-1626169-1628370-,R. Westbrook - A. Bradley - A. Davis - S. Johnson - M. Monk,LAL,118,115,-20.2,-3.2,-17.0,2021-22,Regular Season
-201939-202691-203952-1626172-1630228-,S. Curry - K. Thompson - A. Wiggins - K. Looney - J. Kuminga,GSW,120,123,-7.1,10.0,-17.1,2021-22,Regular Season
-203468-203496-203994-1626181-1629014-,C. McCollum - R. Covington - J. Nurkić - N. Powell - A. Simons,LAC,260,263,-15.5,1.6,-17.1,2021-22,Regular Season
-201145-203115-203210-203932-1628420-,J. Green - W. Barton - J. Green - A. Gordon - M. Morris,DEN,155,157,-21.5,-4.2,-17.3,2021-22,Regular Season
-202709-1628977-1630180-1630191-1630595-,C. Joseph - H. Diallo - S. Bey - I. Stewart - C. Cunningham,DET,252,255,-24.5,-7.2,-17.3,2021-22,Regular Season
-201942-202696-203897-1627936-1630245-,D. DeRozan - N. Vučević - Z. LaVine - A. Caruso - A. Dosunmu,CHI,181,181,-19.3,-0.8,-18.5,2021-22,Regular Season
-203500-203937-1628991-1629630-1630217-,S. Adams - K. Anderson - J. Jackson Jr. - J. Morant - D. Bane,MEM,113,117,-16.9,1.8,-18.6,2021-22,Regular Season
-201568-203991-203992-1628989-1629027-,D. Gallinari - C. Capela - B. Bogdanović - K. Huerter - T. Young,ATL,125,119,-16.3,2.9,-19.2,2021-22,Regular Season
-203501-203939-204001-1627827-1629029-,T. Hardaway Jr. - D. Powell - K. Porziņģis - D. Finney-Smith - L. Dončić,DAL,212,213,-17.7,1.7,-19.4,2021-22,Regular Season
-203109-1626166-1628969-1629013-1629028-,J. Crowder - C. Payne - M. Bridges - L. Shamet - D. Ayton,PHX,163,159,-10.4,9.1,-19.5,2021-22,Regular Season
-200768-200782-202710-1628389-1629639-,K. Lowry - P. Tucker - J. Butler III - B. Adebayo - T. Herro,MIA,110,108,-13.1,6.7,-19.7,2021-22,Regular Season
-202684-203084-1627741-1628368-1630558-,T. Thompson - H. Barnes - B. Hield - D. Fox - D. Mitchell,SAC,105,107,-24.7,-4.3,-20.4,2021-22,Regular Season
-202330-1626179-1628970-1629023-1630163-,G. Hayward - T. Rozier - M. Bridges - P. Washington - L. Ball,CHA,186,185,-20.0,0.6,-20.6,2021-22,Regular Season
-201569-1626174-1629726-1630224-1630256-,E. Gordon - C. Wood - G. Mathews - J. Green - J. Tate,HOU,114,113,-29.5,-7.5,-22.0,2021-22,Regular Season
-203115-203210-203932-203999-1628420-,W. Barton - J. Green - A. Gordon - N. Jokić - M. Morris,DEN,112,114,-13.7,8.7,-22.4,2021-22,Regular Season
-1627741-1627763-1629052-1630169-1630543-,B. Hield - M. Brogdon - O. Brissett - T. Haliburton - I. Jackson,IND,174,166,-30.3,-4.9,-25.3,2021-22,Regular Season
-202691-203110-203952-1626172-1629673-,K. Thompson - D. Green - A. Wiggins - K. Looney - J. Poole,GSW,111,116,-25.7,-0.1,-25.6,2021-22,Regular Season
-201143-203471-203935-1628369-1629057-,A. Horford - D. Schröder - M. Smart - J. Tatum - R. Williams III,BOS,207,198,-19.1,6.7,-25.8,2021-22,Regular Season
-203484-203526-1628398-1629655-1630166-,K. Caldwell-Pope - R. Neto - K. Kuzma - D. Gafford - D. Avdija,WAS,101,104,-30.8,-5.0,-25.8,2021-22,Regular Season
-2544-2546-1628370-1629659-1630559-,L. James - C. Anthony - M. Monk - T. Horton-Tucker - A. Reaves,LAL,109,109,-24.6,2.1,-26.7,2021-22,Regular Season
-1628983-1629647-1629676-1630544-1630598-,S. Gilgeous-Alexander - D. Bazley - I. Roby - T. Mann - A. Wiggins,OKC,113,121,-37.6,-10.1,-27.6,2021-22,Regular Season
-203500-203937-1629001-1629630-1630217-,S. Adams - K. Anderson - D. Melton - J. Morant - D. Bane,MEM,129,128,-24.5,6.0,-30.6,2021-22,Regular Season
-203493-203501-203939-1627827-1629029-,R. Bullock Jr. - T. Hardaway Jr. - D. Powell - D. Finney-Smith - L. Dončić,DAL,110,110,-30.7,2.0,-32.7,2021-22,Regular Season
-1630165-1630180-1630191-1630587-1630595-,K. Hayes - S. Bey - I. Stewart - I. Livers - C. Cunningham,DET,107,110,-44.4,-10.3,-34.0,2021-22,Regular Season
-1628982-1629658-1630249-1630285-1630686-,M. Frazier Jr. - J. Hoard - V. Krejčí - Z. Simpson - B. Kalaitzakis,OKC,131,131,-47.7,-11.7,-36.0,2021-22,Regular Season
