GROUP_ID,PLAYERS,TEAM_ABBREVIATION,POSS_OFF,POSS_DEF,NET_ACTUAL,NET_EXPECTED,CHEMISTRY,SEASON,SEASON_TYPE
-201577-203490-203897-1627853-1628374-,R. Lopez - O. Porter Jr. - Z. LaVine - R. Arcidiacono - L. Markkanen,CHI,108,108,50.3,2.4,47.8,2018-19,Regular Season
-201933-201961-202704-203083-1628379-,B. Griffin - W. Ellington - R. Jackson - A. Drummond - L. Kennard,DET,148,133,30.6,-3.3,33.9,2018-19,Regular Season
-201145-202322-202693-203078-203490-,J. Green - J. Wall - M. Morris - B. Beal - O. Porter Jr.,WAS,102,104,24.4,-7.0,31.3,2018-19,Regular Season
-202697-1626161-1627741-1628368-1628963-,I. Shumpert - W. Cauley-Stein - B. Hield - D. Fox - M. Bagley III,SAC,195,196,25.2,-3.3,28.5,2018-19,Regular Season
-201933-202397-203083-204038-1628379-,B. Griffin - I. Smith - A. Drummond - L. Galloway - L. Kennard,DET,162,151,29.8,4.3,25.5,2018-19,Regular Season
-201950-202703-202734-203076-203901-,J. Holiday - N. Mirotic - E. Moore - A. Davis - E. Payton,NOP,158,156,29.5,4.1,25.4,2018-19,Regular Season
-200757-201937-203497-1626220-1628378-,T. Sefolosha - R. Rubio - R. Gobert - R. O'Neale - D. Mitchell,UTA,115,113,33.6,8.4,25.2,2018-19,Regular Season
-201577-203897-1627739-1627885-1628374-,R. Lopez - Z. LaVine - K. Dunn - S. Harrison - L. Markkanen,CHI,112,111,19.8,-5.3,25.1,2018-19,Regular Season
-2548-203482-203585-1626159-1628389-,D. Wade - K. Olynyk - R. McGruder - J. Winslow - B. Adebayo,MIA,112,114,29.2,4.1,25.0,2018-19,Regular Season
-201599-202083-203084-1627827-1628372-,D. Jordan - W. Matthews - H. Barnes - D. Finney-Smith - D. Smith Jr.,NYK,113,111,23.2,-1.7,24.9,2018-19,Regular Season
-202357-1626161-1627741-1628368-1628382-,N. Bjelica - W. Cauley-Stein - B. Hield - D. Fox - J. Jackson,SAC,182,187,23.3,0.6,22.7,2018-19,Regular Season
-201572-202339-203114-1628391-1628425-,B. Lopez - E. Bledsoe - K. Middleton - D. Wilson - S. Brown,MIL,111,112,26.7,4.9,21.8,2018-19,Regular Season
-201152-201936-202709-203926-1627734-,T. Young - T. Evans - C. Joseph - D. McDermott - D. Sabonis,IND,352,359,24.1,2.6,21.5,2018-19,Regular Season
-201960-203915-203925-1626156-1628386-,D. Carroll - S. Dinwiddie - J. Harris - D. Russell - J. Allen,BKN,143,137,19.0,-2.3,21.3,2018-19,Regular Season
-201143-202681-203382-203935-1628369-,A. Horford - K. Irving - A. Baynes - M. Smart - J. Tatum,BOS,128,128,29.0,8.3,20.7,2018-19,Regular Season
-2544-1627742-1627826-1628366-1628398-,L. James - B. Ingram - I. Zubac - L. Ball - K. Kuzma,LAL,118,116,18.7,-1.5,20.2,2018-19,Regular Season
-2225-203077-1626195-1628370-1628970-,T. Parker - M. Kidd-Gilchrist - W. Hernangomez - M. Monk - M. Bridges,CHA,165,165,16.9,-3.0,20.0,2018-19,Regular Season
-202684-203918-1626224-1628021-1629012-,T. Thompson - R. Hood - C. Osman - D. Nwaba - C. Sexton,CLE,105,105,7.6,-12.3,19.9,2018-19,Regular Season
-201568-201976-202340-202699-1626149-,D. Gallinari - P. Beverley - A. Bradley - T. Harris - M. Harrell,LAC,114,119,20.4,0.5,19.9,2018-19,Regular Season
-101150-203118-1626149-1628462-1628983-,L. Williams - M. Scott - M. Harrell - M. Teodosic - S. Gilgeous-Alexander,LAC,109,110,20.3,0.6,19.7,2018-19,Regular Season
-203476-203952-203967-1626145-1629006-,G. Dieng - A. Wiggins - D. Šarić - T. Jones - J. Okogie,MIN,140,144,13.4,-6.1,19.5,2018-19,Regular Season
-201959-203496-203952-1626145-1626157-,T. Gibson - R. Covington - A. Wiggins - T. Jones - K. Towns,MIN,155,158,19.7,0.3,19.5,2018-19,Regular Season
-200746-201942-202722-1627854-1628401-,L. Aldridge - D. DeRozan - D. Bertans - B. Forbes - D. White,SAS,290,286,22.9,3.9,19.1,2018-19,Regular Season
-201163-202710-203488-1627732-1629013-,W. Chandler - J. Butler III - M. Muscala - B. Simmons - L. Shamet,LAC,142,144,21.7,2.6,19.1,2018-19,Regular Season
-202355-203079-203482-1626159-1626196-,H. Whiteside - D. Waiters - K. Olynyk - J. Winslow - J. Richardson,MIA,160,158,20.0,1.1,19.0,2018-19,Regular Season
-101150-201976-202340-202699-1626149-,L. Williams - P. Beverley - A. Bradley - T. Harris - M. Harrell,LAC,170,170,22.3,4.2,18.1,2018-19,Regular Season
-203079-203482-1626159-1626196-1628389-,D. Waiters - K. Olynyk - J. Winslow - J. Richardson - B. Adebayo,MIA,242,247,19.6,1.6,18.0,2018-19,Regular Season
-200755-202710-203488-203954-1627732-,J. Redick - J. Butler III - M. Muscala - J. Embiid - B. Simmons,PHI,127,128,20.9,3.1,17.8,2018-19,Regular Season
-202685-203200-203998-1626153-1628416-,J. Valančiūnas - J. Holiday - B. Caboclo - D. Wright - T. Dorsey,MEM,105,108,11.0,-6.8,17.8,2018-19,Regular Season
-201158-201988-202722-1627751-1627854-,M. Belinelli - P. Mills - D. Bertans - J. Poeltl - B. Forbes,SAS,154,164,22.6,5.0,17.7,2018-19,Regular Season
-203082-203095-203487-203920-203932-,T. Ross - E. Fournier - M. Carter-Williams - K. Birch - A. Gordon,ORL,127,126,19.2,1.5,17.7,2018-19,Regular Season
-203079-203482-1626196-1627884-1628389-,D. Waiters - K. Olynyk - J. Richardson - D. Jones Jr. - B. Adebayo,MIA,155,158,15.5,-2.3,17.7,2018-19,Regular Season
-201950-202734-203076-203901-203944-,J. Holiday - E. Moore - A. Davis - E. Payton - J. Randle,NOP,248,249,18.3,1.0,17.3,2018-19,Regular Season
-202329-202683-203081-203090-1627774-,A. Aminu - E. Freedom - D. Lillard - M. Harkless - J. Layman,POR,105,104,22.3,5.4,16.9,2018-19,Regular Season
-202330-1626179-1627759-1628369-1628464-,G. Hayward - T. Rozier - J. Brown - J. Tatum - D. Theis,BOS,180,178,19.4,2.8,16.6,2018-19,Regular Season
-2544-200765-201580-203484-1628398-,L. James - R. Rondo - J. McGee - K. Caldwell-Pope - K. Kuzma,LAL,108,108,13.4,-3.0,16.5,2018-19,Regular Season
-201937-202324-203109-204060-1628378-,R. Rubio - D. Favors - J. Crowder - J. Ingles - D. Mitchell,UTA,122,124,21.3,4.9,16.5,2018-19,Regular Season
-200746-201158-201942-201967-201988-,L. Aldridge - M. Belinelli - D. DeRozan - D. Cunningham - P. Mills,SAS,114,108,12.0,-4.4,16.4,2018-19,Regular Season
-201599-203084-1628372-1628467-1629029-,D. Jordan - H. Barnes - D. Smith Jr. - M. Kleber - L. Dončić,NYK,118,121,13.5,-2.7,16.2,2018-19,Regular Season
-101150-201976-203118-1626149-1627820-,L. Williams - P. Beverley - M. Scott - M. Harrell - T. Wallace,LAC,260,263,20.1,4.1,16.0,2018-19,Regular Season
-101150-201568-201976-202699-1626149-,L. Williams - D. Gallinari - P. Beverley - T. Harris - M. Harrell,LAC,168,166,20.6,4.8,15.8,2018-19,Regular Season
-202331-203471-203500-203924-1628390-,P. George - D. Schröder - S. Adams - J. Grant - T. Ferguson,OKC,295,298,24.5,8.8,15.8,2018-19,Regular Season
-2738-201142-201939-202691-203110-,A. Iguodala - K. Durant - S. Curry - K. Thompson - D. Green,GSW,402,400,28.3,12.8,15.5,2018-19,Regular Season
-200794-203999-1627736-1627750-1628470-,P. Millsap - N. Jokić - M. Beasley - J. Murray - T. Craig,DEN,287,280,21.5,6.3,15.3,2018-19,Regular Season
-203933-1628367-1628969-1629001-1629028-,T. Warren - J. Jackson - M. Bridges - D. Melton - D. Ayton,PHX,109,111,7.1,-8.2,15.2,2018-19,Regular Season
-201933-202704-203083-203493-1628971-,B. Griffin - R. Jackson - A. Drummond - R. Bullock Jr. - B. Brown,DET,613,616,17.1,2.0,15.1,2018-19,Regular Season
-203109-203497-204060-1626220-1628378-,J. Crowder - R. Gobert - J. Ingles - R. O'Neale - D. Mitchell,UTA,224,223,21.0,6.2,14.8,2018-19,Regular Season
-201162-203459-203925-1626156-1628386-,J. Dudley - A. Crabbe - J. Harris - D. Russell - J. Allen,BKN,106,106,15.0,0.2,14.8,2018-19,Regular Season
-101150-202066-203210-1626149-1627820-,L. Williams - G. Temple - J. Green - M. Harrell - T. Wallace,LAC,167,159,15.4,0.7,14.7,2018-19,Regular Season
-204020-1626162-1626164-1628969-1629028-,T. Johnson - K. Oubre Jr. - D. Booker - M. Bridges - D. Ayton,PHX,169,170,8.5,-6.3,14.7,2018-19,Regular Season
-202699-202710-203118-204456-1626246-,T. Harris - J. Butler III - M. Scott - T. McConnell - B. Marjanović,PHI,136,135,13.9,-0.6,14.5,2018-19,Regular Season
-201950-202325-202734-203076-203944-,J. Holiday - W. Johnson - E. Moore - A. Davis - J. Randle,NOP,118,111,13.6,-0.4,14.0,2018-19,Regular Season
-2594-202324-203109-203526-204060-,K. Korver - D. Favors - J. Crowder - R. Neto - J. Ingles,UTA,181,180,22.9,9.1,13.8,2018-19,Regular Season
-202330-202681-1626179-1627759-1628464-,G. Hayward - K. Irving - T. Rozier - J. Brown - D. Theis,BOS,117,116,15.3,1.6,13.7,2018-19,Regular Season
-203992-1627812-1628382-1628385-1628963-,B. Bogdanović - Y. Ferrell - J. Jackson - H. Giles III - M. Bagley III,SAC,148,145,13.9,0.2,13.7,2018-19,Regular Season
-2594-202324-203109-203957-204060-,K. Korver - D. Favors - J. Crowder - D. Exum - J. Ingles,UTA,113,116,19.4,5.7,13.7,2018-19,Regular Season
-101150-201568-201976-1626149-1629013-,L. Williams - D. Gallinari - P. Beverley - M. Harrell - L. Shamet,LAC,146,137,18.6,5.0,13.6,2018-19,Regular Season
-2544-201580-1628366-1628398-1628404-,L. James - J. McGee - L. Ball - K. Kuzma - J. Hart,LAL,293,288,13.2,-0.0,13.2,2018-19,Regular Season
-201152-201954-202709-202711-1626167-,T. Young - D. Collison - C. Joseph - B. Bogdanović - M. Turner,IND,220,223,14.7,1.8,12.9,2018-19,Regular Season
-202357-202697-203992-1626161-1628368-,N. Bjelica - I. Shumpert - B. Bogdanović - W. Cauley-Stein - D. Fox,SAC,119,125,11.3,-1.4,12.6,2018-19,Regular Season
-2734-200826-203939-1627827-1628467-,D. Harris - J. Barea - D. Powell - D. Finney-Smith - M. Kleber,DAL,229,233,15.6,2.9,12.6,2018-19,Regular Season
-202684-202692-203903-1626224-1629012-,T. Thompson - A. Burks - J. Clarkson - C. Osman - C. Sexton,CLE,116,114,-1.8,-14.2,12.5,2018-19,Regular Season
-200752-201158-201988-202722-1627751-,R. Gay - M. Belinelli - P. Mills - D. Bertans - J. Poeltl,SAS,254,251,20.0,7.6,12.5,2018-19,Regular Season
-200768-201980-202685-202695-1627783-,K. Lowry - D. Green - J. Valančiūnas - K. Leonard - P. Siakam,TOR,296,306,26.1,13.8,12.3,2018-19,Regular Season
-2772-203933-1626164-1628969-1629028-,T. Ariza - T. Warren - D. Booker - M. Bridges - D. Ayton,PHX,158,159,4.3,-8.0,12.3,2018-19,Regular Season
-200755-202699-202710-203954-1627732-,J. Redick - T. Harris - J. Butler III - J. Embiid - B. Simmons,PHI,355,348,18.0,5.9,12.2,2018-19,Regular Season
-201143-202330-202681-202694-203935-,A. Horford - G. Hayward - K. Irving - M. Morris Sr. - M. Smart,BOS,117,118,17.4,5.5,11.9,2018-19,Regular Season
-200755-203488-203954-204456-1627788-,J. Redick - M. Muscala - J. Embiid - T. McConnell - F. Korkmaz,PHI,131,132,19.6,7.8,11.8,2018-19,Regular Season
-202710-203488-204456-1627732-1629013-,J. Butler III - M. Muscala - T. McConnell - B. Simmons - L. Shamet,PHI,183,180,11.5,-0.3,11.7,2018-19,Regular Season
-201143-202681-203935-1627759-1628369-,A. Horford - K. Irving - M. Smart - J. Brown - J. Tatum,BOS,116,115,16.6,4.9,11.7,2018-19,Regular Season
-1713-203145-203458-1627761-1629121-,V. Carter - K. Bazemore - A. Len - D. Bembry - J. Adams,ATL,113,115,5.9,-5.6,11.5,2018-19,Regular Season
-201952-201959-203952-1626157-1629006-,J. Teague - T. Gibson - A. Wiggins - K. Towns - J. Okogie,MIN,257,255,11.4,0.2,11.3,2018-19,Regular Season
-2747-202684-203918-1626204-1629012-,J. Smith - T. Thompson - R. Hood - L. Nance Jr. - C. Sexton,CLE,121,123,5.5,-5.7,11.2,2018-19,Regular Season
-202329-203081-203468-203552-203994-,A. Aminu - D. Lillard - C. McCollum - S. Curry - J. Nurkić,POR,111,105,19.4,8.5,10.9,2018-19,Regular Season
-201565-201959-203952-1626157-1629006-,D. Rose - T. Gibson - A. Wiggins - K. Towns - J. Okogie,MIN,125,125,10.7,-0.0,10.7,2018-19,Regular Season
-101162-201568-201976-202699-1628983-,M. Gortat - D. Gallinari - P. Beverley - T. Harris - S. Gilgeous-Alexander,LAC,152,150,7.8,-2.8,10.7,2018-19,Regular Season
-200746-200752-201158-201988-202722-,L. Aldridge - R. Gay - M. Belinelli - P. Mills - D. Bertans,SAS,131,131,17.7,7.2,10.4,2018-19,Regular Season
-200746-201158-201988-202722-1627854-,L. Aldridge - M. Belinelli - P. Mills - D. Bertans - B. Forbes,SAS,114,118,11.8,1.4,10.4,2018-19,Regular Season
-202323-203086-203552-203917-1628380-,E. Turner - M. Leonard - S. Curry - N. Stauskas - Z. Collins,POR,386,391,3.5,-6.8,10.3,2018-19,Regular Season
-201949-202355-204020-1626159-1626196-,J. Johnson - H. Whiteside - T. Johnson - J. Winslow - J. Richardson,MIA,156,155,10.5,0.2,10.3,2018-19,Regular Season
-201144-201188-202066-202714-203937-,M. Conley - M. Gasol - G. Temple - S. Mack - K. Anderson,MEM,135,139,7.8,-2.6,10.3,2018-19,Regular Season
-204020-1626162-1626164-1628367-1629028-,T. Johnson - K. Oubre Jr. - D. Booker - J. Jackson - D. Ayton,PHX,153,146,3.1,-7.1,10.2,2018-19,Regular Season
-201152-202709-203926-1627734-1628988-,T. Young - C. Joseph - D. McDermott - D. Sabonis - A. Holiday,IND,189,191,16.4,6.3,10.1,2018-19,Regular Season
-201565-201952-201959-203952-1626157-,D. Rose - J. Teague - T. Gibson - A. Wiggins - K. Towns,MIN,278,275,10.0,0.1,9.9,2018-19,Regular Season
-201188-202066-202714-203937-1628991-,M. Gasol - G. Temple - S. Mack - K. Anderson - J. Jackson Jr.,MEM,123,127,4.4,-5.5,9.8,2018-19,Regular Season
-200782-201569-201935-203991-1627863-,P. Tucker - E. Gordon - J. Harden - C. Capela - D. House Jr.,HOU,269,279,17.9,8.1,9.8,2018-19,Regular Season
-101123-200782-201935-203085-203991-,G. Green - P. Tucker - J. Harden - A. Rivers - C. Capela,HOU,194,198,10.4,0.6,9.8,2018-19,Regular Season
-201950-203076-203524-203944-204025-,J. Holiday - A. Davis - S. Hill - J. Randle - T. Frazier,NOP,222,222,8.3,-1.5,9.7,2018-19,Regular Season
-2733-2738-202326-202691-203110-,S. Livingston - A. Iguodala - D. Cousins - K. Thompson - D. Green,GSW,133,139,14.1,4.6,9.5,2018-19,Regular Season
-203459-203925-1626156-1626178-1628386-,A. Crabbe - J. Harris - D. Russell - R. Hollis-Jefferson - J. Allen,BKN,201,198,3.8,-5.6,9.4,2018-19,Regular Season
-1626164-1627733-1628969-1629001-1629028-,D. Booker - D. Bender - M. Bridges - D. Melton - D. Ayton,PHX,131,133,4.4,-4.9,9.3,2018-19,Regular Season
-101141-201572-202339-203114-203507-,E. Ilyasova - B. Lopez - E. Bledsoe - K. Middleton - G. Antetokounmpo,MIL,105,107,19.9,10.8,9.1,2018-19,Regular Season
-201933-202704-203083-204038-1628379-,B. Griffin - R. Jackson - A. Drummond - L. Galloway - L. Kennard,DET,142,130,10.4,1.4,9.0,2018-19,Regular Season
-201565-203476-203496-203967-1626145-,D. Rose - G. Dieng - R. Covington - D. Šarić - T. Jones,MIN,197,195,9.7,0.7,9.0,2018-19,Regular Season
-2403-101123-200782-201935-203085-,Nene - G. Green - P. Tucker - J. Harden - A. Rivers,HOU,116,111,11.8,2.8,9.0,2018-19,Regular Season
-201144-201188-202066-203937-1628991-,M. Conley - M. Gasol - G. Temple - K. Anderson - J. Jackson Jr.,MEM,911,925,10.1,1.3,8.9,2018-19,Regular Season
-201568-202340-202699-1626246-1628983-,D. Gallinari - A. Bradley - T. Harris - B. Marjanović - S. Gilgeous-Alexander,LAC,176,175,10.1,1.3,8.8,2018-19,Regular Season
-201152-201936-201954-202711-1626167-,T. Young - T. Evans - D. Collison - B. Bogdanović - M. Turner,IND,542,538,10.2,1.5,8.7,2018-19,Regular Season
-200755-202699-202710-1627732-1628413-,J. Redick - T. Harris - J. Butler III - B. Simmons - J. Bolden,PHI,183,184,9.8,1.5,8.3,2018-19,Regular Season
-203200-203897-1627739-1628374-1628976-,J. Holiday - Z. LaVine - K. Dunn - L. Markkanen - W. Carter Jr.,CHI,146,148,-3.1,-11.4,8.3,2018-19,Regular Season
-201586-201980-202695-1627783-1627832-,S. Ibaka - D. Green - K. Leonard - P. Siakam - F. VanVleet,TOR,383,393,16.8,8.6,8.2,2018-19,Regular Season
-201571-202696-203095-1628371-1628411-,D. Augustin - N. Vučević - E. Fournier - J. Isaac - W. Iwundu,ORL,228,224,12.1,3.9,8.2,2018-19,Regular Season
-202322-203078-203107-203490-1628418-,J. Wall - B. Beal - T. Satoransky - O. Porter Jr. - T. Bryant,WAS,112,111,12.7,4.6,8.1,2018-19,Regular Season
-202330-202694-1626179-1627759-1628464-,G. Hayward - M. Morris Sr. - T. Rozier - J. Brown - D. Theis,BOS,172,169,7.9,-0.2,8.1,2018-19,Regular Season
-2772-201583-203477-1626164-1629028-,T. Ariza - R. Anderson - I. Canaan - D. Booker - D. Ayton,PHX,177,178,-2.0,-10.0,7.9,2018-19,Regular Season
-203082-203095-203920-203932-1628515-,T. Ross - E. Fournier - K. Birch - A. Gordon - I. Briscoe,ORL,183,186,9.2,1.3,7.9,2018-19,Regular Season
-201961-202704-203083-1627748-1628971-,W. Ellington - R. Jackson - A. Drummond - T. Maker - B. Brown,DET,149,151,10.7,2.7,7.9,2018-19,Regular Season
-200794-203115-203999-1627736-1627750-,P. Millsap - W. Barton - N. Jokić - M. Beasley - J. Murray,DEN,210,201,9.4,1.5,7.9,2018-19,Regular Season
-202323-202329-203081-203468-203994-,E. Turner - A. Aminu - D. Lillard - C. McCollum - J. Nurkić,POR,569,551,15.0,7.4,7.7,2018-19,Regular Season
-203078-203107-1626171-1628418-1628972-,B. Beal - T. Satoransky - B. Portis - T. Bryant - T. Brown Jr.,WAS,307,305,5.6,-1.8,7.5,2018-19,Regular Season
-201599-202083-203084-1628467-1629029-,D. Jordan - W. Matthews - H. Barnes - M. Kleber - L. Dončić,DAL,215,211,5.9,-1.6,7.5,2018-19,Regular Season
-201143-202681-202694-203935-1627759-,A. Horford - K. Irving - M. Morris Sr. - M. Smart - J. Brown,BOS,127,135,10.3,2.9,7.4,2018-19,Regular Season
-2544-201580-203493-1627742-1628398-,L. James - J. McGee - R. Bullock Jr. - B. Ingram - K. Kuzma,LAL,165,167,5.2,-2.1,7.4,2018-19,Regular Season
-101150-201568-202340-202699-1626149-,L. Williams - D. Gallinari - A. Bradley - T. Harris - M. Harrell,LAC,127,121,9.9,2.6,7.2,2018-19,Regular Season
-202323-203081-203086-203552-1628380-,E. Turner - D. Lillard - M. Leonard - S. Curry - Z. Collins,POR,137,135,8.7,1.7,6.9,2018-19,Regular Season
-203200-1627739-1627853-1628374-1628976-,J. Holiday - K. Dunn - R. Arcidiacono - L. Markkanen - W. Carter Jr.,CHI,198,201,-0.9,-7.6,6.7,2018-19,Regular Season
-204020-1626162-1626164-1627733-1629028-,T. Johnson - K. Oubre Jr. - D. Booker - D. Bender - D. Ayton,PHX,165,166,-5.6,-12.3,6.7,2018-19,Regular Season
-201609-202355-203585-1626159-1626196-,G. Dragic - H. Whiteside - R. McGruder - J. Winslow - J. Richardson,MIA,108,103,9.3,2.7,6.6,2018-19,Regular Season
-201571-202696-203095-203932-1628411-,D. Augustin - N. Vučević - E. Fournier - A. Gordon - W. Iwundu,ORL,406,408,8.6,2.0,6.6,2018-19,Regular Season
-101107-201587-202689-203087-203469-,M. Williams - N. Batum - K. Walker - J. Lamb - C. Zeller,CHA,1235,1226,7.6,1.0,6.5,2018-19,Regular Season
-202329-202683-203081-203090-203918-,A. Aminu - E. Freedom - D. Lillard - M. Harkless - R. Hood,POR,128,130,10.1,3.7,6.5,2018-19,Regular Season
-201567-202688-1626224-1627790-1629012-,K. Love - B. Knight - C. Osman - A. Zizic - C. Sexton,CLE,264,264,-1.9,-8.3,6.4,2018-19,Regular Season
-200746-200752-201942-201988-1627854-,L. Aldridge - R. Gay - D. DeRozan - P. Mills - B. Forbes,SAS,236,238,8.8,2.5,6.3,2018-19,Regular Season
-201143-202330-202681-202694-1628369-,A. Horford - G. Hayward - K. Irving - M. Morris Sr. - J. Tatum,BOS,133,118,10.7,4.5,6.2,2018-19,Regular Season
-201937-203109-203497-204060-1628378-,R. Rubio - J. Crowder - R. Gobert - J. Ingles - D. Mitchell,UTA,1033,1023,11.8,5.7,6.1,2018-19,Regular Season
-203082-203613-203932-1626170-1628964-,T. Ross - J. Simmons - A. Gordon - J. Grant - M. Bamba,ORL,330,342,-1.4,-7.3,6.0,2018-19,Regular Season
-202692-203903-1626204-1626224-1629012-,A. Burks - J. Clarkson - L. Nance Jr. - C. Osman - C. Sexton,CLE,134,132,-5.0,-11.0,6.0,2018-19,Regular Season
-2544-200765-203493-1627742-1628398-,L. James - R. Rondo - R. Bullock Jr. - B. Ingram - K. Kuzma,LAL,134,134,1.8,-4.1,5.9,2018-19,Regular Season
-201188-201980-202695-1627783-1627832-,M. Gasol - D. Green - K. Leonard - P. Siakam - F. VanVleet,TOR,176,178,16.8,11.0,5.8,2018-19,Regular Season
-201565-201959-202710-203952-1626157-,D. Rose - T. Gibson - J. Butler III - A. Wiggins - K. Towns,MIN,119,125,6.6,1.0,5.6,2018-19,Regular Season
-201566-202331-203471-203500-1628390-,R. Westbrook - P. George - D. Schröder - S. Adams - T. Ferguson,OKC,134,137,9.9,4.8,5.1,2018-19,Regular Season
-101141-201572-202339-203114-1627763-,E. Ilyasova - B. Lopez - E. Bledsoe - K. Middleton - M. Brogdon,MIL,123,124,16.6,11.5,5.0,2018-19,Regular Season
-201565-201952-203952-203967-1626157-,D. Rose - J. Teague - A. Wiggins - D. Šarić - K. Towns,MIN,178,178,4.8,0.0,4.8,2018-19,Regular Season
-201568-202066-1627826-1628983-1629013-,D. Gallinari - G. Temple - I. Zubac - S. Gilgeous-Alexander - L. Shamet,LAC,110,107,1.3,-3.5,4.8,2018-19,Regular Season
-200755-201163-202710-203954-1627732-,J. Redick - W. Chandler - J. Butler III - J. Embiid - B. Simmons,PHI,628,622,11.4,6.8,4.7,2018-19,Regular Season
-203486-1626168-1627736-1627823-1628420-,M. Plumlee - T. Lyles - M. Beasley - J. Hernangomez - M. Morris,DEN,247,236,4.2,-0.4,4.7,2018-19,Regular Season
-201609-202355-203482-203585-1626196-,G. Dragic - H. Whiteside - K. Olynyk - R. McGruder - J. Richardson,MIA,138,131,5.5,0.8,4.6,2018-19,Regular Season
-201142-201939-202691-203110-1626172-,K. Durant - S. Curry - K. Thompson - D. Green - K. Looney,GSW,678,678,15.9,11.3,4.6,2018-19,Regular Season
-201933-202704-203083-203493-204038-,B. Griffin - R. Jackson - A. Drummond - R. Bullock Jr. - L. Galloway,DET,156,152,6.8,2.2,4.5,2018-19,Regular Season
-1717-203501-203939-1628973-1629029-,D. Nowitzki - T. Hardaway Jr. - D. Powell - J. Brunson - L. Dončić,DAL,130,129,-1.7,-6.2,4.5,2018-19,Regular Season
-202681-202694-203382-203935-1628369-,K. Irving - M. Morris Sr. - A. Baynes - M. Smart - J. Tatum,BOS,155,152,12.1,7.5,4.5,2018-19,Regular Season
-201599-202083-203084-1628973-1629029-,D. Jordan - W. Matthews - H. Barnes - J. Brunson - L. Dončić,DAL,415,414,-2.5,-7.0,4.4,2018-19,Regular Season
-201568-201976-1627826-1628983-1629013-,D. Gallinari - P. Beverley - I. Zubac - S. Gilgeous-Alexander - L. Shamet,LAC,531,534,9.3,4.9,4.4,2018-19,Regular Season
-201599-203084-1627827-1628372-1629029-,D. Jordan - H. Barnes - D. Finney-Smith - D. Smith Jr. - L. Dončić,NYK,285,286,1.3,-3.1,4.4,2018-19,Regular Season
-200746-201942-201988-202722-1627854-,L. Aldridge - D. DeRozan - P. Mills - D. Bertans - B. Forbes,SAS,125,120,8.8,4.7,4.1,2018-19,Regular Season
-201976-202340-202699-1626149-1628983-,P. Beverley - A. Bradley - T. Harris - M. Harrell - S. Gilgeous-Alexander,LAC,172,163,1.2,-2.8,4.0,2018-19,Regular Season
-200768-201586-202695-1627783-1627832-,K. Lowry - S. Ibaka - K. Leonard - P. Siakam - F. VanVleet,TOR,136,142,12.3,8.3,4.0,2018-19,Regular Season
-203082-203613-1626170-1626185-1628964-,T. Ross - J. Simmons - J. Grant - J. Martin - M. Bamba,ORL,109,110,0.5,-3.3,3.9,2018-19,Regular Season
-201933-202704-203083-203493-1628379-,B. Griffin - R. Jackson - A. Drummond - R. Bullock Jr. - L. Kennard,DET,215,212,2.7,-1.0,3.8,2018-19,Regular Season
-101133-202322-202693-203078-203490-,I. Mahinmi - J. Wall - M. Morris - B. Beal - O. Porter Jr.,WAS,135,131,-0.8,-4.5,3.7,2018-19,Regular Season
-200768-201586-201980-1627783-1627832-,K. Lowry - S. Ibaka - D. Green - P. Siakam - F. VanVleet,TOR,377,380,17.3,13.7,3.6,2018-19,Regular Season
-202329-203081-203468-203994-1627774-,A. Aminu - D. Lillard - C. McCollum - J. Nurkić - J. Layman,POR,769,774,11.0,7.4,3.6,2018-19,Regular Season
-202329-203081-203090-203468-203994-,A. Aminu - D. Lillard - M. Harkless - C. McCollum - J. Nurkić,POR,1444,1446,10.4,6.8,3.6,2018-19,Regular Season
-201952-201959-203496-203952-1626157-,J. Teague - T. Gibson - R. Covington - A. Wiggins - K. Towns,MIN,471,469,3.4,0.1,3.3,2018-19,Regular Season
-200794-203914-203999-1627750-1627823-,P. Millsap - G. Harris - N. Jokić - J. Murray - J. Hernangomez,DEN,331,330,4.6,1.3,3.2,2018-19,Regular Season
-201571-202696-203082-203095-1628371-,D. Augustin - N. Vučević - T. Ross - E. Fournier - J. Isaac,ORL,291,285,5.3,2.2,3.2,2018-19,Regular Season
-203200-203897-203953-1627853-1628976-,J. Holiday - Z. LaVine - J. Parker - R. Arcidiacono - W. Carter Jr.,CHI,493,481,-5.8,-8.9,3.1,2018-19,Regular Season
-201566-202331-203500-203924-1628390-,R. Westbrook - P. George - S. Adams - J. Grant - T. Ferguson,OKC,2015,1976,7.3,4.3,3.0,2018-19,Regular Season
-202498-202683-203501-203504-1628373-,L. Thomas - E. Freedom - T. Hardaway Jr. - T. Burke - F. Ntilikina,NYK,143,141,-5.0,-7.9,2.9,2018-19,Regular Season
-200746-200752-201942-1627854-1628401-,L. Aldridge - R. Gay - D. DeRozan - B. Forbes - D. White,SAS,774,776,5.7,2.8,2.9,2018-19,Regular Season
-203496-203954-203967-1627732-1628365-,R. Covington - J. Embiid - D. Šarić - B. Simmons - M. Fultz,PHI,139,142,3.5,0.7,2.8,2018-19,Regular Season
-201567-201588-202684-203918-1626224-,K. Love - G. Hill - T. Thompson - R. Hood - C. Osman,CLE,128,131,-1.3,-3.9,2.7,2018-19,Regular Season
