GROUP_ID,PLAYERS,TEAM_ABBREVIATION,POSS_OFF,POSS_DEF,NET_ACTUAL,NET_EXPECTED,CHEMISTRY,SEASON,SEASON_TYPE
-201163-203486-203914-203999-1627750-,W. Chandler - M. Plumlee - G. Harris - N. Jokić - J. Murray,DEN,364,360,2.5,1.0,1.6,2017-18,Regular Season
-2037-202357-203476-203952-1626145-,J. Crawford - N. Bjelica - G. Dieng - A. Wiggins - T. Jones,MIN,263,274,-1.3,-2.8,1.5,2017-18,Regular Season
-203943-1626166-1626171-1627756-1628021-,N. Vonleh - C. Payne - B. Portis - D. Valentine - D. Nwaba,CHI,114,109,-0.1,-1.5,1.4,2017-18,Regular Season
-101139-1626153-1627751-1627832-1628384-,C. Miles - D. Wright - J. Poeltl - F. VanVleet - O. Anunoby,TOR,128,124,11.5,10.2,1.3,2017-18,Regular Season
-2730-101107-201587-202689-203077-,D. Howard - M. Williams - N. Batum - K. Walker - M. Kidd-Gilchrist,CHA,2269,2278,3.1,1.8,1.3,2017-18,Regular Season
-1891-202339-203089-203114-203507-,J. Terry - E. Bledsoe - J. Henson - K. Middleton - G. Antetokounmpo,MIL,188,190,6.3,5.1,1.2,2017-18,Regular Season
-202687-203095-203613-203901-203932-,B. Biyombo - E. Fournier - J. Simmons - E. Payton - A. Gordon,ORL,446,442,-8.9,-10.1,1.2,2017-18,Regular Season
-2216-202066-203992-1626161-1628368-,Z. Randolph - G. Temple - B. Bogdanović - W. Cauley-Stein - D. Fox,SAC,120,117,-11.4,-12.3,1.0,2017-18,Regular Season
-201950-201967-202326-202734-203076-,J. Holiday - D. Cunningham - D. Cousins - E. Moore - A. Davis,NOP,387,393,6.7,5.8,0.9,2017-18,Regular Season
-2037-201952-201959-203952-1626157-,J. Crawford - J. Teague - T. Gibson - A. Wiggins - K. Towns,MIN,213,217,2.8,1.9,0.9,2017-18,Regular Season
-2546-101109-201566-202331-203500-,C. Anthony - R. Felton - R. Westbrook - P. George - S. Adams,OKC,134,127,4.2,3.5,0.8,2017-18,Regular Season
-1626153-1626181-1627751-1627783-1627832-,D. Wright - N. Powell - J. Poeltl - P. Siakam - F. VanVleet,TOR,192,195,6.5,5.9,0.7,2017-18,Regular Season
-201152-202362-202709-203506-1626167-,T. Young - L. Stephenson - C. Joseph - V. Oladipo - M. Turner,IND,159,160,3.1,2.4,0.7,2017-18,Regular Season
-201577-203200-1627739-1627756-1628374-,R. Lopez - J. Holiday - K. Dunn - D. Valentine - L. Markkanen,CHI,1047,1049,-6.0,-6.6,0.6,2017-18,Regular Season
-200782-201569-201601-201935-203991-,P. Tucker - E. Gordon - L. Mbah a Moute - J. Harden - C. Capela,HOU,154,155,13.4,12.9,0.5,2017-18,Regular Season
-2216-201585-203992-1628368-1628382-,Z. Randolph - K. Koufos - B. Bogdanović - D. Fox - J. Jackson,SAC,145,139,-16.5,-17.0,0.5,2017-18,Regular Season
-101141-203145-203471-203473-1627752-,E. Ilyasova - K. Bazemore - D. Schröder - D. Dedmon - T. Prince,ATL,185,192,-1.9,-2.4,0.5,2017-18,Regular Season
-201577-203200-203897-1627739-1628374-,R. Lopez - J. Holiday - Z. LaVine - K. Dunn - L. Markkanen,CHI,115,115,-10.4,-10.9,0.5,2017-18,Regular Season
-101133-201975-203118-204025-1626162-,I. Mahinmi - J. Meeks - M. Scott - T. Frazier - K. Oubre Jr.,WAS,334,338,-4.4,-4.7,0.3,2017-18,Regular Season
-2730-101107-201587-202689-1626203-,D. Howard - M. Williams - N. Batum - K. Walker - T. Graham,CHA,173,175,-0.8,-1.0,0.2,2017-18,Regular Season
-2730-201587-202689-203087-1626163-,D. Howard - N. Batum - K. Walker - J. Lamb - F. Kaminsky,CHA,240,223,-0.2,-0.4,0.2,2017-18,Regular Season
-2772-201569-201601-201935-203991-,T. Ariza - E. Gordon - L. Mbah a Moute - J. Harden - C. Capela,HOU,116,119,9.0,9.0,0.0,2017-18,Regular Season
-201609-201949-202355-204020-1626196-,G. Dragic - J. Johnson - H. Whiteside - T. Johnson - J. Richardson,MIA,424,419,-0.9,-0.8,-0.0,2017-18,Regular Season
-101161-200755-203496-203967-1627732-,A. Johnson - J. Redick - R. Covington - D. Šarić - B. Simmons,PHI,219,229,9.2,9.4,-0.2,2017-18,Regular Season
-2585-201142-201939-202691-203110-,Z. Pachulia - K. Durant - S. Curry - K. Thompson - D. Green,GSW,881,882,9.9,10.0,-0.2,2017-18,Regular Season
-201163-203115-203914-203999-1627750-,W. Chandler - W. Barton - G. Harris - N. Jokić - J. Murray,DEN,627,608,2.4,3.0,-0.6,2017-18,Regular Season
-201609-201949-201961-203482-204020-,G. Dragic - J. Johnson - W. Ellington - K. Olynyk - T. Johnson,MIA,148,146,3.4,4.1,-0.7,2017-18,Regular Season
-101127-201584-202498-202683-204001-,J. Jack - C. Lee - L. Thomas - E. Freedom - K. Porziņģis,NYK,611,609,-5.2,-4.4,-0.8,2017-18,Regular Season
-201609-201949-203079-1626196-1628389-,G. Dragic - J. Johnson - D. Waiters - J. Richardson - B. Adebayo,MIA,153,159,-7.4,-6.4,-0.9,2017-18,Regular Season
-201949-201961-203482-204020-1626196-,J. Johnson - W. Ellington - K. Olynyk - T. Johnson - J. Richardson,MIA,168,163,2.7,3.8,-1.0,2017-18,Regular Season
-202323-202329-203081-203994-1626192-,E. Turner - A. Aminu - D. Lillard - J. Nurkić - P. Connaughton,POR,108,105,4.9,5.8,-1.0,2017-18,Regular Season
-201586-201942-202685-1626153-1628384-,S. Ibaka - D. DeRozan - J. Valančiūnas - D. Wright - O. Anunoby,TOR,122,116,2.0,3.0,-1.0,2017-18,Regular Season
-201572-203484-1626204-1627742-1628366-,B. Lopez - K. Caldwell-Pope - L. Nance Jr. - B. Ingram - L. Ball,LAL,462,461,-4.5,-3.6,-1.0,2017-18,Regular Season
-201572-203484-1627742-1628366-1628398-,B. Lopez - K. Caldwell-Pope - B. Ingram - L. Ball - K. Kuzma,LAL,498,490,-2.3,-1.2,-1.1,2017-18,Regular Season
-2744-202362-202709-1626202-1628388-,A. Jefferson - L. Stephenson - C. Joseph - J. Young - T. Leaf,IND,124,125,-6.2,-5.1,-1.1,2017-18,Regular Season
-2730-101107-202689-203077-203087-,D. Howard - M. Williams - K. Walker - M. Kidd-Gilchrist - J. Lamb,CHA,478,483,1.6,2.9,-1.3,2017-18,Regular Season
-201572-203484-203898-203944-1627742-,B. Lopez - K. Caldwell-Pope - T. Ennis - J. Randle - B. Ingram,LAL,127,130,-3.5,-2.3,-1.3,2017-18,Regular Season
-200765-201950-201967-202734-203076-,R. Rondo - J. Holiday - D. Cunningham - E. Moore - A. Davis,NOP,203,212,1.3,2.9,-1.5,2017-18,Regular Season
-203087-203487-203948-1626163-1626203-,J. Lamb - M. Carter-Williams - J. O'Bryant III - F. Kaminsky - T. Graham,CHA,239,238,-5.5,-3.8,-1.7,2017-18,Regular Season
-201572-203484-203944-1627742-1628366-,B. Lopez - K. Caldwell-Pope - J. Randle - B. Ingram - L. Ball,LAL,231,230,-0.9,0.8,-1.7,2017-18,Regular Season
-202340-202699-202704-203083-1626169-,A. Bradley - T. Harris - R. Jackson - A. Drummond - S. Johnson,DET,788,793,-6.7,-4.8,-1.8,2017-18,Regular Season
-101139-200768-201586-201942-1627751-,C. Miles - K. Lowry - S. Ibaka - D. DeRozan - J. Poeltl,TOR,113,112,5.3,7.1,-1.8,2017-18,Regular Season
-201158-203473-1627098-1627752-1628381-,M. Belinelli - D. Dedmon - M. Delaney - T. Prince - J. Collins,ATL,109,105,-8.3,-6.4,-1.9,2017-18,Regular Season
-101127-201584-202683-203926-204001-,J. Jack - C. Lee - E. Freedom - D. McDermott - K. Porziņģis,NYK,113,117,-2.7,-0.7,-1.9,2017-18,Regular Season
-1717-200826-202083-203084-1628372-,D. Nowitzki - J. Barea - W. Matthews - H. Barnes - D. Smith Jr.,DAL,144,139,-9.4,-7.5,-1.9,2017-18,Regular Season
-201188-201936-203210-203463-1628415-,M. Gasol - T. Evans - J. Green - B. McLemore - D. Brooks,MEM,154,145,-9.7,-7.6,-2.1,2017-18,Regular Season
-2546-201147-201566-202331-203500-,C. Anthony - C. Brewer - R. Westbrook - P. George - S. Adams,OKC,745,727,-0.8,1.3,-2.2,2017-18,Regular Season
-101133-201975-203107-203118-1626162-,I. Mahinmi - J. Meeks - T. Satoransky - M. Scott - K. Oubre Jr.,WAS,303,317,-4.2,-1.9,-2.3,2017-18,Regular Season
-101127-201563-201584-202683-203501-,J. Jack - M. Beasley - C. Lee - E. Freedom - T. Hardaway Jr.,NYK,190,195,-10.7,-8.2,-2.4,2017-18,Regular Season
-101109-202335-203924-203962-1628390-,R. Felton - P. Patterson - J. Grant - J. Huestis - T. Ferguson,OKC,151,150,-3.7,-1.3,-2.4,2017-18,Regular Season
-201577-202703-203200-1627739-1627756-,R. Lopez - N. Mirotic - J. Holiday - K. Dunn - D. Valentine,CHI,116,115,-8.2,-5.5,-2.6,2017-18,Regular Season
-201152-201954-202711-203506-1626167-,T. Young - D. Collison - B. Bogdanović - V. Oladipo - M. Turner,IND,1391,1382,1.7,4.5,-2.8,2017-18,Regular Season
-1717-200826-203939-1627812-1627858-,D. Nowitzki - J. Barea - D. Powell - Y. Ferrell - K. Collinsworth,DAL,104,104,-3.6,-0.5,-3.1,2017-18,Regular Season
-201599-202699-203085-1628414-1628462-,D. Jordan - T. Harris - A. Rivers - S. Thornwell - M. Teodosic,LAC,120,123,-8.0,-4.9,-3.1,2017-18,Regular Season
-101150-1626149-1626155-1628414-1628462-,L. Williams - M. Harrell - S. Dekker - S. Thornwell - M. Teodosic,LAC,126,131,1.4,4.6,-3.1,2017-18,Regular Season
-2546-201566-202331-203460-1626177-,C. Anthony - R. Westbrook - P. George - A. Roberson - D. Johnson,OKC,111,106,5.9,9.1,-3.2,2017-18,Regular Season
-201571-202687-203095-203613-1626209-,D. Augustin - B. Biyombo - E. Fournier - J. Simmons - M. Hezonja,ORL,168,171,-10.4,-7.0,-3.4,2017-18,Regular Season
-2544-2747-201588-202684-1626224-,L. James - J. Smith - G. Hill - T. Thompson - C. Osman,CLE,205,205,-7.0,-3.6,-3.4,2017-18,Regular Season
-101161-201573-203496-203967-1627732-,A. Johnson - J. Bayless - R. Covington - D. Šarić - B. Simmons,PHI,150,147,-0.8,2.6,-3.4,2017-18,Regular Season
-2037-201952-202357-203952-1626157-,J. Crawford - J. Teague - N. Bjelica - A. Wiggins - K. Towns,MIN,110,102,-9.3,-5.9,-3.4,2017-18,Regular Season
-201599-201933-201976-202325-203085-,D. Jordan - B. Griffin - P. Beverley - W. Johnson - A. Rivers,LAC,102,104,-4.0,-0.6,-3.4,2017-18,Regular Season
-2216-201588-202066-1627746-1628368-,Z. Randolph - G. Hill - G. Temple - S. Labissiere - D. Fox,SAC,263,264,-11.7,-8.3,-3.4,2017-18,Regular Season
-2772-101108-201569-201583-203991-,T. Ariza - C. Paul - E. Gordon - R. Anderson - C. Capela,HOU,216,211,6.3,9.9,-3.5,2017-18,Regular Season
-203458-203584-1627733-1627755-1628367-,A. Len - T. Daniels - D. Bender - T. Ulis - J. Jackson,PHX,133,142,-14.6,-11.1,-3.5,2017-18,Regular Season
-2546-201566-202331-203500-203924-,C. Anthony - R. Westbrook - P. George - S. Adams - J. Grant,OKC,264,262,-0.9,2.7,-3.6,2017-18,Regular Season
-2037-202357-203476-203498-1626145-,J. Crawford - N. Bjelica - G. Dieng - S. Muhammad - T. Jones,MIN,158,163,-9.3,-5.6,-3.7,2017-18,Regular Season
-200755-201573-203496-203954-1627732-,J. Redick - J. Bayless - R. Covington - J. Embiid - B. Simmons,PHI,149,145,3.4,7.1,-3.7,2017-18,Regular Season
-202703-1626170-1626171-1627835-1628021-,N. Mirotic - J. Grant - B. Portis - P. Zipser - D. Nwaba,CHI,229,226,-5.4,-1.5,-3.9,2017-18,Regular Season
-101141-203101-203145-203471-1627752-,E. Ilyasova - M. Plumlee - K. Bazemore - D. Schröder - T. Prince,ATL,724,721,-7.6,-3.7,-3.9,2017-18,Regular Season
-2772-101108-200782-201935-203991-,T. Ariza - C. Paul - P. Tucker - J. Harden - C. Capela,HOU,526,531,4.5,8.6,-4.1,2017-18,Regular Season
-201937-201973-202324-204060-1628378-,R. Rubio - J. Jerebko - D. Favors - J. Ingles - D. Mitchell,UTA,344,340,-1.9,2.3,-4.3,2017-18,Regular Season
-201152-202709-202711-203506-1627734-,T. Young - C. Joseph - B. Bogdanović - V. Oladipo - D. Sabonis,IND,185,184,1.5,5.9,-4.4,2017-18,Regular Season
-1717-202083-203084-1628372-1628467-,D. Nowitzki - W. Matthews - H. Barnes - D. Smith Jr. - M. Kleber,DAL,535,545,-14.4,-10.0,-4.4,2017-18,Regular Season
-201577-203200-1626170-1627756-1628374-,R. Lopez - J. Holiday - J. Grant - D. Valentine - L. Markkanen,CHI,402,391,-11.3,-6.8,-4.5,2017-18,Regular Season
-203081-203468-203943-203994-1626192-,D. Lillard - C. McCollum - N. Vonleh - J. Nurkić - P. Connaughton,POR,185,190,-1.8,2.7,-4.5,2017-18,Regular Season
-201142-202691-203110-1626172-1626188-,K. Durant - K. Thompson - D. Green - K. Looney - Q. Cook,GSW,104,105,1.3,5.9,-4.6,2017-18,Regular Season
-201572-202738-203484-203944-1628366-,B. Lopez - I. Thomas - K. Caldwell-Pope - J. Randle - L. Ball,LAL,122,119,-8.9,-4.2,-4.7,2017-18,Regular Season
-101162-202693-203078-203490-204025-,M. Gortat - M. Morris - B. Beal - O. Porter Jr. - T. Frazier,WAS,393,390,-6.1,-1.4,-4.7,2017-18,Regular Season
-1717-200826-202083-203084-1627812-,D. Nowitzki - J. Barea - W. Matthews - H. Barnes - Y. Ferrell,DAL,110,105,-11.4,-6.5,-4.9,2017-18,Regular Season
-201577-203200-1626170-1627835-1628374-,R. Lopez - J. Holiday - J. Grant - P. Zipser - L. Markkanen,CHI,189,191,-16.1,-10.6,-5.5,2017-18,Regular Season
-101161-201573-203496-204456-1627732-,A. Johnson - J. Bayless - R. Covington - T. McConnell - B. Simmons,PHI,116,117,-3.9,1.6,-5.5,2017-18,Regular Season
-201960-203459-203915-1626178-1628386-,D. Carroll - A. Crabbe - S. Dinwiddie - R. Hollis-Jefferson - J. Allen,BKN,119,125,-5.8,-0.2,-5.6,2017-18,Regular Season
-202322-202693-203078-203490-1626162-,J. Wall - M. Morris - B. Beal - O. Porter Jr. - K. Oubre Jr.,WAS,191,182,-4.2,1.6,-5.8,2017-18,Regular Season
-2738-201142-201939-202691-203110-,A. Iguodala - K. Durant - S. Curry - K. Thompson - D. Green,GSW,282,284,5.4,11.4,-5.9,2017-18,Regular Season
-2546-201566-202331-203500-203518-,C. Anthony - R. Westbrook - P. George - S. Adams - A. Abrines,OKC,436,412,-3.6,2.3,-5.9,2017-18,Regular Season
-200765-201950-202326-202734-203076-,R. Rondo - J. Holiday - D. Cousins - E. Moore - A. Davis,NOP,874,852,-2.6,3.3,-5.9,2017-18,Regular Season
-201950-202703-203076-203121-203546-,J. Holiday - N. Mirotic - A. Davis - D. Miller - I. Clark,NOP,141,147,1.4,7.3,-5.9,2017-18,Regular Season
-203115-203914-203999-1626168-1627750-,W. Barton - G. Harris - N. Jokić - T. Lyles - J. Murray,DEN,174,160,-2.5,3.5,-6.0,2017-18,Regular Season
-200768-201586-201942-202685-1626181-,K. Lowry - S. Ibaka - D. DeRozan - J. Valančiūnas - N. Powell,TOR,565,563,-4.9,1.2,-6.0,2017-18,Regular Season
-202323-202334-203468-203894-1628380-,E. Turner - E. Davis - C. McCollum - S. Napier - Z. Collins,POR,248,250,-8.9,-2.7,-6.2,2017-18,Regular Season
-200757-201937-202324-204060-1628378-,T. Sefolosha - R. Rubio - D. Favors - J. Ingles - D. Mitchell,UTA,234,233,-3.0,3.6,-6.5,2017-18,Regular Season
-2772-200782-201569-201935-203991-,T. Ariza - P. Tucker - E. Gordon - J. Harden - C. Capela,HOU,334,328,3.1,9.8,-6.7,2017-18,Regular Season
-2200-2225-200746-201980-202695-,P. Gasol - T. Parker - L. Aldridge - D. Green - K. Leonard,SAS,107,109,-6.2,0.6,-6.7,2017-18,Regular Season
-101150-201599-201933-202325-203085-,L. Williams - D. Jordan - B. Griffin - W. Johnson - A. Rivers,LAC,209,203,-5.7,1.1,-6.8,2017-18,Regular Season
-202687-203095-203613-203901-1626209-,B. Biyombo - E. Fournier - J. Simmons - E. Payton - M. Hezonja,ORL,214,210,-18.9,-12.1,-6.8,2017-18,Regular Season
-201563-202683-203124-203926-1627758-1628373-,M. Beasley - E. Freedom - K. O'Quinn - D. McDermott - R. Baker - F. Ntilikina,NYK,103,105,-8.7,-1.7,-7.0,2017-18,Regular Season
-2037-201959-203476-203952-1626145-,J. Crawford - T. Gibson - G. Dieng - A. Wiggins - T. Jones,MIN,243,242,-8.9,-1.8,-7.0,2017-18,Regular Season
-101150-201933-203186-1627820-1628462-,L. Williams - B. Griffin - W. Reed - T. Wallace - M. Teodosic,LAC,124,120,-4.5,2.5,-7.0,2017-18,Regular Season
-201609-202355-203482-204020-1626196-,G. Dragic - H. Whiteside - K. Olynyk - T. Johnson - J. Richardson,MIA,157,153,-1.9,5.1,-7.0,2017-18,Regular Season
-202323-202329-203081-203894-203994-,E. Turner - A. Aminu - D. Lillard - S. Napier - J. Nurkić,POR,104,105,-5.4,1.7,-7.0,2017-18,Regular Season
-2749-201950-202326-202734-203076-,J. Nelson - J. Holiday - D. Cousins - E. Moore - A. Davis,NOP,161,157,-1.9,5.2,-7.1,2017-18,Regular Season
-200765-201950-201967-202326-202734-,R. Rondo - J. Holiday - D. Cunningham - D. Cousins - E. Moore,NOP,184,192,-7.7,-0.7,-7.1,2017-18,Regular Season
-201572-203484-203944-1628366-1628398-,B. Lopez - K. Caldwell-Pope - J. Randle - L. Ball - K. Kuzma,LAL,448,445,-9.3,-2.2,-7.1,2017-18,Regular Season
-202339-203089-203114-203503-203953-,E. Bledsoe - J. Henson - K. Middleton - T. Snell - J. Parker,MIL,171,173,-6.0,1.1,-7.1,2017-18,Regular Season
-201143-202681-203935-1627759-1628369-,A. Horford - K. Irving - M. Smart - J. Brown - J. Tatum,BOS,323,315,2.6,9.8,-7.2,2017-18,Regular Season
-201229-202340-202699-202704-203083-,A. Tolliver - A. Bradley - T. Harris - R. Jackson - A. Drummond,DET,134,126,-11.3,-4.0,-7.3,2017-18,Regular Season
-2546-201566-202331-203500-1628390-,C. Anthony - R. Westbrook - P. George - S. Adams - T. Ferguson,OKC,499,487,-6.1,1.2,-7.3,2017-18,Regular Season
-2216-201588-202066-203992-1626161-,Z. Randolph - G. Hill - G. Temple - B. Bogdanović - W. Cauley-Stein,SAC,283,274,-18.9,-11.4,-7.5,2017-18,Regular Season
-201563-201584-202683-203501-1626144-,M. Beasley - C. Lee - E. Freedom - T. Hardaway Jr. - E. Mudiay,NYK,274,269,-19.4,-11.8,-7.6,2017-18,Regular Season
-202696-203095-203613-203901-203932-,N. Vučević - E. Fournier - J. Simmons - E. Payton - A. Gordon,ORL,424,419,-12.4,-4.8,-7.6,2017-18,Regular Season
-201152-201954-202362-202711-1626167-,T. Young - D. Collison - L. Stephenson - B. Bogdanović - M. Turner,IND,159,156,-9.0,-1.3,-7.7,2017-18,Regular Season
-2730-201587-202689-203077-1626163-,D. Howard - N. Batum - K. Walker - M. Kidd-Gilchrist - F. Kaminsky,CHA,268,269,-8.2,-0.3,-7.8,2017-18,Regular Season
-201571-202696-203932-1626209-1628411-,D. Augustin - N. Vučević - A. Gordon - M. Hezonja - W. Iwundu,ORL,212,206,-10.5,-2.4,-8.1,2017-18,Regular Season
-201950-202703-202734-203076-203121-,J. Holiday - N. Mirotic - E. Moore - A. Davis - D. Miller,NOP,109,111,0.9,8.9,-8.1,2017-18,Regular Season
-2730-101107-201587-202689-203087-,D. Howard - M. Williams - N. Batum - K. Walker - J. Lamb,CHA,164,155,-3.8,4.3,-8.1,2017-18,Regular Season
-203992-1626161-1627746-1628368-1628382-,B. Bogdanović - W. Cauley-Stein - S. Labissiere - D. Fox - J. Jackson,SAC,218,215,-18.0,-9.8,-8.2,2017-18,Regular Season
-203087-203469-203487-1626163-1628407-,J. Lamb - C. Zeller - M. Carter-Williams - F. Kaminsky - D. Bacon,CHA,116,111,-6.1,2.2,-8.2,2017-18,Regular Season
-201143-202681-1627759-1628369-1628464-,A. Horford - K. Irving - J. Brown - J. Tatum - D. Theis,BOS,105,103,0.9,9.2,-8.3,2017-18,Regular Season
-200768-201586-201942-202685-1626153-,K. Lowry - S. Ibaka - D. DeRozan - J. Valančiūnas - D. Wright,TOR,133,134,-4.7,3.8,-8.5,2017-18,Regular Season
-203473-1627752-1627814-1627819-1628381-,D. Dedmon - T. Prince - D. Lee - I. Taylor - J. Collins,ATL,150,140,-16.2,-7.6,-8.6,2017-18,Regular Season
-201572-203484-203944-1627936-1628398-,B. Lopez - K. Caldwell-Pope - J. Randle - A. Caruso - K. Kuzma,LAL,130,132,-12.3,-3.3,-8.9,2017-18,Regular Season
-201609-201949-203079-203482-1626196-,G. Dragic - J. Johnson - D. Waiters - K. Olynyk - J. Richardson,MIA,126,123,-8.2,0.8,-9.0,2017-18,Regular Season
-101162-202322-203078-203118-1626162-,M. Gortat - J. Wall - B. Beal - M. Scott - K. Oubre Jr.,WAS,134,138,-8.8,0.3,-9.1,2017-18,Regular Season
-2199-203933-1626164-1627733-1627755-,T. Chandler - T. Warren - D. Booker - D. Bender - T. Ulis,PHX,172,175,-20.3,-10.5,-9.8,2017-18,Regular Season
-201967-203925-1626156-1626178-1627747-,D. Cunningham - J. Harris - D. Russell - R. Hollis-Jefferson - C. LeVert,BKN,132,138,-15.6,-5.7,-9.9,2017-18,Regular Season
-201229-202397-203961-204038-1628379-,A. Tolliver - I. Smith - E. Moreland - L. Galloway - L. Kennard,DET,131,133,-6.3,4.0,-10.3,2017-18,Regular Season
-101161-203496-203967-204456-1627732-,A. Johnson - R. Covington - D. Šarić - T. McConnell - B. Simmons,PHI,168,171,-4.9,5.4,-10.3,2017-18,Regular Season
-200765-201950-202326-202734-203121-,R. Rondo - J. Holiday - D. Cousins - E. Moore - D. Miller,NOP,107,112,-14.8,-4.2,-10.6,2017-18,Regular Season
-2544-2548-2747-201567-203109-,L. James - D. Wade - J. Smith - K. Love - J. Crowder,CLE,113,106,-15.0,-4.2,-10.8,2017-18,Regular Season
-203897-1626245-1627739-1628021-1628374-,Z. LaVine - C. Felicio - K. Dunn - D. Nwaba - L. Markkanen,CHI,135,139,-25.8,-14.8,-11.0,2017-18,Regular Season
-2200-200746-201980-203937-1627749-,P. Gasol - L. Aldridge - D. Green - K. Anderson - D. Murray,SAS,295,289,-8.8,2.4,-11.2,2017-18,Regular Season
-202340-202397-202699-203083-203493-,A. Bradley - I. Smith - T. Harris - A. Drummond - R. Bullock Jr.,DET,321,315,-14.7,-3.4,-11.3,2017-18,Regular Season
-201960-203459-203915-203925-1628386-,D. Carroll - A. Crabbe - S. Dinwiddie - J. Harris - J. Allen,BKN,146,140,-16.6,-5.3,-11.3,2017-18,Regular Season
-201158-203471-203473-1627752-1628381-,M. Belinelli - D. Schröder - D. Dedmon - T. Prince - J. Collins,ATL,112,107,-20.8,-9.5,-11.3,2017-18,Regular Season
-1717-202083-203084-1627812-1628372-,D. Nowitzki - W. Matthews - H. Barnes - Y. Ferrell - D. Smith Jr.,DAL,276,260,-20.1,-8.4,-11.6,2017-18,Regular Season
-101150-201599-202699-203085-1627820-,L. Williams - D. Jordan - T. Harris - A. Rivers - T. Wallace,LAC,114,114,-15.6,-3.5,-12.1,2017-18,Regular Season
-201937-202324-203497-203918-204060-,R. Rubio - D. Favors - R. Gobert - R. Hood - J. Ingles,UTA,244,234,-10.4,1.9,-12.3,2017-18,Regular Season
-201142-201580-202691-203110-1626188-,K. Durant - J. McGee - K. Thompson - D. Green - Q. Cook,GSW,145,146,-12.7,0.1,-12.8,2017-18,Regular Season
-202328-203933-1626164-1627737-1627755-,G. Monroe - T. Warren - D. Booker - M. Chriss - T. Ulis,PHX,151,154,-20.8,-8.0,-12.8,2017-18,Regular Season
-201933-202397-203083-203493-203516-,B. Griffin - I. Smith - A. Drummond - R. Bullock Jr. - J. Ennis III,DET,326,327,-14.6,-1.2,-13.5,2017-18,Regular Season
-203471-203473-1627752-1628381-1628416-,D. Schröder - D. Dedmon - T. Prince - J. Collins - T. Dorsey,ATL,133,136,-19.6,-6.0,-13.6,2017-18,Regular Season
-101109-202331-202335-203924-1628390-,R. Felton - P. George - P. Patterson - J. Grant - T. Ferguson,OKC,196,198,-18.5,-5.0,-13.6,2017-18,Regular Season
-202323-202329-203468-203894-203994-,E. Turner - A. Aminu - C. McCollum - S. Napier - J. Nurkić,POR,334,336,-14.3,-0.5,-13.8,2017-18,Regular Season
-101127-201584-203124-203501-204001-,J. Jack - C. Lee - K. O'Quinn - T. Hardaway Jr. - K. Porziņģis,NYK,121,119,-11.3,2.4,-13.8,2017-18,Regular Season
-2216-201588-1626161-1627741-1628382-,Z. Randolph - G. Hill - W. Cauley-Stein - B. Hield - J. Jackson,SAC,114,114,-17.6,-3.7,-13.9,2017-18,Regular Season
-202340-202699-202704-203083-203493-,A. Bradley - T. Harris - R. Jackson - A. Drummond - R. Bullock Jr.,DET,202,195,-13.8,0.2,-14.0,2017-18,Regular Season
-201143-202681-203382-203935-1628369-,A. Horford - K. Irving - A. Baynes - M. Smart - J. Tatum,BOS,143,141,-5.7,8.5,-14.2,2017-18,Regular Season
-2544-2747-201565-201567-203109-,L. James - J. Smith - D. Rose - K. Love - J. Crowder,CLE,141,144,-17.3,-2.9,-14.5,2017-18,Regular Season
-2544-2747-201567-202697-203109-,L. James - J. Smith - K. Love - I. Shumpert - J. Crowder,CLE,167,164,-14.2,0.6,-14.8,2017-18,Regular Season
-2544-2747-202684-202738-203109-,L. James - J. Smith - T. Thompson - I. Thomas - J. Crowder,CLE,200,206,-21.9,-6.9,-15.0,2017-18,Regular Season
-202083-203084-1627812-1628372-1628467-,W. Matthews - H. Barnes - Y. Ferrell - D. Smith Jr. - M. Kleber,DAL,146,146,-21.0,-5.9,-15.1,2017-18,Regular Season
-201960-203112-203459-203915-1628386-,D. Carroll - Q. Acy - A. Crabbe - S. Dinwiddie - J. Allen,BKN,165,168,-18.4,-3.2,-15.2,2017-18,Regular Season
-201952-201959-202710-203476-203952-,J. Teague - T. Gibson - J. Butler III - G. Dieng - A. Wiggins,MIN,255,250,-15.2,0.4,-15.6,2017-18,Regular Season
-101109-202331-202335-203518-203924-,R. Felton - P. George - P. Patterson - A. Abrines - J. Grant,OKC,256,259,-20.3,-4.6,-15.7,2017-18,Regular Season
-202362-202709-203506-1626167-1627734-,L. Stephenson - C. Joseph - V. Oladipo - M. Turner - D. Sabonis,IND,109,112,-14.8,0.9,-15.7,2017-18,Regular Season
-2403-2772-201569-201583-201935-,Nene - T. Ariza - E. Gordon - R. Anderson - J. Harden,HOU,104,105,-7.1,9.1,-16.2,2017-18,Regular Season
-101150-201599-202699-203085-1628462-,L. Williams - D. Jordan - T. Harris - A. Rivers - M. Teodosic,LAC,156,149,-17.2,-0.9,-16.3,2017-18,Regular Season
-101139-200768-201942-1627751-1627783-,C. Miles - K. Lowry - D. DeRozan - J. Poeltl - P. Siakam,TOR,115,113,-9.5,7.0,-16.5,2017-18,Regular Season
-201571-202696-203613-1626209-1628371-,D. Augustin - N. Vučević - J. Simmons - M. Hezonja - J. Isaac,ORL,172,170,-23.2,-6.5,-16.7,2017-18,Regular Season
-203112-203459-203925-1627747-1628386-,Q. Acy - A. Crabbe - J. Harris - C. LeVert - J. Allen,BKN,105,106,-18.7,-1.6,-17.1,2017-18,Regular Season
