TEAM_ID,TEAM_NAME,MIN,CONTESTED_SHOTS,CONTESTED_SHOTS_2PT,CONTESTED_SHOTS_3PT,DEFLECTIONS,CHARGES_DRAWN,SCREEN_ASSISTS,SCREEN_AST_PTS,OFF_LOOSE_BALLS_RECOVERED,DEF_LOOSE_BALLS_RECOVERED,LOOSE_BALLS_RECOVERED,PCT_LOOSE_BALLS_RECOVERED_OFF,PCT_LOOSE_BALLS_RECOVERED_DEF,OFF_BOXOUTS,DEF_BOXOUTS,BOX_OUTS,PCT_BOX_OUTS_OFF,PCT_BOX_OUTS_DEF,SEASON_TYPE
1610612748,Miami Heat,3923.0,2958,1711,1247,1143,42,631,1464,193,221,414,0.466,0.534,85,520,605,0.14,0.86,Regular Season
1610612749,Milwaukee Bucks,3885.0,3561,2318,1243,1173,24,653,1540,187,231,418,0.447,0.553,136,357,493,0.276,0.724,Regular Season
1610612750,Minnesota Timberwolves,3928.0,3375,2243,1132,1283,19,637,1512,196,208,404,0.485,0.515,113,402,515,0.219,0.781,Regular Season
1610612740,New Orleans Pelicans,3912.0,3379,1847,1532,1264,34,653,1483,226,226,452,0.5,0.5,124,522,646,0.192,0.808,Regular Season
1610612752,New York Knicks,3901.0,3387,2016,1371,1193,55,727,1697,232,209,441,0.526,0.474,201,406,607,0.331,0.669,Regular Season
1610612760,Oklahoma City Thunder,3920.0,3893,2312,1581,1332,61,614,1339,193,270,463,0.417,0.583,59,461,520,0.113,0.887,Regular Season
1610612753,Orlando Magic,3893.0,3223,1970,1253,1247,41,638,1412,206,242,448,0.46,0.54,175,440,615,0.285,0.715,Regular Season
1610612755,Philadelphia 76ers,3909.0,3101,1940,1161,1330,29,651,1526,239,252,491,0.487,0.513,100,470,570,0.175,0.825,Regular Season
1610612756,Phoenix Suns,3907.0,3194,1986,1208,1160,23,758,1680,245,226,471,0.52,0.48,149,451,600,0.248,0.752,Regular Season
1610612757,Portland Trail Blazers,3944.0,2947,1752,1195,1231,34,625,1430,207,212,419,0.494,0.506,95,340,435,0.218,0.782,Regular Season
1610612758,Sacramento Kings,3915.0,3428,2113,1315,1210,34,851,2022,218,210,428,0.509,0.491,146,465,611,0.239,0.761,Regular Season
1610612759,San Antonio Spurs,3913.0,3554,2331,1223,1187,28,609,1373,198,221,419,0.473,0.527,78,375,453,0.172,0.828,Regular Season
1610612761,Toronto Raptors,3918.0,3341,2014,1327,1180,29,602,1336,200,232,432,0.463,0.537,125,443,568,0.22,0.78,Regular Season
1610612762,Utah Jazz,3923.0,3563,2171,1392,1016,23,689,1621,226,191,417,0.542,0.458,125,330,455,0.275,0.725,Regular Season
1610612764,Washington Wizards,3915.0,3397,2159,1238,1078,33,704,1622,168,214,382,0.44,0.56,87,411,498,0.175,0.825,Regular Season
1610612738,Boston Celtics,911.0,779,496,283,245,3,112,278,51,37,88,0.58,0.42,32,112,144,0.222,0.778,Playoffs
1610612739,Cleveland Cavaliers,559.0,463,298,165,120,6,152,366,33,42,75,0.44,0.56,20,71,91,0.22,0.78,Playoffs
1610612742,Dallas Mavericks,1041.0,841,497,344,276,7,224,513,64,60,124,0.516,0.484,36,121,157,0.229,0.771,Playoffs
1610612743,Denver Nuggets,571.0,376,236,140,143,6,121,271,27,28,55,0.491,0.509,19,64,83,0.229,0.771,Playoffs
1610612754,Indiana Pacers,810.0,670,409,261,198,6,118,267,41,42,83,0.494,0.506,27,111,138,0.196,0.804,Playoffs
1610612746,LA Clippers,286.0,200,118,82,64,2,34,80,15,12,27,0.556,0.444,5,36,41,0.122,0.878,Playoffs
1610612747,Los Angeles Lakers,240.0,190,123,67,62,3,38,86,7,14,21,0.333,0.667,3,30,33,0.091,0.909,Playoffs
1610612748,Miami Heat,239.0,164,80,84,80,0,43,106,8,14,22,0.364,0.636,2,41,43,0.047,0.953,Playoffs
1610612749,Milwaukee Bucks,284.0,200,120,80,53,3,46,110,21,10,31,0.677,0.323,12,29,41,0.293,0.707,Playoffs
1610612750,Minnesota Timberwolves,754.0,569,385,184,265,2,131,316,34,31,65,0.523,0.477,26,82,108,0.241,0.759,Playoffs
1610612740,New Orleans Pelicans,189.0,150,94,56,65,0,35,76,10,16,26,0.385,0.615,16,20,36,0.444,0.556,Playoffs
1610612752,New York Knicks,626.0,451,312,139,176,10,132,300,45,33,78,0.577,0.423,35,76,111,0.315,0.685,Playoffs
1610612760,Oklahoma City Thunder,474.0,400,261,139,158,8,64,144,41,39,80,0.513,0.488,7,61,68,0.103,0.897,Playoffs
1610612753,Orlando Magic,335.0,259,160,99,104,2,54,123,17,17,34,0.5,0.5,15,36,51,0.294,0.706,Playoffs
1610612755,Philadelphia 76ers,293.0,251,174,77,106,3,49,118,23,19,42,0.548,0.452,10,56,66,0.152,0.848,Playoffs
1610612756,Phoenix Suns,189.0,136,83,53,61,1,36,81,6,12,18,0.333,0.667,6,27,33,0.182,0.818,Playoffs
