PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,SEASON_TYPE,GP,MIN,W_PCT,PTS,REB,OREB,DREB,AST,STL,BLK,TOV,PF,FG_PCT,FG3_PCT,FT_PCT,EFG_PCT,TS_PCT,USG_PCT,AST_PCT,AST_TO,AST_RATIO,TM_TOV_PCT,OREB_PCT,DREB_PCT,REB_PCT,OFF_RATING,DEF_RATING,NET_RATING,PACE,PIE,PLUS_MINUS,E_OFF_RATING,E_DEF_RATING,E_NET_RATING,E_USG_PCT,ON_NET_RATING,OFF_NET_RATING,NET_SWING,CLUTCH_NET_RATING,CLUTCH_MIN,OBPM,DBPM,BPM,VORP,XEFG,SHOTMAKING_OVER_XEFG,XEFG_FGA,BOX_CREATION,OFFENSIVE_LOAD,O_RAPM,D_RAPM,RAPM,RAPM_POSS,O_RAPM_3YR,D_RAPM_3YR,RAPM_3YR,RAPM_3YR_POSS,WPA
1628415,Dillon Brooks,1610612756,PHX,30.0,Regular Season,56,30.4,0.571,20.2,3.6,0.8,2.9,1.8,1.0,0.2,1.8,3.3,0.435,0.344,0.842,0.501,0.54,0.279,0.095,1.01,8.0,7.9,0.024,0.094,0.058,113.7,114.8,-1.1,100.54,0.088,-0.9,112.5,112.6,-0.1,0.285,-1.1,3.4,-4.5,6.6,86.84166666666667,-1.51,-1.37,-2.89,-0.38,0.4991,0.002,959.0,3.9,37.1,0.31,0.0,0.31,7164.0,-0.3,1.37,1.07,26396.0,26.57
1630532,Franz Wagner,1610612753,ORL,24.0,Playoffs,4,30.4,0.75,16.8,5.5,1.0,4.5,3.5,2.8,0.3,1.5,2.0,0.439,0.333,0.933,0.465,0.527,0.233,0.206,2.33,16.7,7.1,0.028,0.146,0.082,104.8,98.0,6.8,98.18,0.158,5.8,105.5,96.0,9.6,0.243,6.8,-14.1,20.9,91.7,3.82,1.16,3.12,4.29,0.19,0.5198,-0.0549,57.0,4.9,35.4,,,,,,,,,
1630577,Julian Champagnie,1610612759,SAS,24.0,Playoffs,18,30.4,0.667,11.3,5.8,0.9,4.9,1.5,1.3,0.6,0.5,2.3,0.454,0.393,0.792,0.605,0.624,0.131,0.068,3.0,13.7,4.6,0.03,0.142,0.09,114.9,101.8,13.1,100.37,0.101,8.3,115.9,100.6,15.3,0.136,13.1,6.1,7.0,-5.3,29.7,1.9,1.81,3.71,0.78,0.5357,0.0747,163.0,1.1,17.5,,,,,,,,,
1630286,Trevon Scott,1610612751,BKN,29.0,Regular Season,6,30.4,0.333,8.0,5.2,1.7,3.5,1.7,1.3,0.8,0.7,2.0,0.38,0.316,0.667,0.44,0.456,0.136,0.078,2.5,15.2,6.1,0.053,0.133,0.089,105.8,122.8,-16.9,99.43,0.053,-10.8,104.3,122.6,-18.3,0.139,-16.9,-16.9,0.0,72.2,7.431666666666667,-3.06,-0.26,-3.32,-0.06,0.56,-0.12,50.0,0.6,17.5,-0.44,-0.9,-1.34,748.0,-0.41,-1.08,-1.49,748.0,0.58
1628978,Donte DiVincenzo,1610612750,MIN,29.0,Regular Season,82,30.4,0.598,12.2,4.1,0.8,3.3,3.8,1.3,0.4,1.4,2.4,0.406,0.379,0.743,0.552,0.567,0.164,0.164,2.65,23.9,9.0,0.026,0.1,0.064,116.3,110.0,6.2,102.07,0.084,4.1,115.5,108.5,6.9,0.168,6.2,-2.0,8.2,-3.1,95.85333333333334,-0.11,0.67,0.56,1.49,0.5474,0.0047,835.0,3.8,25.9,1.17,2.29,3.46,10603.0,1.0,1.08,2.08,26858.0,23.64
1641706,Brandon Miller,1610612766,CHA,23.0,Regular Season,65,30.3,0.631,20.2,4.9,1.1,3.8,3.3,1.0,0.7,2.5,2.8,0.435,0.383,0.892,0.533,0.574,0.272,0.173,1.33,14.3,10.8,0.034,0.122,0.078,119.8,111.3,8.5,98.44,0.113,5.7,116.5,110.4,6.1,0.279,8.5,1.4,7.1,-7.7,66.645,1.68,-0.12,1.56,1.8,0.5204,0.0121,1044.0,6.7,41.0,0.6,1.98,2.58,8146.0,0.18,1.3,1.48,21733.0,27.49
1628991,Jaren Jackson Jr.,1610612762,UTA,26.0,Regular Season,48,30.3,0.396,19.4,5.7,0.9,4.8,2.0,1.1,1.4,2.2,3.7,0.476,0.357,0.803,0.534,0.576,0.253,0.105,0.88,9.4,10.6,0.027,0.14,0.085,108.7,110.8,-2.0,103.6,0.107,-1.3,107.6,109.7,-2.1,0.261,-3.7,1.0,-4.7,-13.5,87.07666666666667,-1.26,-0.98,-2.24,-0.08,0.517,0.0171,719.0,3.8,34.2,-2.27,2.54,0.27,6300.0,-1.7,3.37,1.67,24895.0,21.85
1629628,RJ Barrett,1610612761,TOR,25.0,Regular Season,57,30.3,0.596,19.3,5.3,1.0,4.3,3.3,0.7,0.3,1.7,2.6,0.491,0.339,0.717,0.55,0.585,0.254,0.157,1.91,15.4,8.1,0.033,0.141,0.088,118.4,113.5,4.9,100.88,0.112,2.9,118.0,112.4,5.6,0.26,4.9,1.4,3.5,0.8,51.095,1.06,-0.61,0.45,1.08,0.5557,-0.0054,816.0,5.6,36.4,3.56,-0.53,3.03,7226.0,2.8,-0.81,1.99,23002.0,24.82
203952,Andrew Wiggins,1610612748,MIA,31.0,Regular Season,68,30.3,0.515,15.4,4.8,1.7,3.1,2.7,1.1,1.0,1.5,2.3,0.475,0.414,0.784,0.559,0.586,0.194,0.123,1.77,15.5,8.8,0.051,0.098,0.074,113.7,113.9,-0.1,104.97,0.092,0.1,112.9,112.8,0.1,0.199,-0.1,4.3,-4.4,-9.6,81.39333333333333,0.67,0.3,0.97,1.56,0.542,0.017,821.0,3.6,27.7,-0.56,-0.61,-1.17,9027.0,-0.37,-0.73,-1.1,24775.0,24.03
1626157,Karl-Anthony Towns,1610612752,NYK,30.0,Playoffs,14,30.2,0.857,16.9,10.6,2.6,8.0,5.9,1.2,1.4,2.6,3.9,0.572,0.489,0.891,0.652,0.713,0.21,0.261,2.22,28.9,13.0,0.094,0.26,0.182,125.6,100.1,25.5,96.59,0.186,15.3,122.7,101.0,21.7,0.214,25.5,12.3,13.2,21.6,21.028333333333332,6.93,4.86,11.79,1.47,0.5701,0.0639,153.0,11.4,39.4,,,,,,,,,
1628404,Josh Hart,1610612752,NYK,31.0,Regular Season,66,30.2,0.667,12.0,7.4,1.4,6.0,4.8,1.1,0.3,1.9,2.5,0.508,0.413,0.72,0.593,0.612,0.163,0.212,2.48,29.2,11.8,0.047,0.2,0.123,118.0,112.5,5.5,98.97,0.118,3.2,116.6,111.4,5.1,0.167,5.5,8.0,-2.5,13.7,59.611666666666665,0.97,1.88,2.85,2.34,0.5557,0.0372,592.0,5.6,28.6,0.44,0.32,0.76,8237.0,0.45,0.05,0.5,30909.0,16.44
1642380,Adama Bal,1610612763,MEM,22.0,Regular Season,8,30.2,0.125,10.4,3.1,0.8,2.4,2.4,1.1,0.1,0.8,3.4,0.412,0.409,0.9,0.544,0.573,0.134,0.119,3.17,19.6,6.2,0.022,0.08,0.049,99.6,130.0,-30.3,105.82,0.052,-20.8,99.1,127.9,-28.8,0.137,-30.3,-5.6,-24.7,23.1,5.3,-2.28,-0.58,-2.85,-0.06,0.5469,-0.0028,68.0,1.6,18.8,-1.47,-1.43,-2.9,1072.0,-1.52,-1.57,-3.09,1072.0,1.63
1631105,Jalen Duren,1610612765,DET,22.0,Playoffs,14,30.2,0.5,10.2,8.5,3.3,5.2,2.1,0.6,1.2,2.3,3.4,0.514,0.0,0.674,0.514,0.553,0.164,0.109,0.94,15.7,16.8,0.111,0.176,0.144,112.1,112.4,-0.3,95.4,0.087,-0.4,110.6,111.4,-0.9,0.167,-0.3,7.8,-8.1,20.5,13.69,-2.16,-0.02,-2.19,-0.02,0.571,-0.0572,109.0,1.5,23.0,,,,,,,,,
1627826,Ivica Zubac,1610612754,IND,29.0,Regular Season,48,30.1,0.354,14.1,10.6,3.4,7.2,2.2,0.4,0.8,1.8,2.3,0.598,0.0,0.711,0.598,0.622,0.186,0.11,1.22,14.3,11.7,0.117,0.234,0.178,115.6,117.9,-2.4,97.51,0.13,-1.0,113.0,115.9,-2.9,0.189,-0.8,-1.3,0.5,1.8,73.35833333333333,-0.58,-1.1,-1.68,0.12,0.5678,0.0297,482.0,2.0,25.5,-0.3,-0.82,-1.12,5934.0,-0.34,2.23,1.89,23968.0,16.62
1631097,Bennedict Mathurin,1610612746,LAC,23.0,Regular Season,54,30.0,0.407,17.6,5.4,1.0,4.4,2.4,0.8,0.2,2.2,2.5,0.43,0.315,0.869,0.485,0.575,0.246,0.123,1.09,12.1,11.0,0.034,0.142,0.088,111.4,115.3,-3.9,101.15,0.105,-2.7,111.0,114.3,-3.3,0.253,-10.2,-5.7,-4.5,-6.8,92.97,-0.46,-1.52,-1.98,0.01,0.5343,-0.049,677.0,4.0,33.3,-0.52,-0.23,-0.75,6823.0,-0.34,-0.18,-0.52,22533.0,22.86
1630532,Franz Wagner,1610612753,ORL,24.0,Regular Season,34,30.0,0.588,20.6,5.2,1.3,3.9,3.3,0.9,0.3,1.7,2.1,0.481,0.345,0.823,0.529,0.588,0.256,0.175,1.95,14.7,7.6,0.041,0.128,0.084,114.2,110.6,3.6,104.86,0.134,2.4,113.7,110.0,3.7,0.264,3.6,-0.5,4.1,9.3,65.24333333333334,2.38,-0.53,1.84,1.01,0.5462,-0.0176,507.0,5.7,37.1,1.08,0.35,1.43,4456.0,2.02,2.36,4.38,22304.0,17.2
1642264,Stephon Castle,1610612759,SAS,21.0,Regular Season,68,30.0,0.75,16.7,5.3,1.4,3.9,7.4,1.1,0.3,3.2,3.3,0.471,0.332,0.734,0.521,0.575,0.243,0.344,2.31,29.4,12.7,0.047,0.119,0.084,118.2,108.4,9.8,102.28,0.117,6.0,117.2,107.8,9.4,0.249,9.8,7.1,2.7,-7.1,76.625,0.87,0.68,1.55,1.86,0.5546,-0.0338,817.0,10.2,43.7,0.04,1.38,1.42,8662.0,0.64,0.49,1.13,17804.0,24.51
1629636,Darius Garland,1610612746,LAC,26.0,Regular Season,45,29.9,0.578,18.8,2.4,0.4,2.0,6.7,1.0,0.2,2.9,1.9,0.46,0.396,0.861,0.551,0.582,0.266,0.322,2.32,26.0,11.2,0.013,0.063,0.039,117.9,115.2,2.6,101.84,0.112,1.9,117.5,113.8,3.7,0.271,-3.0,5.9,-8.9,-0.7,56.68833333333333,3.33,-2.3,1.03,1.08,0.5255,0.0251,672.0,11.5,46.0,0.78,-1.15,-0.37,5697.0,2.01,-1.8,0.21,23159.0,20.76
1641710,Anthony Black,1610612753,ORL,22.0,Regular Season,64,29.8,0.563,15.0,3.8,0.7,3.1,3.7,1.4,0.7,2.1,2.7,0.447,0.333,0.732,0.512,0.549,0.219,0.185,1.79,19.1,10.7,0.024,0.101,0.062,113.3,113.1,0.2,101.05,0.09,-0.2,112.4,111.7,0.6,0.226,0.2,1.1,-0.9,-3.1,108.46333333333334,-1.21,0.54,-0.67,0.66,0.5559,-0.0455,771.0,4.9,33.1,0.59,0.23,0.82,8068.0,-0.91,1.0,0.09,20583.0,24.09
203932,Aaron Gordon,1610612743,DEN,30.0,Playoffs,3,29.8,0.333,11.3,5.3,1.3,4.0,2.3,0.0,0.3,0.3,3.0,0.4,0.214,0.7,0.45,0.494,0.175,0.109,7.0,16.3,2.3,0.04,0.125,0.082,110.5,110.5,0.0,102.09,0.064,0.0,108.0,109.6,-1.5,0.172,0.0,-6.4,6.4,-44.0,6.3,-1.65,-2.53,-4.18,-0.05,0.5178,-0.0678,30.0,1.6,22.4,,,,,,,,,
203468,CJ McCollum,1610612737,ATL,34.0,Regular Season,76,29.8,0.487,18.7,3.3,0.8,2.5,3.9,0.8,0.5,1.8,1.9,0.455,0.375,0.772,0.538,0.566,0.247,0.194,2.17,17.5,8.1,0.025,0.077,0.051,113.6,112.0,1.5,103.12,0.105,1.2,112.6,111.7,0.9,0.254,10.5,-1.4,11.9,-1.4,105.32,1.32,-0.91,0.41,1.22,0.5189,0.0188,1154.0,6.4,37.8,0.77,1.96,2.73,9704.0,1.56,0.31,1.87,26333.0,33.22
1627734,Domantas Sabonis,1610612758,SAC,30.0,Regular Season,19,29.7,0.158,15.8,11.4,3.4,8.0,4.1,0.9,0.2,2.7,3.5,0.543,0.185,0.727,0.554,0.59,0.223,0.209,1.53,20.4,13.3,0.108,0.283,0.191,110.0,123.9,-13.9,102.46,0.131,-9.3,108.8,123.2,-14.4,0.227,-13.9,-8.8,-5.1,-56.8,24.805,0.37,-0.37,-0.0,0.3,0.5831,-0.0288,221.0,4.2,33.4,-0.33,-1.07,-1.4,2406.0,0.34,0.08,0.42,24767.0,7.56
1630174,Aaron Nesmith,1610612754,IND,26.0,Regular Season,45,29.7,0.222,13.8,4.2,1.1,3.1,1.9,0.6,0.5,1.4,2.8,0.414,0.379,0.829,0.517,0.554,0.19,0.091,1.37,12.2,9.0,0.034,0.102,0.067,111.1,118.4,-7.3,103.09,0.067,-4.5,109.9,116.9,-7.0,0.196,-7.3,-8.1,0.8,2.2,69.79,-2.16,-1.79,-3.95,-0.69,0.5357,-0.0191,512.0,2.4,25.7,0.38,-0.02,0.36,5762.0,2.43,0.28,2.71,19023.0,16.14
203924,Jerami Grant,1610612757,POR,32.0,Regular Season,57,29.7,0.474,18.6,3.5,1.0,2.5,2.1,0.7,0.6,2.1,2.5,0.453,0.389,0.814,0.547,0.608,0.228,0.107,1.03,11.0,10.8,0.03,0.082,0.055,114.9,115.2,-0.3,104.02,0.094,-0.1,114.1,114.4,-0.2,0.235,-0.3,-0.3,0.0,-4.6,84.085,0.68,-0.85,-0.17,0.76,0.5639,-0.0174,730.0,4.0,32.2,1.51,-1.71,-0.2,7348.0,0.29,-1.6,-1.31,21290.0,28.12
1629627,Zion Williamson,1610612740,NOP,25.0,Regular Season,62,29.7,0.355,21.0,5.7,2.0,3.7,3.2,1.0,0.5,2.0,2.3,0.6,0.25,0.716,0.6,0.644,0.25,0.174,1.58,14.9,9.4,0.064,0.116,0.09,113.0,114.9,-1.9,103.58,0.141,-1.3,112.4,115.0,-2.5,0.256,-1.9,-6.0,4.1,-26.5,103.67333333333332,3.3,-0.75,2.55,2.22,0.5986,0.0018,807.0,3.4,34.7,0.23,-0.04,0.19,7902.0,1.56,-0.09,1.47,20801.0,35.14
1627742,Brandon Ingram,1610612761,TOR,28.0,Playoffs,5,29.6,0.4,12.0,3.2,0.4,2.8,2.2,0.6,0.8,2.0,2.0,0.328,0.385,0.739,0.371,0.44,0.224,0.108,1.1,12.2,11.1,0.014,0.095,0.055,109.0,115.5,-6.5,100.48,0.047,-4.0,107.1,112.3,-5.2,0.224,-6.5,2.6,-9.1,112.5,3.4,-4.26,-2.69,-6.96,-0.18,0.4722,-0.1015,58.0,2.5,29.7,,,,,,,,,
1626181,Norman Powell,1610612748,MIA,33.0,Regular Season,58,29.6,0.5,21.7,3.5,0.4,3.1,2.5,1.1,0.2,1.9,2.2,0.47,0.38,0.827,0.558,0.609,0.262,0.123,1.29,11.3,8.7,0.012,0.097,0.054,114.7,114.1,0.6,105.69,0.113,0.7,113.1,113.0,0.1,0.27,0.6,3.2,-2.6,-11.8,63.281666666666666,1.59,-0.58,1.02,1.32,0.5407,0.0158,894.0,5.2,36.8,-0.3,-0.2,-0.5,7596.0,1.19,1.52,2.71,24066.0,28.91
1631212,Peyton Watson,1610612743,DEN,23.0,Regular Season,54,29.6,0.667,14.6,4.9,0.9,4.0,2.1,0.9,1.1,1.7,2.5,0.491,0.411,0.73,0.56,0.594,0.204,0.096,1.19,12.8,10.7,0.033,0.127,0.083,123.7,117.6,6.2,99.45,0.087,3.6,122.7,116.5,6.2,0.208,6.2,4.3,1.9,4.2,81.665,-0.65,-0.34,-0.98,0.39,0.5495,0.0108,581.0,3.2,27.8,2.84,-0.95,1.89,6618.0,1.03,0.24,1.27,19692.0,17.79
1629130,Duncan Robinson,1610612765,DET,32.0,Playoffs,13,29.5,0.538,11.8,2.4,0.3,2.1,2.3,1.3,0.2,1.0,2.9,0.447,0.456,0.611,0.627,0.632,0.151,0.12,2.31,18.3,7.9,0.011,0.068,0.04,108.8,109.8,-1.0,96.52,0.079,0.2,108.4,108.5,-0.2,0.155,-1.0,6.8,-7.8,40.5,7.545,0.84,0.63,1.47,0.34,0.5149,0.1123,114.0,2.7,22.3,,,,,,,,,
1630230,Naji Marshall,1610612742,DAL,28.0,Regular Season,74,29.5,0.338,15.2,4.7,0.9,3.8,3.3,1.1,0.1,1.6,1.9,0.51,0.291,0.76,0.548,0.592,0.2,0.162,2.03,18.4,9.1,0.028,0.12,0.075,109.7,114.3,-4.6,104.35,0.106,-2.9,109.6,113.9,-4.3,0.206,-4.6,-5.8,1.2,-8.5,122.46833333333332,-0.56,0.03,-0.53,0.79,0.533,0.0151,821.0,3.9,29.2,0.13,0.1,0.23,9456.0,0.53,0.52,1.05,22754.0,28.23
1629656,Quentin Grimes,1610612755,PHI,26.0,Regular Season,75,29.4,0.56,13.4,3.6,0.6,3.0,3.3,0.9,0.4,1.8,2.1,0.45,0.334,0.84,0.534,0.585,0.183,0.159,1.83,19.8,10.8,0.02,0.096,0.058,112.4,112.4,-0.1,101.43,0.092,0.1,111.4,110.7,0.7,0.189,-0.1,-0.9,0.8,8.3,125.82166666666669,-0.94,-0.56,-1.5,0.27,0.5621,-0.0289,754.0,3.9,28.2,-0.56,1.22,0.66,9357.0,-0.97,0.21,-0.76,21971.0,24.62
201950,Jrue Holiday,1610612757,POR,35.0,Regular Season,53,29.4,0.528,16.3,4.6,1.3,3.3,6.1,1.0,0.1,2.8,1.5,0.451,0.378,0.838,0.548,0.573,0.227,0.302,2.21,26.4,12.0,0.042,0.108,0.074,114.6,108.6,6.1,103.5,0.124,3.7,113.7,109.0,4.7,0.233,6.1,-4.0,10.1,-12.1,65.35333333333334,2.07,-0.6,1.47,1.33,0.5281,0.0199,709.0,9.0,40.6,0.56,2.24,2.8,6676.0,0.96,2.12,3.08,23845.0,19.31
1628386,Jarrett Allen,1610612739,CLE,28.0,Playoffs,18,29.4,0.444,12.7,7.2,3.2,4.0,1.1,1.0,1.7,0.9,2.0,0.635,0.0,0.579,0.635,0.64,0.163,0.058,1.12,8.7,7.8,0.111,0.14,0.126,114.1,113.6,0.5,94.84,0.119,-0.4,112.0,111.6,0.4,0.164,0.5,-8.9,9.4,-1.9,28.456666666666667,1.95,-0.11,1.84,0.51,0.5559,0.0791,137.0,1.4,21.2,,,,,,,,,
1631101,Shaedon Sharpe,1610612757,POR,23.0,Regular Season,50,29.4,0.48,20.8,4.3,1.0,3.3,2.6,1.4,0.1,2.9,2.0,0.452,0.337,0.787,0.511,0.546,0.293,0.151,0.9,10.7,12.0,0.032,0.104,0.068,112.4,113.7,-1.3,103.89,0.108,-1.0,110.1,113.1,-3.0,0.3,-1.3,0.5,-1.8,-14.6,74.34166666666667,-1.02,-0.9,-1.92,0.03,0.5394,-0.0285,868.0,5.4,41.5,-0.45,0.09,-0.36,6403.0,-0.41,-0.35,-0.76,20249.0,26.21
1628976,Wendell Carter Jr.,1610612753,ORL,27.0,Regular Season,78,29.3,0.551,11.8,7.4,2.1,5.3,2.0,0.8,0.6,1.3,3.4,0.512,0.319,0.792,0.568,0.617,0.156,0.095,1.54,15.3,10.0,0.07,0.177,0.124,113.5,111.3,2.2,101.62,0.096,1.2,111.7,110.3,1.4,0.158,2.2,-0.9,3.1,2.0,165.15833333333333,-1.09,0.33,-0.76,0.74,0.5651,0.0032,637.0,2.0,21.4,-0.21,1.37,1.16,9710.0,-0.25,2.19,1.94,22505.0,24.86
1641705,Victor Wembanyama,1610612759,SAS,22.0,Regular Season,64,29.2,0.781,25.0,11.5,2.0,9.5,3.1,1.0,3.1,2.4,2.4,0.512,0.349,0.827,0.569,0.626,0.316,0.17,1.28,12.2,9.5,0.071,0.285,0.186,120.5,103.6,17.0,102.23,0.209,10.7,120.0,103.7,16.3,0.326,17.0,0.6,16.4,7.6,80.33,6.11,3.85,9.96,5.73,0.5484,0.0201,1080.0,7.7,45.2,2.25,3.93,6.18,7891.0,1.87,5.21,7.08,23272.0,37.81
1641824,Matas Buzelis,1610612741,CHI,21.0,Regular Season,77,29.2,0.364,16.3,5.8,1.0,4.8,2.1,0.7,1.5,2.1,2.3,0.463,0.349,0.786,0.553,0.586,0.223,0.103,0.99,11.4,11.5,0.033,0.152,0.094,110.6,116.9,-6.3,104.25,0.097,-4.0,110.6,115.5,-4.9,0.229,-6.3,-4.3,-2.0,1.0,103.985,-0.16,-0.24,-0.4,1.0,0.5752,-0.0222,963.0,3.4,30.1,-0.52,-0.09,-0.61,9754.0,-0.84,0.2,-0.64,16343.0,28.39
1630245,Ayo Dosunmu,1610612750,MIN,26.0,Playoffs,10,29.2,0.4,15.6,3.6,0.7,2.9,4.1,0.9,0.4,1.5,2.8,0.5,0.425,0.926,0.575,0.62,0.197,0.222,2.73,22.5,8.2,0.022,0.1,0.059,107.8,118.7,-11.0,101.63,0.116,-7.0,106.2,118.2,-12.0,0.204,-11.0,1.2,-12.2,-41.3,4.211666666666667,2.63,0.07,2.7,0.35,0.5368,0.0377,114.0,6.3,32.3,,,,,,,,,
1631260,AJ Green,1610612749,MIL,26.0,Regular Season,78,29.1,0.397,10.4,2.7,0.4,2.4,1.9,0.5,0.1,1.0,2.3,0.424,0.419,0.855,0.612,0.627,0.135,0.09,2.03,17.6,8.7,0.013,0.08,0.046,113.1,116.7,-3.6,99.28,0.058,-1.9,112.1,115.9,-3.8,0.139,-3.6,-10.2,6.6,6.0,97.76,-1.3,-1.66,-2.96,-0.54,0.5361,0.0756,618.0,1.7,18.9,0.74,-0.55,0.19,9381.0,0.87,1.14,2.01,18829.0,16.93
1631108,Max Christie,1610612742,DAL,23.0,Regular Season,77,29.1,0.312,12.3,3.2,0.2,3.0,2.0,0.6,0.4,1.2,1.3,0.441,0.404,0.899,0.566,0.601,0.162,0.095,1.57,14.6,9.3,0.006,0.097,0.052,108.3,115.2,-6.9,103.23,0.079,-4.4,108.0,114.6,-6.5,0.167,-6.9,-2.7,-4.2,-8.5,116.31833333333331,-0.69,-0.68,-1.37,0.35,0.5437,0.0218,725.0,2.2,22.1,-0.88,-0.26,-1.14,9627.0,-0.27,-0.55,-0.82,22494.0,23.96
1642273,Kyshawn George,1610612764,WAS,22.0,Regular Season,48,29.0,0.208,14.8,5.1,0.9,4.2,4.5,1.0,0.9,2.6,3.5,0.438,0.381,0.802,0.524,0.559,0.222,0.226,1.71,22.0,12.9,0.028,0.135,0.081,108.3,119.7,-11.5,103.49,0.09,-7.4,108.0,119.3,-11.3,0.228,-11.5,-11.4,-0.1,-14.3,51.44833333333333,-0.63,-0.85,-1.48,0.2,0.5263,-0.002,577.0,6.4,35.3,-0.84,-0.46,-1.3,5974.0,-0.69,0.19,-0.5,13648.0,15.73
1630703,Scoot Henderson,1610612757,POR,22.0,Playoffs,5,29.0,0.2,15.0,1.6,0.4,1.2,1.2,0.8,0.2,1.8,3.4,0.475,0.464,0.75,0.585,0.6,0.206,0.071,0.67,7.7,11.5,0.012,0.042,0.026,102.6,110.9,-8.2,100.08,0.064,-5.2,101.8,110.7,-8.8,0.213,-8.2,-18.6,10.4,92.9,3.78,-1.58,-2.41,-3.99,-0.07,0.496,0.0887,59.0,2.3,26.8,,,,,,,,,
1631096,Chet Holmgren,1610612760,OKC,24.0,Regular Season,69,28.9,0.812,17.1,8.9,1.9,7.0,1.7,0.6,1.9,1.6,2.3,0.557,0.362,0.792,0.614,0.653,0.214,0.082,1.07,10.2,9.5,0.067,0.221,0.149,118.4,102.3,16.1,101.09,0.154,9.8,118.0,101.6,16.4,0.219,16.1,6.2,9.9,22.4,98.61333333333332,2.14,1.78,3.92,2.95,0.5615,0.0521,779.0,3.3,28.5,1.28,4.19,5.47,8385.0,1.9,3.63,5.53,22425.0,27.19
201566,Russell Westbrook,1610612758,SAC,37.0,Regular Season,64,28.9,0.25,15.2,5.4,1.3,4.2,6.7,1.3,0.2,3.3,2.3,0.427,0.338,0.694,0.503,0.528,0.252,0.33,2.04,27.4,13.4,0.042,0.147,0.093,110.0,122.1,-12.1,102.15,0.105,-7.1,109.5,119.9,-10.4,0.257,-12.1,-7.7,-4.4,6.7,60.81666666666667,0.49,-1.26,-0.77,0.6,0.5297,-0.0267,839.0,9.3,43.4,-0.09,-1.04,-1.13,7907.0,-0.71,-1.21,-1.92,23442.0,21.11
203507,Giannis Antetokounmpo,1610612749,MIL,31.0,Regular Season,36,28.9,0.472,27.6,9.8,2.7,7.1,5.4,0.9,0.7,3.2,2.4,0.624,0.333,0.65,0.636,0.658,0.358,0.344,1.7,18.4,10.8,0.098,0.233,0.168,119.4,114.9,4.4,99.9,0.213,2.7,118.8,114.1,4.6,0.367,4.4,-9.7,14.1,3.3,70.395,7.95,2.22,10.16,3.1,0.5992,0.0371,598.0,11.9,55.5,3.28,0.3,3.58,4327.0,5.67,1.4,7.07,24807.0,25.49
1641778,Leaky Black,1610612764,WAS,26.0,Regular Season,15,28.9,0.067,7.1,5.0,1.0,4.0,1.5,1.2,0.5,0.9,2.7,0.388,0.345,0.875,0.481,0.498,0.113,0.064,1.57,15.4,9.8,0.032,0.14,0.084,109.6,119.5,-9.9,103.63,0.051,-6.8,108.5,120.1,-11.6,0.115,-9.9,-16.9,7.0,-48.5,14.038333333333334,-4.05,-0.58,-4.63,-0.31,0.5306,-0.05,103.0,0.3,15.0,-0.45,-0.72,-1.17,1859.0,-0.39,-0.62,-1.01,3005.0,2.25
1642349,Ajay Mitchell,1610612760,OKC,23.0,Playoffs,11,28.8,0.909,15.1,3.7,1.2,2.5,4.3,1.5,0.1,1.4,1.8,0.46,0.325,0.9,0.507,0.553,0.223,0.194,3.13,22.2,7.1,0.046,0.094,0.071,125.7,103.0,22.7,97.07,0.122,13.7,125.3,102.6,22.7,0.231,22.7,-5.0,27.7,14.3,17.173333333333332,1.7,-0.27,1.43,0.27,0.4998,0.0075,137.0,6.1,35.7,,,,,,,,,
1628960,Grayson Allen,1610612756,PHX,30.0,Regular Season,51,28.8,0.51,16.5,3.0,0.7,2.3,3.8,1.4,0.3,1.6,2.3,0.403,0.349,0.857,0.522,0.568,0.231,0.206,2.35,19.2,8.2,0.023,0.081,0.051,113.9,113.8,0.1,99.12,0.105,0.4,113.6,113.4,0.2,0.24,0.1,2.3,-2.2,-10.0,83.63,1.56,0.36,1.91,1.45,0.5337,-0.0112,667.0,6.1,36.2,0.65,-0.64,0.01,6027.0,2.47,-1.62,0.85,22872.0,19.82
1630558,Davion Mitchell,1610612748,MIA,27.0,Regular Season,70,28.6,0.529,9.3,2.7,0.5,2.2,6.5,1.0,0.2,1.5,2.6,0.49,0.395,0.646,0.574,0.582,0.137,0.285,4.19,40.3,9.6,0.015,0.072,0.044,117.2,113.0,4.2,103.88,0.083,2.9,115.6,111.4,4.3,0.139,4.2,-0.2,4.4,-12.9,67.29666666666667,-1.22,0.38,-0.84,0.59,0.5398,0.0343,533.0,5.7,27.3,1.54,1.14,2.68,8698.0,1.45,1.39,2.84,21536.0,14.5
1631221,Collin Gillespie,1610612756,PHX,26.0,Regular Season,80,28.5,0.538,12.7,4.1,1.1,3.0,4.6,1.2,0.2,1.6,1.6,0.418,0.401,0.874,0.556,0.575,0.181,0.228,2.97,27.1,9.1,0.036,0.107,0.07,113.7,110.0,3.7,99.53,0.108,2.5,113.5,110.2,3.3,0.188,3.7,-2.2,5.9,-5.7,89.185,1.79,0.47,2.26,2.46,0.5183,0.0376,842.0,6.0,31.3,1.44,1.49,2.93,9362.0,2.25,0.66,2.91,12141.0,23.49
