TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_DATE,MATCHUP,WL,PTS,REB,AST,STL,BLK,TOV,FG_PCT,FG3_PCT,FT_PCT,PLUS_MINUS,SEASON_TYPE
1610612738,BOS,Boston Celtics,2022-03-13,BOS vs. DAL,L,92,45,16,8,3,11,0.375,0.243,0.895,-3,Regular Season
1610612740,NOP,New Orleans Pelicans,2022-03-13,NOP vs. HOU,W,130,45,30,17,3,11,0.516,0.313,0.706,25,Regular Season
1610612742,DAL,Dallas Mavericks,2022-03-13,DAL @ BOS,W,95,42,20,7,5,18,0.446,0.405,0.737,3,Regular Season
1610612745,HOU,Houston Rockets,2022-03-13,HOU @ NOP,L,105,39,24,3,4,25,0.506,0.387,0.6,-25,Regular Season
1610612746,LAC,LA Clippers,2022-03-13,LAC @ DET,W,106,46,25,5,3,6,0.449,0.333,0.8,4,Regular Season
1610612747,LAL,Los Angeles Lakers,2022-03-13,LAL @ PHX,L,111,37,24,4,2,19,0.444,0.4,0.742,-29,Regular Season
1610612751,BKN,Brooklyn Nets,2022-03-13,BKN vs. NYK,W,110,39,30,11,3,14,0.494,0.207,0.727,3,Regular Season
1610612752,NYK,New York Knicks,2022-03-13,NYK @ BKN,L,107,40,27,8,5,17,0.47,0.379,0.857,-3,Regular Season
1610612753,ORL,Orlando Magic,2022-03-13,ORL vs. PHI,L,114,50,28,7,7,12,0.451,0.419,0.7,-2,Regular Season
1610612754,IND,Indiana Pacers,2022-03-13,IND @ ATL,L,128,43,23,7,4,15,0.517,0.429,0.808,-3,Regular Season
1610612755,PHI,Philadelphia 76ers,2022-03-13,PHI @ ORL,W,116,45,21,7,3,8,0.38,0.378,0.865,2,Regular Season
1610612756,PHX,Phoenix Suns,2022-03-13,PHX vs. LAL,W,140,51,36,12,5,11,0.569,0.364,0.857,29,Regular Season
1610612760,OKC,Oklahoma City Thunder,2022-03-13,OKC vs. MEM,L,118,44,25,7,8,11,0.423,0.317,0.821,-7,Regular Season
1610612763,MEM,Memphis Grizzlies,2022-03-13,MEM @ OKC,W,125,57,30,8,5,13,0.471,0.379,0.9,7,Regular Season
1610612765,DET,Detroit Pistons,2022-03-13,DET vs. LAC,L,102,44,23,3,4,10,0.45,0.414,0.9,-4,Regular Season
1610612737,ATL,Atlanta Hawks,2022-03-14,ATL vs. POR,W,122,49,28,13,6,4,0.367,0.25,0.938,9,Regular Season
1610612739,CLE,Cleveland Cavaliers,2022-03-14,CLE vs. LAC,W,120,49,28,7,4,12,0.477,0.5,0.719,9,Regular Season
1610612741,CHI,Chicago Bulls,2022-03-14,CHI @ SAC,L,103,40,22,5,5,15,0.409,0.294,0.955,-9,Regular Season
1610612743,DEN,Denver Nuggets,2022-03-14,DEN @ PHI,W,114,42,29,8,3,14,0.537,0.394,0.65,4,Regular Season
1610612744,GSW,Golden State Warriors,2022-03-14,GSW vs. WAS,W,126,44,26,7,4,13,0.536,0.4,0.818,14,Regular Season
1610612746,LAC,LA Clippers,2022-03-14,LAC @ CLE,L,111,43,29,5,8,11,0.439,0.333,0.765,-9,Regular Season
1610612747,LAL,Los Angeles Lakers,2022-03-14,LAL vs. TOR,L,103,43,20,7,7,13,0.391,0.31,0.759,-11,Regular Season
1610612749,MIL,Milwaukee Bucks,2022-03-14,MIL @ UTA,W,117,42,21,10,3,14,0.465,0.387,0.862,6,Regular Season
1610612750,MIN,Minnesota Timberwolves,2022-03-14,MIN @ SAS,W,149,40,28,8,3,16,0.578,0.515,0.875,10,Regular Season
1610612755,PHI,Philadelphia 76ers,2022-03-14,PHI vs. DEN,L,110,48,25,8,6,13,0.429,0.364,0.813,-4,Regular Season
1610612757,POR,Portland Trail Blazers,2022-03-14,POR @ ATL,L,113,56,25,4,9,21,0.5,0.417,0.714,-9,Regular Season
1610612758,SAC,Sacramento Kings,2022-03-14,SAC vs. CHI,W,112,45,25,10,3,16,0.476,0.4,0.923,9,Regular Season
1610612759,SAS,San Antonio Spurs,2022-03-14,SAS vs. MIN,L,139,36,33,5,11,15,0.536,0.371,0.846,-10,Regular Season
1610612760,OKC,Oklahoma City Thunder,2022-03-14,OKC vs. CHA,L,116,49,31,4,3,18,0.467,0.364,0.842,-18,Regular Season
1610612761,TOR,Toronto Raptors,2022-03-14,TOR @ LAL,W,114,64,24,8,9,13,0.406,0.27,0.722,11,Regular Season
1610612762,UTA,Utah Jazz,2022-03-14,UTA vs. MIL,L,111,45,21,7,4,14,0.398,0.354,0.833,-6,Regular Season
1610612764,WAS,Washington Wizards,2022-03-14,WAS @ GSW,L,112,35,28,7,1,12,0.512,0.385,0.783,-14,Regular Season
1610612766,CHA,Charlotte Hornets,2022-03-14,CHA @ OKC,W,134,37,33,12,7,6,0.538,0.571,0.762,18,Regular Season
1610612740,NOP,New Orleans Pelicans,2022-03-15,NOP vs. PHX,L,115,45,29,7,4,17,0.5,0.353,0.708,-16,Regular Season
1610612748,MIA,Miami Heat,2022-03-15,MIA vs. DET,W,105,44,20,1,1,13,0.403,0.364,0.897,7,Regular Season
1610612751,BKN,Brooklyn Nets,2022-03-15,BKN @ ORL,W,150,48,35,9,4,13,0.602,0.593,0.824,42,Regular Season
1610612753,ORL,Orlando Magic,2022-03-15,ORL vs. BKN,L,108,37,25,2,4,12,0.379,0.366,0.778,-42,Regular Season
1610612754,IND,Indiana Pacers,2022-03-15,IND vs. MEM,L,102,49,23,4,3,19,0.418,0.2,0.737,-33,Regular Season
1610612756,PHX,Phoenix Suns,2022-03-15,PHX @ NOP,W,131,34,35,9,2,9,0.544,0.529,1.0,16,Regular Season
1610612763,MEM,Memphis Grizzlies,2022-03-15,MEM @ IND,W,135,51,38,11,11,10,0.514,0.375,0.6,33,Regular Season
1610612765,DET,Detroit Pistons,2022-03-15,DET @ MIA,L,98,39,23,6,5,13,0.463,0.294,0.636,-7,Regular Season
1610612737,ATL,Atlanta Hawks,2022-03-16,ATL @ CHA,L,106,43,28,6,2,13,0.43,0.351,0.929,-10,Regular Season
1610612738,BOS,Boston Celtics,2022-03-16,BOS @ GSW,W,110,53,23,4,4,10,0.469,0.375,0.864,22,Regular Season
1610612739,CLE,Cleveland Cavaliers,2022-03-16,CLE vs. PHI,L,114,39,25,9,4,9,0.488,0.321,0.844,-4,Regular Season
1610612741,CHI,Chicago Bulls,2022-03-16,CHI @ UTA,L,110,37,28,10,2,12,0.473,0.353,0.706,-15,Regular Season
1610612742,DAL,Dallas Mavericks,2022-03-16,DAL @ BKN,W,113,37,21,5,2,11,0.494,0.353,1.0,2,Regular Season
1610612743,DEN,Denver Nuggets,2022-03-16,DEN @ WAS,W,127,41,30,7,3,10,0.511,0.405,0.952,18,Regular Season
1610612744,GSW,Golden State Warriors,2022-03-16,GSW vs. BOS,L,88,38,19,8,4,8,0.372,0.229,0.813,-22,Regular Season
1610612745,HOU,Houston Rockets,2022-03-16,HOU vs. PHX,L,112,33,26,9,3,12,0.494,0.41,0.632,-17,Regular Season
1610612746,LAC,LA Clippers,2022-03-16,LAC vs. TOR,L,100,41,27,7,2,14,0.487,0.367,0.867,-3,Regular Season
1610612747,LAL,Los Angeles Lakers,2022-03-16,LAL @ MIN,L,104,38,23,7,4,14,0.419,0.227,0.696,-20,Regular Season
1610612749,MIL,Milwaukee Bucks,2022-03-16,MIL @ SAC,W,135,47,21,12,3,13,0.528,0.514,0.719,9,Regular Season
1610612750,MIN,Minnesota Timberwolves,2022-03-16,MIN vs. LAL,W,124,51,22,7,6,17,0.444,0.405,0.871,20,Regular Season
1610612751,BKN,Brooklyn Nets,2022-03-16,BKN vs. DAL,L,111,45,28,2,2,11,0.495,0.346,0.8,-2,Regular Season
1610612752,NYK,New York Knicks,2022-03-16,NYK vs. POR,W,128,47,31,9,8,11,0.5,0.421,0.821,30,Regular Season
1610612755,PHI,Philadelphia 76ers,2022-03-16,PHI @ CLE,W,118,39,24,6,2,11,0.519,0.375,0.857,4,Regular Season
1610612756,PHX,Phoenix Suns,2022-03-16,PHX @ HOU,W,129,49,32,5,4,11,0.558,0.394,0.769,17,Regular Season
1610612757,POR,Portland Trail Blazers,2022-03-16,POR @ NYK,L,98,41,26,1,3,12,0.44,0.324,0.5,-30,Regular Season
1610612758,SAC,Sacramento Kings,2022-03-16,SAC vs. MIL,L,126,39,27,8,5,15,0.489,0.372,0.857,-9,Regular Season
1610612759,SAS,San Antonio Spurs,2022-03-16,SAS vs. OKC,W,122,48,31,10,2,12,0.439,0.463,0.85,2,Regular Season
1610612760,OKC,Oklahoma City Thunder,2022-03-16,OKC @ SAS,L,120,47,24,11,1,19,0.524,0.371,0.724,-2,Regular Season
1610612761,TOR,Toronto Raptors,2022-03-16,TOR @ LAC,W,103,43,14,5,1,11,0.458,0.344,0.762,3,Regular Season
1610612762,UTA,Utah Jazz,2022-03-16,UTA vs. CHI,W,125,47,20,8,6,17,0.506,0.487,0.759,15,Regular Season
1610612764,WAS,Washington Wizards,2022-03-16,WAS vs. DEN,L,109,48,26,7,8,11,0.471,0.217,0.71,-18,Regular Season
1610612766,CHA,Charlotte Hornets,2022-03-16,CHA vs. ATL,W,116,43,30,8,8,9,0.494,0.314,0.826,10,Regular Season
1610612753,ORL,Orlando Magic,2022-03-17,ORL vs. DET,L,120,45,24,3,4,14,0.485,0.367,0.714,-14,Regular Season
1610612765,DET,Detroit Pistons,2022-03-17,DET @ ORL,W,134,45,34,11,3,9,0.5,0.465,0.645,14,Regular Season
1610612737,ATL,Atlanta Hawks,2022-03-18,ATL vs. MEM,W,120,40,28,12,6,10,0.495,0.464,0.81,15,Regular Season
1610612738,BOS,Boston Celtics,2022-03-18,BOS @ SAC,W,126,43,33,11,1,13,0.561,0.55,0.706,29,Regular Season
1610612739,CLE,Cleveland Cavaliers,2022-03-18,CLE vs. DEN,W,119,46,31,11,4,11,0.449,0.378,0.654,3,Regular Season
1610612740,NOP,New Orleans Pelicans,2022-03-18,NOP @ SAS,W,124,58,24,13,4,10,0.5,0.412,0.778,33,Regular Season
1610612741,CHI,Chicago Bulls,2022-03-18,CHI @ PHX,L,102,37,20,6,0,11,0.412,0.259,0.806,-27,Regular Season
1610612742,DAL,Dallas Mavericks,2022-03-18,DAL @ PHI,L,101,40,21,4,3,12,0.463,0.375,0.714,-10,Regular Season
1610612743,DEN,Denver Nuggets,2022-03-18,DEN @ CLE,L,116,51,35,6,3,19,0.5,0.303,0.778,-3,Regular Season
1610612745,HOU,Houston Rockets,2022-03-18,HOU vs. IND,L,118,42,24,9,8,16,0.494,0.444,0.875,-3,Regular Season
1610612746,LAC,LA Clippers,2022-03-18,LAC @ UTA,L,92,43,23,10,8,12,0.36,0.314,0.905,-29,Regular Season
1610612747,LAL,Los Angeles Lakers,2022-03-18,LAL @ TOR,W,128,43,33,6,4,14,0.49,0.442,0.714,5,Regular Season
1610612748,MIA,Miami Heat,2022-03-18,MIA vs. OKC,W,120,46,25,5,0,6,0.484,0.353,0.833,12,Regular Season
1610612751,BKN,Brooklyn Nets,2022-03-18,BKN vs. POR,W,128,45,24,7,4,21,0.584,0.4,0.848,5,Regular Season
1610612752,NYK,New York Knicks,2022-03-18,NYK vs. WAS,W,100,60,18,9,3,13,0.344,0.303,0.778,3,Regular Season
1610612754,IND,Indiana Pacers,2022-03-18,IND @ HOU,W,121,46,29,7,4,13,0.465,0.326,0.684,3,Regular Season
1610612755,PHI,Philadelphia 76ers,2022-03-18,PHI vs. DAL,W,111,38,23,9,4,12,0.493,0.421,0.913,10,Regular Season
1610612756,PHX,Phoenix Suns,2022-03-18,PHX vs. CHI,W,129,49,23,5,4,13,0.56,0.44,0.923,27,Regular Season
1610612757,POR,Portland Trail Blazers,2022-03-18,POR @ BKN,L,123,37,29,14,4,14,0.5,0.371,0.583,-5,Regular Season
1610612758,SAC,Sacramento Kings,2022-03-18,SAC vs. BOS,L,97,37,23,5,6,16,0.418,0.361,0.75,-29,Regular Season
1610612759,SAS,San Antonio Spurs,2022-03-18,SAS vs. NOP,L,91,40,22,5,4,16,0.36,0.25,0.8,-33,Regular Season
1610612760,OKC,Oklahoma City Thunder,2022-03-18,OKC @ MIA,L,108,47,19,4,5,12,0.476,0.294,0.783,-12,Regular Season
1610612761,TOR,Toronto Raptors,2022-03-18,TOR vs. LAL,L,123,46,25,8,2,12,0.505,0.324,0.65,-5,Regular Season
1610612762,UTA,Utah Jazz,2022-03-18,UTA vs. LAC,W,121,59,30,9,5,12,0.485,0.364,0.786,29,Regular Season
1610612763,MEM,Memphis Grizzlies,2022-03-18,MEM @ ATL,L,105,48,18,6,10,17,0.465,0.364,0.739,-15,Regular Season
1610612764,WAS,Washington Wizards,2022-03-18,WAS @ NYK,L,97,38,19,2,6,13,0.43,0.382,0.762,-3,Regular Season
1610612739,CLE,Cleveland Cavaliers,2022-03-19,CLE vs. DET,W,113,44,28,7,4,16,0.511,0.385,0.565,4,Regular Season
1610612742,DAL,Dallas Mavericks,2022-03-19,DAL @ CHA,L,108,44,18,4,4,15,0.438,0.368,0.8,-21,Regular Season
1610612747,LAL,Los Angeles Lakers,2022-03-19,LAL @ WAS,L,119,41,25,3,1,15,0.527,0.371,0.909,-8,Regular Season
1610612749,MIL,Milwaukee Bucks,2022-03-19,MIL @ MIN,L,119,51,27,6,4,14,0.443,0.365,0.824,-19,Regular Season
1610612750,MIN,Minnesota Timberwolves,2022-03-19,MIN vs. MIL,W,138,44,30,12,2,11,0.511,0.468,0.846,19,Regular Season
1610612764,WAS,Washington Wizards,2022-03-19,WAS vs. LAL,W,127,36,30,10,1,8,0.518,0.419,0.839,8,Regular Season
1610612765,DET,Detroit Pistons,2022-03-19,DET @ CLE,L,109,38,23,10,6,16,0.482,0.433,0.737,-4,Regular Season
1610612766,CHA,Charlotte Hornets,2022-03-19,CHA vs. DAL,W,129,46,33,8,8,9,0.5,0.476,0.778,21,Regular Season
1610612737,ATL,Atlanta Hawks,2022-03-20,ATL vs. NOP,L,112,40,22,7,4,16,0.471,0.313,0.87,-5,Regular Season
1610612738,BOS,Boston Celtics,2022-03-20,BOS @ DEN,W,124,38,29,4,6,9,0.573,0.475,1.0,20,Regular Season
1610612740,NOP,New Orleans Pelicans,2022-03-20,NOP @ ATL,W,117,54,22,12,1,16,0.448,0.333,0.889,5,Regular Season
1610612743,DEN,Denver Nuggets,2022-03-20,DEN vs. BOS,L,104,41,22,4,3,11,0.402,0.359,0.8,-20,Regular Season
1610612744,GSW,Golden State Warriors,2022-03-20,GSW vs. SAS,L,108,57,26,5,1,15,0.456,0.333,0.714,-2,Regular Season
1610612745,HOU,Houston Rockets,2022-03-20,HOU vs. MEM,L,98,45,26,6,3,17,0.43,0.323,0.583,-24,Regular Season
1610612752,NYK,New York Knicks,2022-03-20,NYK vs. UTA,L,93,37,20,7,2,11,0.373,0.4,0.714,-15,Regular Season
1610612753,ORL,Orlando Magic,2022-03-20,ORL vs. OKC,W,90,60,22,11,4,21,0.386,0.226,0.792,5,Regular Season
1610612754,IND,Indiana Pacers,2022-03-20,IND vs. POR,W,129,41,38,10,2,16,0.571,0.429,0.857,31,Regular Season
1610612755,PHI,Philadelphia 76ers,2022-03-20,PHI vs. TOR,L,88,40,21,7,5,10,0.411,0.259,0.75,-5,Regular Season
1610612756,PHX,Phoenix Suns,2022-03-20,PHX @ SAC,W,127,50,25,12,5,18,0.5,0.429,0.852,3,Regular Season
1610612757,POR,Portland Trail Blazers,2022-03-20,POR @ IND,L,98,32,23,10,3,18,0.469,0.273,0.722,-31,Regular Season
1610612758,SAC,Sacramento Kings,2022-03-20,SAC vs. PHX,L,124,42,27,12,2,15,0.429,0.471,0.833,-3,Regular Season
1610612759,SAS,San Antonio Spurs,2022-03-20,SAS @ GSW,W,110,44,25,7,2,11,0.388,0.375,0.76,2,Regular Season
1610612760,OKC,Oklahoma City Thunder,2022-03-20,OKC @ ORL,L,85,47,19,13,7,16,0.326,0.271,0.667,-5,Regular Season
1610612761,TOR,Toronto Raptors,2022-03-20,TOR @ PHI,W,93,56,16,5,4,9,0.376,0.269,0.696,5,Regular Season
1610612762,UTA,Utah Jazz,2022-03-20,UTA @ NYK,W,108,49,16,9,11,12,0.459,0.37,0.793,15,Regular Season
1610612763,MEM,Memphis Grizzlies,2022-03-20,MEM @ HOU,W,122,51,26,14,6,14,0.479,0.471,0.824,24,Regular Season
1610612738,BOS,Boston Celtics,2022-03-21,BOS @ OKC,W,132,42,22,8,7,9,0.512,0.375,0.853,9,Regular Season
1610612739,CLE,Cleveland Cavaliers,2022-03-21,CLE vs. LAL,L,120,38,29,3,2,12,0.523,0.359,0.842,-11,Regular Season
1610612740,NOP,New Orleans Pelicans,2022-03-21,NOP @ CHA,L,103,47,23,9,4,15,0.444,0.375,0.875,-3,Regular Season
1610612741,CHI,Chicago Bulls,2022-03-21,CHI vs. TOR,W,113,42,28,6,7,6,0.489,0.393,0.583,14,Regular Season
1610612742,DAL,Dallas Mavericks,2022-03-21,DAL vs. MIN,W,110,47,27,5,3,12,0.482,0.304,0.762,2,Regular Season
1610612745,HOU,Houston Rockets,2022-03-21,HOU vs. WAS,W,115,44,30,5,8,13,0.494,0.513,0.846,18,Regular Season
1610612747,LAL,Los Angeles Lakers,2022-03-21,LAL @ CLE,W,131,41,34,7,3,8,0.564,0.375,0.813,11,Regular Season
1610612748,MIA,Miami Heat,2022-03-21,MIA @ PHI,L,106,34,23,6,4,12,0.475,0.303,1.0,-7,Regular Season
1610612750,MIN,Minnesota Timberwolves,2022-03-21,MIN @ DAL,L,108,50,21,9,3,9,0.396,0.361,0.793,-2,Regular Season
1610612751,BKN,Brooklyn Nets,2022-03-21,BKN vs. UTA,W,114,41,31,5,4,14,0.542,0.367,0.867,8,Regular Season
1610612755,PHI,Philadelphia 76ers,2022-03-21,PHI vs. MIA,W,113,45,26,6,4,12,0.5,0.405,0.75,7,Regular Season
1610612757,POR,Portland Trail Blazers,2022-03-21,POR @ DET,W,119,47,22,15,7,9,0.42,0.286,0.755,4,Regular Season
1610612760,OKC,Oklahoma City Thunder,2022-03-21,OKC vs. BOS,L,123,42,23,5,4,11,0.516,0.459,0.714,-9,Regular Season
1610612761,TOR,Toronto Raptors,2022-03-21,TOR @ CHI,L,99,49,26,5,6,14,0.44,0.188,0.867,-14,Regular Season
1610612762,UTA,Utah Jazz,2022-03-21,UTA @ BKN,L,106,37,18,8,7,14,0.446,0.359,0.818,-8,Regular Season
1610612764,WAS,Washington Wizards,2022-03-21,WAS @ HOU,L,97,47,24,7,6,11,0.412,0.207,0.875,-18,Regular Season
1610612765,DET,Detroit Pistons,2022-03-21,DET vs. POR,L,115,48,22,8,5,20,0.424,0.257,0.829,-4,Regular Season
1610612766,CHA,Charlotte Hornets,2022-03-21,CHA vs. NOP,W,106,35,34,5,10,17,0.506,0.351,0.867,3,Regular Season
1610612737,ATL,Atlanta Hawks,2022-03-22,ATL @ NYK,W,117,43,26,7,5,14,0.494,0.417,0.815,6,Regular Season
1610612741,CHI,Chicago Bulls,2022-03-22,CHI @ MIL,L,98,33,21,9,4,7,0.424,0.394,0.538,-28,Regular Season
1610612743,DEN,Denver Nuggets,2022-03-22,DEN vs. LAC,W,127,40,31,4,5,11,0.542,0.5,0.913,12,Regular Season
1610612744,GSW,Golden State Warriors,2022-03-22,GSW @ ORL,L,90,48,21,6,3,18,0.4,0.344,0.688,-4,Regular Season
1610612746,LAC,LA Clippers,2022-03-22,LAC @ DEN,L,115,35,27,3,7,6,0.488,0.313,0.808,-12,Regular Season
1610612749,MIL,Milwaukee Bucks,2022-03-22,MIL vs. CHI,W,126,53,26,4,6,15,0.61,0.429,0.7,28,Regular Season
1610612752,NYK,New York Knicks,2022-03-22,NYK vs. ATL,L,111,41,20,12,4,14,0.488,0.382,0.538,-6,Regular Season
1610612753,ORL,Orlando Magic,2022-03-22,ORL vs. GSW,W,94,39,25,9,6,14,0.43,0.278,0.8,4,Regular Season
1610612737,ATL,Atlanta Hawks,2022-03-23,ATL @ DET,L,101,40,21,8,3,14,0.402,0.318,0.867,-21,Regular Season
1610612738,BOS,Boston Celtics,2022-03-23,BOS vs. UTA,W,125,39,37,8,10,13,0.595,0.528,0.857,28,Regular Season
1610612742,DAL,Dallas Mavericks,2022-03-23,DAL vs. HOU,W,110,42,24,9,1,13,0.488,0.242,0.818,19,Regular Season
1610612744,GSW,Golden State Warriors,2022-03-23,GSW @ MIA,W,118,45,23,5,2,13,0.519,0.417,0.852,14,Regular Season
1610612745,HOU,Houston Rockets,2022-03-23,HOU @ DAL,L,91,45,17,8,5,16,0.402,0.143,0.75,-19,Regular Season
1610612747,LAL,Los Angeles Lakers,2022-03-23,LAL vs. PHI,L,121,45,25,6,3,12,0.515,0.367,0.625,-5,Regular Season
1610612748,MIA,Miami Heat,2022-03-23,MIA vs. GSW,L,104,34,26,8,1,10,0.435,0.389,0.762,-14,Regular Season
1610612750,MIN,Minnesota Timberwolves,2022-03-23,MIN vs. PHX,L,116,45,27,5,5,12,0.442,0.302,0.864,-9,Regular Season
1610612751,BKN,Brooklyn Nets,2022-03-23,BKN @ MEM,L,120,39,18,6,10,14,0.494,0.36,0.926,-12,Regular Season
1610612752,NYK,New York Knicks,2022-03-23,NYK @ CHA,W,121,40,30,5,3,9,0.518,0.444,0.882,15,Regular Season
1610612753,ORL,Orlando Magic,2022-03-23,ORL @ OKC,L,102,45,24,3,3,11,0.387,0.333,0.813,-16,Regular Season
1610612754,IND,Indiana Pacers,2022-03-23,IND vs. SAC,L,109,42,34,11,3,15,0.462,0.389,1.0,-1,Regular Season
1610612755,PHI,Philadelphia 76ers,2022-03-23,PHI @ LAL,W,126,43,26,7,5,7,0.516,0.37,0.786,5,Regular Season
1610612756,PHX,Phoenix Suns,2022-03-23,PHX @ MIN,W,125,43,30,6,9,13,0.523,0.364,0.793,9,Regular Season
1610612757,POR,Portland Trail Blazers,2022-03-23,POR vs. SAS,L,96,43,18,5,5,18,0.383,0.269,0.944,-37,Regular Season
1610612758,SAC,Sacramento Kings,2022-03-23,SAC @ IND,W,110,36,26,7,3,17,0.524,0.324,0.706,1,Regular Season
1610612759,SAS,San Antonio Spurs,2022-03-23,SAS @ POR,W,133,53,34,8,11,14,0.489,0.432,0.917,37,Regular Season
1610612760,OKC,Oklahoma City Thunder,2022-03-23,OKC vs. ORL,W,118,44,21,6,6,12,0.481,0.415,0.833,16,Regular Season
1610612762,UTA,Utah Jazz,2022-03-23,UTA @ BOS,L,97,40,13,8,1,14,0.398,0.222,0.905,-28,Regular Season
1610612763,MEM,Memphis Grizzlies,2022-03-23,MEM vs. BKN,W,132,46,28,8,7,13,0.465,0.5,0.864,12,Regular Season
1610612765,DET,Detroit Pistons,2022-03-23,DET vs. ATL,W,122,54,30,10,4,16,0.5,0.364,0.88,21,Regular Season
1610612766,CHA,Charlotte Hornets,2022-03-23,CHA vs. NYK,L,106,45,26,5,4,11,0.472,0.283,0.529,-15,Regular Season
1610612739,CLE,Cleveland Cavaliers,2022-03-24,CLE @ TOR,L,104,36,24,4,3,13,0.468,0.4,0.818,-13,Regular Season
1610612740,NOP,New Orleans Pelicans,2022-03-24,NOP vs. CHI,W,126,43,23,10,2,11,0.494,0.414,0.941,17,Regular Season
1610612741,CHI,Chicago Bulls,2022-03-24,CHI @ NOP,L,109,33,25,5,4,15,0.513,0.412,0.789,-17,Regular Season
1610612743,DEN,Denver Nuggets,2022-03-24,DEN vs. PHX,L,130,37,27,5,2,17,0.593,0.469,0.704,-10,Regular Season
1610612749,MIL,Milwaukee Bucks,2022-03-24,MIL vs. WAS,W,114,41,23,5,2,16,0.519,0.457,0.875,12,Regular Season
1610612754,IND,Indiana Pacers,2022-03-24,IND @ MEM,L,103,31,20,7,8,11,0.424,0.273,0.696,-30,Regular Season
1610612756,PHX,Phoenix Suns,2022-03-24,PHX @ DEN,W,140,29,32,7,3,9,0.605,0.481,0.793,10,Regular Season
1610612761,TOR,Toronto Raptors,2022-03-24,TOR vs. CLE,W,117,40,26,9,5,9,0.472,0.432,0.895,13,Regular Season
1610612763,MEM,Memphis Grizzlies,2022-03-24,MEM vs. IND,W,133,55,34,8,9,17,0.538,0.5,0.706,30,Regular Season
1610612764,WAS,Washington Wizards,2022-03-24,WAS @ MIL,L,102,41,25,9,1,11,0.467,0.289,0.556,-12,Regular Season
1610612737,ATL,Atlanta Hawks,2022-03-25,ATL vs. GSW,W,121,44,27,11,4,12,0.517,0.378,0.789,11,Regular Season
1610612742,DAL,Dallas Mavericks,2022-03-25,DAL @ MIN,L,95,45,21,4,5,11,0.389,0.233,0.789,-21,Regular Season
1610612744,GSW,Golden State Warriors,2022-03-25,GSW @ ATL,L,110,47,27,4,1,16,0.478,0.341,0.769,-11,Regular Season
1610612745,HOU,Houston Rockets,2022-03-25,HOU @ POR,W,125,37,27,12,3,16,0.518,0.422,0.87,19,Regular Season
1610612746,LAC,LA Clippers,2022-03-25,LAC vs. PHI,L,97,39,19,7,7,16,0.4,0.32,0.84,-25,Regular Season
1610612748,MIA,Miami Heat,2022-03-25,MIA vs. NYK,L,103,35,18,6,3,15,0.5,0.364,0.84,-8,Regular Season
1610612750,MIN,Minnesota Timberwolves,2022-03-25,MIN vs. DAL,W,116,45,26,4,2,9,0.512,0.344,0.792,21,Regular Season
1610612752,NYK,New York Knicks,2022-03-25,NYK @ MIA,W,111,42,23,8,2,11,0.439,0.34,0.786,8,Regular Season
1610612755,PHI,Philadelphia 76ers,2022-03-25,PHI @ LAC,W,122,52,23,12,8,13,0.467,0.429,0.875,25,Regular Season
1610612757,POR,Portland Trail Blazers,2022-03-25,POR vs. HOU,L,106,38,28,6,3,17,0.506,0.15,0.739,-19,Regular Season
1610612762,UTA,Utah Jazz,2022-03-25,UTA @ CHA,L,101,38,25,7,2,12,0.452,0.362,0.727,-6,Regular Season
1610612764,WAS,Washington Wizards,2022-03-25,WAS @ DET,W,100,45,23,6,7,17,0.434,0.3,0.905,3,Regular Season
1610612765,DET,Detroit Pistons,2022-03-25,DET vs. WAS,L,97,48,19,9,8,15,0.411,0.188,0.929,-3,Regular Season
1610612766,CHA,Charlotte Hornets,2022-03-25,CHA vs. UTA,W,107,45,26,7,3,10,0.466,0.382,0.706,6,Regular Season
1610612739,CLE,Cleveland Cavaliers,2022-03-26,CLE vs. CHI,L,94,46,17,7,3,13,0.415,0.226,0.704,-4,Regular Season
1610612740,NOP,New Orleans Pelicans,2022-03-26,NOP vs. SAS,L,103,42,23,4,11,8,0.444,0.313,0.684,-4,Regular Season
1610612741,CHI,Chicago Bulls,2022-03-26,CHI @ CLE,W,98,37,23,6,1,15,0.48,0.238,0.84,4,Regular Season
1610612743,DEN,Denver Nuggets,2022-03-26,DEN vs. OKC,W,113,47,33,11,5,15,0.482,0.258,0.958,6,Regular Season
1610612745,HOU,Houston Rockets,2022-03-26,HOU @ POR,W,115,38,34,12,8,21,0.524,0.429,0.667,17,Regular Season
1610612748,MIA,Miami Heat,2022-03-26,MIA vs. BKN,L,95,39,20,7,5,24,0.44,0.294,0.731,-15,Regular Season
1610612749,MIL,Milwaukee Bucks,2022-03-26,MIL @ MEM,L,102,46,19,4,7,14,0.398,0.219,0.808,-25,Regular Season
1610612751,BKN,Brooklyn Nets,2022-03-26,BKN @ MIA,W,110,40,26,15,5,17,0.47,0.333,0.808,15,Regular Season
1610612753,ORL,Orlando Magic,2022-03-26,ORL vs. SAC,L,110,57,27,9,3,13,0.425,0.361,1.0,-4,Regular Season
1610612754,IND,Indiana Pacers,2022-03-26,IND @ TOR,L,91,35,23,5,3,14,0.418,0.306,0.7,-40,Regular Season
1610612757,POR,Portland Trail Blazers,2022-03-26,POR vs. HOU,L,98,51,21,14,4,23,0.398,0.3,0.706,-17,Regular Season
