GAME_ID,GAME_DATE,STAGE,HOME_TEAM_ID,HOME_ABBR,AWAY_TEAM_ID,AWAY_ABBR,HOME_PTS,AWAY_PTS,STATUS,SEASON
0022500625,2026-01-21,Regular Season,1610612749,MIL,1610612760,OKC,102,122,3,2025-26
0022500626,2026-01-21,Regular Season,1610612758,SAC,1610612761,TOR,109,122,3,2025-26
0022500627,2026-01-22,Regular Season,1610612753,ORL,1610612766,CHA,97,124,3,2025-26
0022500628,2026-01-22,Regular Season,1610612755,PHI,1610612745,HOU,128,122,3,2025-26
0022500629,2026-01-22,Regular Season,1610612764,WAS,1610612743,DEN,97,107,3,2025-26
0022500630,2026-01-22,Regular Season,1610612742,DAL,1610612744,GSW,123,115,3,2025-26
0022500631,2026-01-22,Regular Season,1610612750,MIN,1610612741,CHI,115,120,3,2025-26
0022500632,2026-01-22,Regular Season,1610612762,UTA,1610612759,SAS,109,126,3,2025-26
0022500633,2026-01-22,Regular Season,1610612746,LAC,1610612747,LAL,112,104,3,2025-26
0022500634,2026-01-22,Regular Season,1610612757,POR,1610612748,MIA,127,110,3,2025-26
0022500635,2026-01-23,Regular Season,1610612765,DET,1610612745,HOU,104,111,3,2025-26
0022500636,2026-01-23,Regular Season,1610612737,ATL,1610612756,PHX,110,103,3,2025-26
0022500637,2026-01-23,Regular Season,1610612751,BKN,1610612738,BOS,126,130,3,2025-26
0022500638,2026-01-23,Regular Season,1610612739,CLE,1610612758,SAC,123,118,3,2025-26
0022500639,2026-01-23,Regular Season,1610612763,MEM,1610612740,NOP,127,133,3,2025-26
0022500640,2026-01-23,Regular Season,1610612749,MIL,1610612743,DEN,100,102,3,2025-26
0022500641,2026-01-23,Regular Season,1610612760,OKC,1610612754,IND,114,117,3,2025-26
0022500642,2026-01-23,Regular Season,1610612757,POR,1610612761,TOR,98,110,3,2025-26
0022500643,2026-01-24,Regular Season,1610612755,PHI,1610612752,NYK,109,112,3,2025-26
0022500645,2026-01-24,Regular Season,1610612766,CHA,1610612764,WAS,119,115,3,2025-26
0022500646,2026-01-24,Regular Season,1610612753,ORL,1610612739,CLE,105,119,3,2025-26
0022500647,2026-01-24,Regular Season,1610612741,CHI,1610612738,BOS,114,111,3,2025-26
0022500648,2026-01-24,Regular Season,1610612742,DAL,1610612747,LAL,110,116,3,2025-26
0022500649,2026-01-24,Regular Season,1610612762,UTA,1610612748,MIA,116,147,3,2025-26
0022500644,2026-01-25,Regular Season,1610612750,MIN,1610612744,GSW,85,111,3,2025-26
0022500650,2026-01-25,Regular Season,1610612765,DET,1610612758,SAC,139,116,3,2025-26
0022500653,2026-01-25,Regular Season,1610612760,OKC,1610612761,TOR,101,103,3,2025-26
0022500654,2026-01-25,Regular Season,1610612759,SAS,1610612740,NOP,95,104,3,2025-26
0022500655,2026-01-25,Regular Season,1610612756,PHX,1610612748,MIA,102,111,3,2025-26
0022500656,2026-01-25,Regular Season,1610612746,LAC,1610612751,BKN,126,89,3,2025-26
0022500657,2026-01-26,Regular Season,1610612766,CHA,1610612755,PHI,130,93,3,2025-26
0022500658,2026-01-26,Regular Season,1610612739,CLE,1610612753,ORL,114,98,3,2025-26
0022500659,2026-01-26,Regular Season,1610612737,ATL,1610612754,IND,132,116,3,2025-26
0022500660,2026-01-26,Regular Season,1610612738,BOS,1610612757,POR,102,94,3,2025-26
0022500661,2026-01-26,Regular Season,1610612741,CHI,1610612747,LAL,118,129,3,2025-26
0022500662,2026-01-26,Regular Season,1610612745,HOU,1610612763,MEM,108,99,3,2025-26
0022500663,2026-01-26,Regular Season,1610612750,MIN,1610612744,GSW,108,83,3,2025-26
0022500664,2026-01-27,Regular Season,1610612764,WAS,1610612757,POR,115,111,3,2025-26
0022500665,2026-01-27,Regular Season,1610612752,NYK,1610612758,SAC,103,87,3,2025-26
0022500666,2026-01-27,Regular Season,1610612755,PHI,1610612749,MIL,139,122,3,2025-26
0022500667,2026-01-27,Regular Season,1610612760,OKC,1610612740,NOP,104,95,3,2025-26
0022500668,2026-01-27,Regular Season,1610612743,DEN,1610612765,DET,107,109,3,2025-26
0022500669,2026-01-27,Regular Season,1610612756,PHX,1610612751,BKN,106,102,3,2025-26
0022500670,2026-01-27,Regular Season,1610612762,UTA,1610612746,LAC,103,115,3,2025-26
0022500671,2026-01-28,Regular Season,1610612739,CLE,1610612747,LAL,129,99,3,2025-26
0022500672,2026-01-28,Regular Season,1610612754,IND,1610612741,CHI,113,110,3,2025-26
0022500673,2026-01-28,Regular Season,1610612738,BOS,1610612737,ATL,106,117,3,2025-26
0022500674,2026-01-28,Regular Season,1610612748,MIA,1610612753,ORL,124,133,3,2025-26
0022500675,2026-01-28,Regular Season,1610612761,TOR,1610612752,NYK,92,119,3,2025-26
0022500676,2026-01-28,Regular Season,1610612763,MEM,1610612766,CHA,97,112,3,2025-26
0022500677,2026-01-28,Regular Season,1610612742,DAL,1610612750,MIN,105,118,3,2025-26
0022500678,2026-01-28,Regular Season,1610612762,UTA,1610612744,GSW,124,140,3,2025-26
0022500679,2026-01-28,Regular Season,1610612745,HOU,1610612759,SAS,99,111,3,2025-26
0022500529,2026-01-29,Regular Season,1610612741,CHI,1610612748,MIA,113,116,3,2025-26
0022500680,2026-01-29,Regular Season,1610612755,PHI,1610612758,SAC,113,111,3,2025-26
0022500681,2026-01-29,Regular Season,1610612764,WAS,1610612749,MIL,109,99,3,2025-26
0022500682,2026-01-29,Regular Season,1610612737,ATL,1610612745,HOU,86,104,3,2025-26
0022500683,2026-01-29,Regular Season,1610612742,DAL,1610612766,CHA,121,123,3,2025-26
0022500684,2026-01-29,Regular Season,1610612743,DEN,1610612751,BKN,107,103,3,2025-26
0022500685,2026-01-29,Regular Season,1610612756,PHX,1610612765,DET,114,96,3,2025-26
0022500686,2026-01-29,Regular Season,1610612750,MIN,1610612760,OKC,123,111,3,2025-26
0022500687,2026-01-30,Regular Season,1610612753,ORL,1610612761,TOR,130,120,3,2025-26
0022500688,2026-01-30,Regular Season,1610612764,WAS,1610612747,LAL,111,142,3,2025-26
0022500689,2026-01-30,Regular Season,1610612738,BOS,1610612758,SAC,112,93,3,2025-26
0022500690,2026-01-30,Regular Season,1610612752,NYK,1610612757,POR,127,97,3,2025-26
0022500691,2026-01-30,Regular Season,1610612740,NOP,1610612763,MEM,114,106,3,2025-26
0022500693,2026-01-30,Regular Season,1610612756,PHX,1610612739,CLE,126,113,3,2025-26
0022500694,2026-01-30,Regular Season,1610612762,UTA,1610612751,BKN,99,109,3,2025-26
0022500695,2026-01-30,Regular Season,1610612743,DEN,1610612746,LAC,122,109,3,2025-26
0022500696,2026-01-30,Regular Season,1610612744,GSW,1610612765,DET,124,131,3,2025-26
0022500692,2026-01-31,Regular Season,1610612748,MIA,1610612741,CHI,118,125,3,2025-26
0022500697,2026-01-31,Regular Season,1610612766,CHA,1610612759,SAS,111,106,3,2025-26
0022500698,2026-01-31,Regular Season,1610612754,IND,1610612737,ATL,129,124,3,2025-26
0022500699,2026-01-31,Regular Season,1610612755,PHI,1610612740,NOP,124,114,3,2025-26
0022500700,2026-01-31,Regular Season,1610612763,MEM,1610612750,MIN,114,131,3,2025-26
0022500701,2026-01-31,Regular Season,1610612745,HOU,1610612742,DAL,111,107,3,2025-26
0022500702,2026-02-01,Regular Season,1610612738,BOS,1610612749,MIL,107,79,3,2025-26
0022500703,2026-02-01,Regular Season,1610612759,SAS,1610612753,ORL,112,103,3,2025-26
0022500704,2026-02-01,Regular Season,1610612765,DET,1610612751,BKN,130,77,3,2025-26
0022500705,2026-02-01,Regular Season,1610612748,MIA,1610612741,CHI,134,91,3,2025-26
0022500706,2026-02-01,Regular Season,1610612761,TOR,1610612762,UTA,107,100,3,2025-26
0022500707,2026-02-01,Regular Season,1610612764,WAS,1610612758,SAC,116,112,3,2025-26
0022500708,2026-02-01,Regular Season,1610612752,NYK,1610612747,LAL,112,100,3,2025-26
0022500709,2026-02-01,Regular Season,1610612756,PHX,1610612746,LAC,93,117,3,2025-26
0022500710,2026-02-01,Regular Season,1610612757,POR,1610612739,CLE,111,130,3,2025-26
0022500711,2026-02-01,Regular Season,1610612743,DEN,1610612760,OKC,111,121,3,2025-26
0022500712,2026-02-02,Regular Season,1610612766,CHA,1610612740,NOP,102,95,3,2025-26
0022500713,2026-02-02,Regular Season,1610612754,IND,1610612745,HOU,114,118,3,2025-26
0022500714,2026-02-02,Regular Season,1610612763,MEM,1610612750,MIN,137,128,3,2025-26
0022500715,2026-02-02,Regular Season,1610612746,LAC,1610612755,PHI,113,128,3,2025-26
0022500716,2026-02-03,Regular Season,1610612765,DET,1610612743,DEN,124,121,3,2025-26
0022500717,2026-02-03,Regular Season,1610612754,IND,1610612762,UTA,122,131,3,2025-26
0022500718,2026-02-03,Regular Season,1610612764,WAS,1610612752,NYK,101,132,3,2025-26
0022500719,2026-02-03,Regular Season,1610612751,BKN,1610612747,LAL,109,125,3,2025-26
0022500720,2026-02-03,Regular Season,1610612748,MIA,1610612737,ATL,115,127,3,2025-26
0022500721,2026-02-03,Regular Season,1610612742,DAL,1610612738,BOS,100,110,3,2025-26
0022500722,2026-02-03,Regular Season,1610612749,MIL,1610612741,CHI,131,115,3,2025-26
0022500723,2026-02-03,Regular Season,1610612760,OKC,1610612753,ORL,128,92,3,2025-26
0022500724,2026-02-03,Regular Season,1610612744,GSW,1610612755,PHI,94,113,3,2025-26
0022500725,2026-02-03,Regular Season,1610612757,POR,1610612756,PHX,125,130,3,2025-26
0022500726,2026-02-04,Regular Season,1610612752,NYK,1610612743,DEN,134,127,3,2025-26
0022500727,2026-02-04,Regular Season,1610612761,TOR,1610612750,MIN,126,128,3,2025-26
0022500728,2026-02-04,Regular Season,1610612745,HOU,1610612738,BOS,93,114,3,2025-26
0022500729,2026-02-04,Regular Season,1610612749,MIL,1610612740,NOP,141,137,3,2025-26
0022500730,2026-02-04,Regular Season,1610612759,SAS,1610612760,OKC,116,106,3,2025-26
0022500731,2026-02-04,Regular Season,1610612758,SAC,1610612763,MEM,125,129,3,2025-26
0022500732,2026-02-04,Regular Season,1610612746,LAC,1610612739,CLE,91,124,3,2025-26
0022500733,2026-02-05,Regular Season,1610612765,DET,1610612764,WAS,117,126,3,2025-26
0022500734,2026-02-05,Regular Season,1610612753,ORL,1610612751,BKN,118,98,3,2025-26
0022500735,2026-02-05,Regular Season,1610612737,ATL,1610612762,UTA,121,119,3,2025-26
0022500736,2026-02-05,Regular Season,1610612761,TOR,1610612741,CHI,123,107,3,2025-26
0022500737,2026-02-05,Regular Season,1610612745,HOU,1610612766,CHA,99,109,3,2025-26
0022500738,2026-02-05,Regular Season,1610612742,DAL,1610612759,SAS,123,135,3,2025-26
0022500739,2026-02-05,Regular Season,1610612756,PHX,1610612744,GSW,97,101,3,2025-26
0022500740,2026-02-05,Regular Season,1610612747,LAL,1610612755,PHI,119,115,3,2025-26
0022500741,2026-02-06,Regular Season,1610612738,BOS,1610612748,MIA,98,96,3,2025-26
0022500742,2026-02-06,Regular Season,1610612765,DET,1610612752,NYK,118,80,3,2025-26
0022500743,2026-02-06,Regular Season,1610612749,MIL,1610612754,IND,105,99,3,2025-26
0022500744,2026-02-06,Regular Season,1610612750,MIN,1610612740,NOP,115,119,3,2025-26
0022500745,2026-02-06,Regular Season,1610612757,POR,1610612763,MEM,135,115,3,2025-26
0022500746,2026-02-06,Regular Season,1610612758,SAC,1610612746,LAC,111,114,3,2025-26
0022500747,2026-02-07,Regular Season,1610612751,BKN,1610612764,WAS,127,113,3,2025-26
0022500748,2026-02-07,Regular Season,1610612760,OKC,1610612745,HOU,106,112,3,2025-26
0022500749,2026-02-07,Regular Season,1610612759,SAS,1610612742,DAL,138,125,3,2025-26
0022500750,2026-02-07,Regular Season,1610612753,ORL,1610612762,UTA,120,117,3,2025-26
0022500751,2026-02-07,Regular Season,1610612737,ATL,1610612766,CHA,119,126,3,2025-26
0022500752,2026-02-07,Regular Season,1610612741,CHI,1610612743,DEN,120,136,3,2025-26
0022500753,2026-02-07,Regular Season,1610612747,LAL,1610612744,GSW,105,99,3,2025-26
0022500754,2026-02-07,Regular Season,1610612756,PHX,1610612755,PHI,103,109,3,2025-26
0022500755,2026-02-07,Regular Season,1610612757,POR,1610612763,MEM,122,115,3,2025-26
0022500756,2026-02-07,Regular Season,1610612758,SAC,1610612739,CLE,126,132,3,2025-26
0022500757,2026-02-08,Regular Season,1610612738,BOS,1610612752,NYK,89,111,3,2025-26
0022500758,2026-02-08,Regular Season,1610612764,WAS,1610612748,MIA,101,132,3,2025-26
0022500759,2026-02-08,Regular Season,1610612761,TOR,1610612754,IND,122,104,3,2025-26
0022500760,2026-02-08,Regular Season,1610612750,MIN,1610612746,LAC,96,115,3,2025-26
0022500761,2026-02-09,Regular Season,1610612766,CHA,1610612765,DET,104,110,3,2025-26
0022500762,2026-02-09,Regular Season,1610612751,BKN,1610612741,CHI,123,115,3,2025-26
0022500763,2026-02-09,Regular Season,1610612748,MIA,1610612762,UTA,111,115,3,2025-26
0022500764,2026-02-09,Regular Season,1610612753,ORL,1610612749,MIL,118,99,3,2025-26
0022500765,2026-02-09,Regular Season,1610612750,MIN,1610612737,ATL,138,116,3,2025-26
0022500766,2026-02-09,Regular Season,1610612740,NOP,1610612758,SAC,120,94,3,2025-26
0022500767,2026-02-09,Regular Season,1610612743,DEN,1610612739,CLE,117,119,3,2025-26
0022500768,2026-02-09,Regular Season,1610612744,GSW,1610612763,MEM,114,113,3,2025-26
0022500769,2026-02-09,Regular Season,1610612747,LAL,1610612760,OKC,110,119,3,2025-26
0022500770,2026-02-09,Regular Season,1610612757,POR,1610612755,PHI,135,118,3,2025-26
0022500771,2026-02-10,Regular Season,1610612752,NYK,1610612754,IND,134,137,3,2025-26
0022500772,2026-02-10,Regular Season,1610612745,HOU,1610612746,LAC,102,95,3,2025-26
0022500773,2026-02-10,Regular Season,1610612756,PHX,1610612742,DAL,120,111,3,2025-26
0022500774,2026-02-10,Regular Season,1610612747,LAL,1610612759,SAS,108,136,3,2025-26
0022500775,2026-02-11,Regular Season,1610612766,CHA,1610612737,ATL,110,107,3,2025-26
0022500776,2026-02-11,Regular Season,1610612739,CLE,1610612764,WAS,138,113,3,2025-26
0022500777,2026-02-11,Regular Season,1610612753,ORL,1610612749,MIL,108,116,3,2025-26
0022500778,2026-02-11,Regular Season,1610612738,BOS,1610612741,CHI,124,105,3,2025-26
0022500779,2026-02-11,Regular Season,1610612751,BKN,1610612754,IND,110,115,3,2025-26
0022500780,2026-02-11,Regular Season,1610612755,PHI,1610612752,NYK,89,138,3,2025-26
0022500781,2026-02-11,Regular Season,1610612761,TOR,1610612765,DET,95,113,3,2025-26
0022500782,2026-02-11,Regular Season,1610612745,HOU,1610612746,LAC,102,105,3,2025-26
0022500783,2026-02-11,Regular Season,1610612750,MIN,1610612757,POR,133,109,3,2025-26
0022500784,2026-02-11,Regular Season,1610612740,NOP,1610612748,MIA,111,123,3,2025-26
0022500785,2026-02-11,Regular Season,1610612756,PHX,1610612760,OKC,109,136,3,2025-26
0022500786,2026-02-11,Regular Season,1610612762,UTA,1610612758,SAC,121,93,3,2025-26
0022500787,2026-02-11,Regular Season,1610612743,DEN,1610612763,MEM,122,116,3,2025-26
0022500788,2026-02-11,Regular Season,1610612744,GSW,1610612759,SAS,113,126,3,2025-26
0022500789,2026-02-12,Regular Season,1610612760,OKC,1610612749,MIL,93,110,3,2025-26
0022500790,2026-02-12,Regular Season,1610612762,UTA,1610612757,POR,119,135,3,2025-26
0022500791,2026-02-12,Regular Season,1610612747,LAL,1610612742,DAL,124,104,3,2025-26
0032500004,2026-02-13,All-Star,1610616862,MEL,1610616865,AUS,40,34,3,2025-26
0032500005,2026-02-13,All-Star,1610616864,TMC,1610616863,VIN,36,41,3,2025-26
0032500006,2026-02-13,All-Star,1610616862,MEL,1610616863,VIN,24,25,3,2025-26
0032500011,2026-02-15,All-Star,1610616859,STR,1610616861,WLD,37,35,3,2025-26
0032500021,2026-02-15,All-Star,1610616860,STP,1610616859,STR,42,40,3,2025-26
0032500031,2026-02-15,All-Star,1610616860,STP,1610616861,WLD,48,45,3,2025-26
0032500041,2026-02-15,All-Star,1610616860,STP,1610616859,STR,21,47,3,2025-26
0022500792,2026-02-19,Regular Season,1610612766,CHA,1610612745,HOU,101,105,3,2025-26
0022500793,2026-02-19,Regular Season,1610612739,CLE,1610612751,BKN,112,84,3,2025-26
0022500794,2026-02-19,Regular Season,1610612755,PHI,1610612737,ATL,107,117,3,2025-26
0022500795,2026-02-19,Regular Season,1610612764,WAS,1610612754,IND,112,105,3,2025-26
0022500796,2026-02-19,Regular Season,1610612752,NYK,1610612765,DET,111,126,3,2025-26
0022500797,2026-02-19,Regular Season,1610612741,CHI,1610612761,TOR,101,110,3,2025-26
0022500798,2026-02-19,Regular Season,1610612759,SAS,1610612756,PHX,121,94,3,2025-26
0022500799,2026-02-19,Regular Season,1610612744,GSW,1610612738,BOS,110,121,3,2025-26
0022500800,2026-02-19,Regular Season,1610612758,SAC,1610612753,ORL,94,131,3,2025-26
0022500801,2026-02-19,Regular Season,1610612746,LAC,1610612743,DEN,115,114,3,2025-26
0022500802,2026-02-20,Regular Season,1610612766,CHA,1610612739,CLE,113,118,3,2025-26
0022500803,2026-02-20,Regular Season,1610612764,WAS,1610612754,IND,131,118,3,2025-26
0022500804,2026-02-20,Regular Season,1610612763,MEM,1610612762,UTA,123,114,3,2025-26
0022500805,2026-02-20,Regular Season,1610612737,ATL,1610612748,MIA,97,128,3,2025-26
0022500806,2026-02-20,Regular Season,1610612750,MIN,1610612742,DAL,122,111,3,2025-26
0022500807,2026-02-20,Regular Season,1610612740,NOP,1610612749,MIL,118,139,3,2025-26
0022500808,2026-02-20,Regular Season,1610612760,OKC,1610612751,BKN,105,86,3,2025-26
0022500809,2026-02-20,Regular Season,1610612747,LAL,1610612746,LAC,125,122,3,2025-26
0022500810,2026-02-20,Regular Season,1610612757,POR,1610612743,DEN,103,157,3,2025-26
0022500811,2026-02-21,Regular Season,1610612756,PHX,1610612753,ORL,113,110,3,2025-26
0022500812,2026-02-21,Regular Season,1610612740,NOP,1610612755,PHI,126,111,3,2025-26
0022500813,2026-02-21,Regular Season,1610612748,MIA,1610612763,MEM,136,120,3,2025-26
0022500814,2026-02-21,Regular Season,1610612741,CHI,1610612765,DET,110,126,3,2025-26
0022500815,2026-02-21,Regular Season,1610612759,SAS,1610612758,SAC,139,122,3,2025-26
0022500816,2026-02-21,Regular Season,1610612752,NYK,1610612745,HOU,108,106,3,2025-26
0022500817,2026-02-22,Regular Season,1610612760,OKC,1610612739,CLE,121,113,3,2025-26
0022500818,2026-02-22,Regular Season,1610612737,ATL,1610612751,BKN,115,104,3,2025-26
0022500819,2026-02-22,Regular Season,1610612749,MIL,1610612761,TOR,94,122,3,2025-26
0022500820,2026-02-22,Regular Season,1610612744,GSW,1610612743,DEN,128,117,3,2025-26
0022500821,2026-02-22,Regular Season,1610612754,IND,1610612742,DAL,130,134,3,2025-26
0022500822,2026-02-22,Regular Season,1610612764,WAS,1610612766,CHA,112,129,3,2025-26
0022500823,2026-02-22,Regular Season,1610612747,LAL,1610612738,BOS,89,111,3,2025-26
0022500824,2026-02-22,Regular Season,1610612750,MIN,1610612755,PHI,108,135,3,2025-26
0022500825,2026-02-22,Regular Season,1610612741,CHI,1610612752,NYK,99,105,3,2025-26
0022500826,2026-02-22,Regular Season,1610612756,PHX,1610612757,POR,77,92,3,2025-26
0022500827,2026-02-22,Regular Season,1610612746,LAC,1610612753,ORL,109,111,3,2025-26
0022500828,2026-02-23,Regular Season,1610612765,DET,1610612759,SAS,103,114,3,2025-26
0022500829,2026-02-23,Regular Season,1610612763,MEM,1610612758,SAC,114,123,3,2025-26
0022500830,2026-02-23,Regular Season,1610612745,HOU,1610612762,UTA,125,105,3,2025-26
0022500831,2026-02-24,Regular Season,1610612754,IND,1610612755,PHI,114,135,3,2025-26
0022500832,2026-02-24,Regular Season,1610612737,ATL,1610612764,WAS,119,98,3,2025-26
0022500833,2026-02-24,Regular Season,1610612751,BKN,1610612742,DAL,114,123,3,2025-26
0022500834,2026-02-24,Regular Season,1610612761,TOR,1610612760,OKC,107,116,3,2025-26
0022500835,2026-02-24,Regular Season,1610612739,CLE,1610612752,NYK,109,94,3,2025-26
0022500836,2026-02-24,Regular Season,1610612741,CHI,1610612766,CHA,99,131,3,2025-26
0022500837,2026-02-24,Regular Season,1610612749,MIL,1610612748,MIA,128,117,3,2025-26
0022500838,2026-02-24,Regular Season,1610612740,NOP,1610612744,GSW,113,109,3,2025-26
0022500839,2026-02-24,Regular Season,1610612756,PHX,1610612738,BOS,81,97,3,2025-26
0022500840,2026-02-24,Regular Season,1610612747,LAL,1610612753,ORL,109,110,3,2025-26
0022500841,2026-02-24,Regular Season,1610612757,POR,1610612750,MIN,121,124,3,2025-26
0022500842,2026-02-25,Regular Season,1610612765,DET,1610612760,OKC,124,116,3,2025-26
0022500843,2026-02-25,Regular Season,1610612761,TOR,1610612759,SAS,107,110,3,2025-26
0022500844,2026-02-25,Regular Season,1610612763,MEM,1610612744,GSW,112,133,3,2025-26
0022500845,2026-02-25,Regular Season,1610612745,HOU,1610612758,SAC,128,97,3,2025-26
0022500846,2026-02-25,Regular Season,1610612749,MIL,1610612739,CLE,118,116,3,2025-26
0022500847,2026-02-25,Regular Season,1610612743,DEN,1610612738,BOS,103,84,3,2025-26
0022500848,2026-02-26,Regular Season,1610612754,IND,1610612766,CHA,109,133,3,2025-26
0022500849,2026-02-26,Regular Season,1610612755,PHI,1610612748,MIA,124,117,3,2025-26
0022500850,2026-02-26,Regular Season,1610612737,ATL,1610612764,WAS,126,96,3,2025-26
0022500851,2026-02-26,Regular Season,1610612751,BKN,1610612759,SAS,110,126,3,2025-26
0022500852,2026-02-26,Regular Season,1610612753,ORL,1610612745,HOU,108,113,3,2025-26
0022500853,2026-02-26,Regular Season,1610612741,CHI,1610612757,POR,112,121,3,2025-26
0022500854,2026-02-26,Regular Season,1610612742,DAL,1610612758,SAC,121,130,3,2025-26
0022500855,2026-02-26,Regular Season,1610612756,PHX,1610612747,LAL,113,110,3,2025-26
0022500856,2026-02-26,Regular Season,1610612762,UTA,1610612740,NOP,118,129,3,2025-26
0022500857,2026-02-26,Regular Season,1610612746,LAC,1610612750,MIN,88,94,3,2025-26
0022500858,2026-02-27,Regular Season,1610612765,DET,1610612739,CLE,122,119,3,2025-26
0022500859,2026-02-27,Regular Season,1610612738,BOS,1610612751,BKN,148,111,3,2025-26
0022500860,2026-02-27,Regular Season,1610612749,MIL,1610612752,NYK,98,127,3,2025-26
0022500861,2026-02-27,Regular Season,1610612742,DAL,1610612763,MEM,105,124,3,2025-26
0022500862,2026-02-27,Regular Season,1610612760,OKC,1610612743,DEN,127,121,3,2025-26
0022500863,2026-02-28,Regular Season,1610612766,CHA,1610612757,POR,109,93,3,2025-26
0022500864,2026-02-28,Regular Season,1610612748,MIA,1610612745,HOU,115,105,3,2025-26
0022500865,2026-02-28,Regular Season,1610612764,WAS,1610612761,TOR,125,134,3,2025-26
0022500866,2026-02-28,Regular Season,1610612744,GSW,1610612747,LAL,101,129,3,2025-26
0022500867,2026-02-28,Regular Season,1610612762,UTA,1610612740,NOP,105,115,3,2025-26
0022500868,2026-03-01,Regular Season,1610612752,NYK,1610612759,SAS,114,89,3,2025-26
0022500869,2026-03-01,Regular Season,1610612751,BKN,1610612739,CLE,102,106,3,2025-26
0022500870,2026-03-01,Regular Season,1610612741,CHI,1610612749,MIL,120,97,3,2025-26
0022500871,2026-03-01,Regular Season,1610612743,DEN,1610612750,MIN,108,117,3,2025-26
0022500872,2026-03-01,Regular Season,1610612754,IND,1610612763,MEM,106,125,3,2025-26
0022500873,2026-03-01,Regular Season,1610612737,ATL,1610612757,POR,135,101,3,2025-26
0022500874,2026-03-01,Regular Season,1610612738,BOS,1610612755,PHI,114,98,3,2025-26
0022500875,2026-03-01,Regular Season,1610612753,ORL,1610612765,DET,92,106,3,2025-26
0022500876,2026-03-01,Regular Season,1610612742,DAL,1610612760,OKC,87,100,3,2025-26
0022500877,2026-03-01,Regular Season,1610612746,LAC,1610612740,NOP,137,117,3,2025-26
0022500878,2026-03-01,Regular Season,1610612747,LAL,1610612758,SAC,128,104,3,2025-26
0022500879,2026-03-02,Regular Season,1610612764,WAS,1610612745,HOU,118,123,3,2025-26
0022500880,2026-03-02,Regular Season,1610612749,MIL,1610612738,BOS,81,108,3,2025-26
0022500881,2026-03-02,Regular Season,1610612762,UTA,1610612743,DEN,125,128,3,2025-26
0022500882,2026-03-02,Regular Season,1610612744,GSW,1610612746,LAC,101,114,3,2025-26
0022500883,2026-03-03,Regular Season,1610612766,CHA,1610612742,DAL,117,90,3,2025-26
0022500884,2026-03-03,Regular Season,1610612739,CLE,1610612765,DET,113,109,3,2025-26
0022500885,2026-03-03,Regular Season,1610612753,ORL,1610612764,WAS,126,109,3,2025-26
0022500886,2026-03-03,Regular Season,1610612748,MIA,1610612751,BKN,124,98,3,2025-26
0022500887,2026-03-03,Regular Season,1610612761,TOR,1610612752,NYK,95,111,3,2025-26
0022500888,2026-03-03,Regular Season,1610612755,PHI,1610612759,SAS,91,131,3,2025-26
0022500889,2026-03-03,Regular Season,1610612741,CHI,1610612760,OKC,108,116,3,2025-26
0022500890,2026-03-03,Regular Season,1610612750,MIN,1610612763,MEM,117,110,3,2025-26
0022500891,2026-03-03,Regular Season,1610612747,LAL,1610612740,NOP,110,101,3,2025-26
0022500892,2026-03-03,Regular Season,1610612758,SAC,1610612756,PHX,103,114,3,2025-26
0022500893,2026-03-04,Regular Season,1610612752,NYK,1610612760,OKC,100,103,3,2025-26
0022500894,2026-03-04,Regular Season,1610612738,BOS,1610612766,CHA,89,118,3,2025-26
0022500895,2026-03-04,Regular Season,1610612755,PHI,1610612762,UTA,106,102,3,2025-26
0022500896,2026-03-04,Regular Season,1610612763,MEM,1610612757,POR,114,122,3,2025-26
0022500897,2026-03-04,Regular Season,1610612749,MIL,1610612737,ATL,113,131,3,2025-26
0022500898,2026-03-04,Regular Season,1610612746,LAC,1610612754,IND,130,107,3,2025-26
0022500899,2026-03-05,Regular Season,1610612753,ORL,1610612742,DAL,115,114,3,2025-26
0022500900,2026-03-05,Regular Season,1610612764,WAS,1610612762,UTA,112,122,3,2025-26
0022500901,2026-03-05,Regular Season,1610612748,MIA,1610612751,BKN,126,110,3,2025-26
0022500902,2026-03-05,Regular Season,1610612745,HOU,1610612744,GSW,113,115,3,2025-26
0022500903,2026-03-05,Regular Season,1610612750,MIN,1610612761,TOR,115,107,3,2025-26
0022500904,2026-03-05,Regular Season,1610612759,SAS,1610612765,DET,121,106,3,2025-26
0022500905,2026-03-05,Regular Season,1610612756,PHX,1610612741,CHI,103,105,3,2025-26
0022500906,2026-03-05,Regular Season,1610612743,DEN,1610612747,LAL,120,113,3,2025-26
0022500907,2026-03-05,Regular Season,1610612758,SAC,1610612740,NOP,123,133,3,2025-26
0022500908,2026-03-06,Regular Season,1610612738,BOS,1610612742,DAL,120,100,3,2025-26
0022500909,2026-03-06,Regular Season,1610612766,CHA,1610612748,MIA,120,128,3,2025-26
0022500910,2026-03-06,Regular Season,1610612745,HOU,1610612757,POR,106,99,3,2025-26
0022500911,2026-03-06,Regular Season,1610612743,DEN,1610612752,NYK,103,142,3,2025-26
0022500912,2026-03-06,Regular Season,1610612756,PHX,1610612740,NOP,118,116,3,2025-26
0022500913,2026-03-06,Regular Season,1610612759,SAS,1610612746,LAC,116,112,3,2025-26
0022500914,2026-03-06,Regular Season,1610612747,LAL,1610612754,IND,128,117,3,2025-26
0022500915,2026-03-07,Regular Season,1610612750,MIN,1610612753,ORL,92,119,3,2025-26
